evidence_id,source_id,primary_place_id,topic,normalized_text,text_kind,review_status
EVD_000442,SRC_000156,PLACE_000029,current_administrative_area,"Cổng thông tin xã Tây Phương xác nhận Chùa Tây Phương hiện thuộc xã Tây Phương, thành phố Hà Nội.",normalized_summary,approved
EVD_000443,SRC_000159,PLACE_000029,village_location,"Bảo tàng Lịch sử Quốc gia xác định Chùa Tây Phương nằm trên núi Tây Phương ở thôn Yên; tại thời điểm bài viết, đơn vị hành chính được ghi là xã Thạch Xá, huyện Thạch Thất, Hà Nội.",normalized_summary,approved
EVD_000444,SRC_000157,PLACE_000029,names_and_location,"Chùa Tây Phương còn có tên Sùng Phúc tự và Chùa Tây, tọa lạc trên núi Câu Lậu; địa giới cũ được nguồn ghi là xã Thạch Xá, huyện Thạch Thất, Hà Nội.",normalized_summary,approved
EVD_000445,SRC_000157,PLACE_000029,construction_history_1554,"Theo các nhà nghiên cứu được Cục Di sản văn hóa dẫn lại, năm Giáp Dần 1554, đời Mạc Phúc Nguyên, Chùa Tây Phương đã được làm với quy mô cơ bản như ngày nay.",normalized_summary,approved
EVD_000446,SRC_000157,PLACE_000029,renovation_1660,"Năm Canh Tý 1660, chúa Trịnh Tạc cho tu sửa Chùa Tây Phương và làm Tam quan.",normalized_summary,approved
EVD_000447,SRC_000157,PLACE_000029,architectural_components,"Quần thể gồm Tam quan hạ, Tam quan thượng, Miếu Sơn thần, ba tòa Tiền đường - Trung đường - Thượng điện, Nhà Tổ - Nhà Mẫu và Nhà khách.",normalized_summary,approved
EVD_000448,SRC_000158,PLACE_000029,laterite_stairs,Bài giới thiệu kiến trúc năm 2017 của Bảo tàng Lịch sử Quốc gia ghi đường từ Tam quan hạ lên Tam quan thượng gồm 247 bậc đá ong; hồ sơ chỉ chuẩn hóa hạng mục là đường bậc đá ong vì một bài khác của cùng bảo tàng ghi số bậc khác.,normalized_summary,approved
EVD_000449,SRC_000157,PLACE_000029,architectural_style,"Ba tòa chùa chính có khung gỗ, bố cục chữ Công, kết cấu chồng diêm hai tầng tám mái theo kiểu tàu đao lá mái; mái lợp ngói mũi hài và trang trí chạm khắc truyền thống.",normalized_summary,approved
EVD_000450,SRC_000159,PLACE_000029,statue_collection,"Chùa có hơn 70 tượng và phù điêu, chủ yếu bằng gỗ mít sơn son thếp vàng; tiêu biểu có Tam Thế Phật, Tuyết Sơn, 18 vị La Hán và tám pho Kim Cương - Hộ Pháp, phần lớn mang niên đại cuối thế kỷ XVIII.",normalized_summary,approved
EVD_000451,SRC_000160,PLACE_000029,national_treasure_recognition,Cổng thông tin Hà Nội xác nhận 34 pho tượng Phật Chùa Tây Phương được công nhận là Bảo vật quốc gia năm 2015.,normalized_summary,approved
EVD_000452,SRC_000161,PLACE_000029,tay_son_statues,"Sở Văn hóa và Thể thao Hà Nội xác định bộ tượng Phật Chùa Tây Phương thuộc thời Tây Sơn, có niên đại cuối thế kỷ XVIII, nổi bật với 18 vị La Hán và đã được công nhận là Bảo vật quốc gia.",normalized_summary,approved
EVD_000453,SRC_000157,PLACE_000029,national_special_ranking,Chùa Tây Phương được Thủ tướng Chính phủ xếp hạng Di tích quốc gia đặc biệt theo Quyết định 2408/QĐ-TTg ngày 31/12/2014.,normalized_summary,approved
EVD_000454,SRC_000158,PLACE_000029,festival_time_and_activities,"Lễ hội Chùa Tây Phương lấy ngày mùng 6 tháng Ba âm lịch làm chính hội, có nghi thức cúng Phật, mộc dục, chạy đàn, tụng kinh cùng các hoạt động kéo co, đánh cờ, vật, chọi gà, rối nước và hát xứ Đoài.",normalized_summary,approved
EVD_000455,SRC_000162,PLACE_000029,heritage_and_tourism_function,"Quy hoạch của Chính phủ xác định Chùa Tây Phương là di tích kiến trúc nghệ thuật quốc gia đặc biệt, trung tâm sinh hoạt văn hóa - tín ngưỡng và điểm du lịch hấp dẫn của Hà Nội cùng vùng đồng bằng sông Hồng.",normalized_summary,approved
