edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_001112,PLACE_000029,HAS_ADDRESS,ADDRESS_000027,EVD_000442|EVD_000443|EVD_000444,0.98,,,{},approved
EDGE_001113,PLACE_000029,LOCATED_IN,ADMIN_000012,EVD_000442,1.00,,,{},approved
EDGE_001114,PLACE_000029,LOCATED_IN,ADMIN_000002,EVD_000442|EVD_000444,1.00,,,{},approved
EDGE_001115,PLACE_000029,LOCATED_IN,LOCATION_000032,EVD_000444,1.00,,,{},approved
EDGE_001116,PLACE_000029,HAS_CATEGORY,CATEGORY_000006,EVD_000455,1.00,,,{},approved
EDGE_001117,PLACE_000029,HAS_CATEGORY,CATEGORY_000008,EVD_000455,1.00,,,{},approved
EDGE_001118,PLACE_000029,RENOVATED_IN,TIME_000114,EVD_000445,0.95,,,{},approved
EDGE_001119,PLACE_000029,RENOVATED_BY,PERSON_000064,EVD_000445,0.90,,,{},approved
EDGE_001120,PLACE_000029,ASSOCIATED_WITH_DYNASTY,DYNASTY_000004,EVD_000445,1.00,,,{},approved
EDGE_001121,PLACE_000029,RENOVATED_IN,TIME_000115,EVD_000446,1.00,,,{},approved
EDGE_001122,PLACE_000029,RENOVATED_BY,PERSON_000065,EVD_000446,1.00,,,{},approved
EDGE_001123,PLACE_000029,HAS_COMPONENT,ARCH_000225,EVD_000447,1.00,,,{},approved
EDGE_001124,PLACE_000029,HAS_COMPONENT,ARCH_000226,EVD_000447,1.00,,,{},approved
EDGE_001125,PLACE_000029,HAS_COMPONENT,ARCH_000227,EVD_000448,1.00,,,{},approved
EDGE_001126,PLACE_000029,HAS_COMPONENT,ARCH_000228,EVD_000447,1.00,,,{},approved
EDGE_001127,PLACE_000029,HAS_COMPONENT,ARCH_000229,EVD_000447,1.00,,,{},approved
EDGE_001128,PLACE_000029,HAS_COMPONENT,ARCH_000230,EVD_000447,1.00,,,{},approved
EDGE_001129,PLACE_000029,HAS_COMPONENT,ARCH_000231,EVD_000447,1.00,,,{},approved
EDGE_001130,PLACE_000029,HAS_COMPONENT,ARCH_000232,EVD_000447,1.00,,,{},approved
EDGE_001131,PLACE_000029,HAS_COMPONENT,ARCH_000233,EVD_000447,1.00,,,{},approved
EDGE_001132,ARCH_000227,BUILT_WITH,MATERIAL_000009,EVD_000448,1.00,,,{},approved
EDGE_001133,PLACE_000029,HAS_ARCHITECTURAL_STYLE,ASTYLE_000015,EVD_000449,1.00,,,{},approved
EDGE_001134,ARCH_000229,HAS_ARCHITECTURAL_STYLE,ASTYLE_000015,EVD_000449,1.00,,,{},approved
EDGE_001135,ARCH_000230,HAS_ARCHITECTURAL_STYLE,ASTYLE_000015,EVD_000449,1.00,,,{},approved
EDGE_001136,ARCH_000231,HAS_ARCHITECTURAL_STYLE,ASTYLE_000015,EVD_000449,1.00,,,{},approved
EDGE_001137,PLACE_000029,HAS_COMPONENT,HOBJ_000092,EVD_000451,1.00,,,{},approved
EDGE_001138,PLACE_000029,HAS_COMPONENT,HOBJ_000093,EVD_000450,1.00,,,{},approved
EDGE_001139,PLACE_000029,HAS_COMPONENT,HOBJ_000094,EVD_000450,1.00,,,{},approved
EDGE_001140,PLACE_000029,HAS_COMPONENT,HOBJ_000095,EVD_000450,1.00,,,{},approved
EDGE_001141,PLACE_000029,HAS_COMPONENT,HOBJ_000096,EVD_000450,1.00,,,{},approved
EDGE_001142,HOBJ_000092,BUILT_WITH,MATERIAL_000013,EVD_000450,0.95,,,{},approved
EDGE_001143,HOBJ_000092,ASSOCIATED_WITH_DYNASTY,DYNASTY_000007,EVD_000452,1.00,,,{},approved
EDGE_001144,HOBJ_000093,ASSOCIATED_WITH_DYNASTY,DYNASTY_000007,EVD_000452,1.00,,,{},approved
EDGE_001145,HOBJ_000092,ASSOCIATED_WITH_PERIOD,HPERIOD_000003,EVD_000452,1.00,,,{},approved
EDGE_001146,HOBJ_000093,ASSOCIATED_WITH_PERIOD,HPERIOD_000003,EVD_000450|EVD_000452,1.00,,,{},approved
EDGE_001147,HOBJ_000092,RECOGNIZED_AS,HSTATUS_000004,EVD_000451|EVD_000452,1.00,,,{},approved
EDGE_001148,HOBJ_000092,RECOGNIZED_IN,TIME_000116,EVD_000451,1.00,,,{},approved
EDGE_001149,HOBJ_000092,RECOGNIZED_BY,ORG_000012,EVD_000451,1.00,,,{},approved
EDGE_001150,PLACE_000029,RECOGNIZED_AS,HSTATUS_000003,EVD_000453,1.00,,,{},approved
EDGE_001151,PLACE_000029,RECOGNIZED_IN,TIME_000112,EVD_000453,1.00,,,{},approved
EDGE_001152,PLACE_000029,RECOGNIZED_BY,ORG_000012,EVD_000453,1.00,,,{},approved
EDGE_001153,PLACE_000029,HAS_EVENT,EVENT_000058,EVD_000454,1.00,,,{},approved
EDGE_001154,EVENT_000058,OCCURRED_IN,TIME_000117,EVD_000454,1.00,,,{},approved
EDGE_001155,PLACE_000029,HAS_ACTIVITY,ACTIVITY_000038,EVD_000454,1.00,,,{},approved
EDGE_001156,PLACE_000029,HAS_ACTIVITY,ACTIVITY_000039,EVD_000454,1.00,,,{},approved
