edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_001866,PLACE_000057,HAS_ADDRESS,ADDRESS_000043,EVD_000737,1.00,,,{},approved
EDGE_001867,PLACE_000057,BUILT_IN,TIME_000178,EVD_000738,1.00,,,"{""construction_phase"":""start""}",approved
EDGE_001868,PLACE_000057,HAS_CATEGORY,CATEGORY_000023,EVD_000739|EVD_000743,1.00,,,{},approved
EDGE_001869,PLACE_000057,HAS_CATEGORY,CATEGORY_000020,EVD_000739,1.00,,,{},approved
EDGE_001870,PLACE_000057,HAS_MEASUREMENT,VALUE_000115,EVD_000740,1.00,,,"{""measurement_kind"":""area"",""approximate"":true}",approved
EDGE_001871,PLACE_000058,HAS_MEASUREMENT,VALUE_000116,EVD_000742,1.00,,,"{""measurement_kind"":""area"",""approximate"":true}",approved
EDGE_001872,ARCH_000349,HAS_MEASUREMENT,VALUE_000117,EVD_000743,0.95,,,"{""measurement_kind"":""approximate_count""}",approved
EDGE_001873,ARCH_000349,HAS_MEASUREMENT,VALUE_000118,EVD_000743,0.95,,,"{""measurement_kind"":""minimum_count""}",approved
EDGE_001874,PLACE_000057,HAS_COMPONENT,PLACE_000058,EVD_000741|EVD_000742,1.00,,,{},approved
EDGE_001875,PLACE_000057,HAS_COMPONENT,ARCH_000349,EVD_000741|EVD_000743,1.00,,,{},approved
EDGE_001876,PLACE_000057,HAS_COMPONENT,ARCH_000350,EVD_000741|EVD_000746,1.00,,,{},approved
EDGE_001877,PLACE_000057,HAS_ACTIVITY,ACTIVITY_000072,EVD_000744,1.00,,,{},approved
EDGE_001878,PLACE_000057,HAS_ACTIVITY,ACTIVITY_000073,EVD_000744,1.00,,,{},approved
EDGE_001879,ARCH_000349,USED_FOR,ACTIVITY_000072,EVD_000745,1.00,,,{},approved
EDGE_001880,ARCH_000350,USED_FOR,ACTIVITY_000073,EVD_000746,1.00,,,{},approved
EDGE_001881,PLACE_000057,RECOGNIZED_AS,HSTATUS_000012,EVD_000747,1.00,,,{},approved
EDGE_001882,PLACE_000057,RECOGNIZED_IN,TIME_000092,EVD_000747,1.00,,,"{""designation"":""Điểm du lịch Vườn thú Hà Nội""}",approved
EDGE_001883,PLACE_000057,RECOGNIZED_BY,ORG_000004,EVD_000747,1.00,,,{},approved
EDGE_001884,PLACE_000057,MANAGED_BY,ORG_000032,EVD_000751|EVD_000752,1.00,,,{},approved
EDGE_001885,PLACE_000057,HAS_EVENT,EVENT_000111,EVD_000748|EVD_000747,1.00,,,{},approved
EDGE_001886,EVENT_000111,OCCURRED_IN,TIME_000092,EVD_000748,1.00,,,{},approved
EDGE_001887,EVENT_000111,INVOLVED_PERSON,PERSON_000081,EVD_000749,1.00,,,{},approved
EDGE_001888,PLACE_000057,ASSOCIATED_WITH_PERSON,PERSON_000081,EVD_000750,0.95,,,{},approved
EDGE_001889,PERSON_000081,HELD_ROLE,ROLE_000011,EVD_000749,1.00,,,{},approved
EDGE_001890,PLACE_000057,HAS_EVENT,EVENT_000112,EVD_000753,1.00,,,{},approved
EDGE_001891,EVENT_000112,OCCURRED_IN,TIME_000179,EVD_000753,0.95,,,"{""event_status"":""planned_or_in_preparation""}",approved
