edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_000558,PLACE_000014,HAS_ADDRESS,ADDRESS_000012,EVD_000268,0.95,,,"{""source_datasets"":[""5d_ham_long""],""verification"":""web_source_checked"",""source_publication_date"":""2026-03-26""}",approved
EDGE_000559,PLACE_000014,LOCATED_IN,ADMIN_000004,EVD_000268,0.95,,,"{""source_datasets"":[""5d_ham_long""],""verification"":""web_source_checked""}",approved
EDGE_000560,PLACE_000014,LOCATED_IN,LOCATION_000009,EVD_000268,0.95,,,"{""source_datasets"":[""5d_ham_long""],""verification"":""web_source_checked""}",approved
EDGE_000561,PLACE_000014,HAS_CATEGORY,CATEGORY_000001,EVD_000278,0.95,,,"{""source_datasets"":[""5d_ham_long""],""verification"":""web_source_checked""}",approved
EDGE_000562,PLACE_000014,ASSOCIATED_WITH_PERSON,PERSON_000030,EVD_000270,0.95,,,"{""source_datasets"":[""5d_ham_long""],""verification"":""web_source_checked"",""association_scope"":""founding_cell_member""}",approved
EDGE_000563,PLACE_000014,ASSOCIATED_WITH_PERSON,PERSON_000031,EVD_000270,0.95,,,"{""source_datasets"":[""5d_ham_long""],""verification"":""web_source_checked"",""association_scope"":""founding_cell_member""}",approved
EDGE_000564,PLACE_000014,ASSOCIATED_WITH_PERSON,PERSON_000032,EVD_000270,0.95,,,"{""source_datasets"":[""5d_ham_long""],""verification"":""web_source_checked"",""association_scope"":""founding_cell_member""}",approved
EDGE_000565,PLACE_000014,ASSOCIATED_WITH_PERSON,PERSON_000033,EVD_000270,0.95,,,"{""source_datasets"":[""5d_ham_long""],""verification"":""web_source_checked"",""association_scope"":""founding_cell_member""}",approved
EDGE_000566,PLACE_000014,ASSOCIATED_WITH_PERSON,PERSON_000034,EVD_000270,0.95,,,"{""source_datasets"":[""5d_ham_long""],""verification"":""web_source_checked"",""association_scope"":""founding_cell_member""}",approved
EDGE_000567,PLACE_000014,ASSOCIATED_WITH_PERSON,PERSON_000035,EVD_000270,0.95,,,"{""source_datasets"":[""5d_ham_long""],""verification"":""web_source_checked"",""association_scope"":""founding_cell_member""}",approved
EDGE_000568,PLACE_000014,ASSOCIATED_WITH_PERSON,PERSON_000036,EVD_000270,0.95,,,"{""source_datasets"":[""5d_ham_long""],""verification"":""web_source_checked"",""association_scope"":""founding_cell_member""}",approved
EDGE_000569,PLACE_000014,ASSOCIATED_WITH_PERSON,PERSON_000037,EVD_000270,0.95,,,"{""source_datasets"":[""5d_ham_long""],""verification"":""web_source_checked"",""association_scope"":""founding_cell_member"",""identity_note"":""Nhân vật của Chi bộ 5D Hàm Long; không đồng nhất tự động với nhà văn cùng tên.""}",approved
EDGE_000570,PLACE_000014,ASSOCIATED_WITH_PERSON,PERSON_000038,EVD_000272,0.95,,,"{""source_datasets"":[""5d_ham_long""],""verification"":""web_source_checked"",""association_scope"":""caretaker""}",approved
EDGE_000571,PLACE_000014,HAS_COMPONENT,ARCH_000114,EVD_000273,0.95,,,"{""source_datasets"":[""5d_ham_long""],""verification"":""web_source_checked"",""description_scope"":""historical_house_not_entire_expanded_site""}",approved
