edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_001595,PLACE_000047,HAS_ADDRESS,ADDRESS_000037,EVD_000610,1.00,,,{},approved
EDGE_001596,PLACE_000047,LOCATED_IN,ADMIN_000001,EVD_000610,1.00,,,{},approved
EDGE_001597,PLACE_000047,LOCATED_IN,ADMIN_000002,EVD_000610,1.00,,,{},approved
EDGE_001598,PLACE_000047,HAS_CATEGORY,CATEGORY_000014,EVD_000611,1.00,,,{},approved
EDGE_001599,PLACE_000047,MANAGED_BY,ORG_000020,EVD_000611,1.00,,,{},approved
EDGE_001600,PLACE_000047,ESTABLISHED_IN,TIME_000157,EVD_000612,1.00,,,{},approved
EDGE_001601,PLACE_000047,HAS_EVENT,EVENT_000088,EVD_000612,1.00,,,{},approved
EDGE_001602,EVENT_000088,OCCURRED_IN,TIME_000157,EVD_000612,1.00,,,{},approved
EDGE_001603,PLACE_000047,HAS_EVENT,EVENT_000087,EVD_000613,1.00,,,{},approved
EDGE_001604,EVENT_000087,OCCURRED_IN,TIME_000068,EVD_000613,1.00,,,{},approved
EDGE_001605,PLACE_000047,HAS_EVENT,EVENT_000089,EVD_000615,1.00,,,{},approved
EDGE_001606,EVENT_000089,OCCURRED_IN,TIME_000158,EVD_000615,1.00,,,{},approved
EDGE_001607,ARCH_000309,RENOVATED_IN,TIME_000068,EVD_000613,1.00,,,{},approved
EDGE_001608,ARCH_000309,RENOVATED_IN,TIME_000158,EVD_000615,1.00,,,{},approved
EDGE_001609,PLACE_000047,HAS_COMPONENT,ARCH_000309,EVD_000617,1.00,,,{},approved
EDGE_001610,PLACE_000047,HAS_COMPONENT,ARCH_000283,EVD_000617,1.00,,,{},approved
EDGE_001611,PLACE_000047,HAS_COMPONENT,ARCH_000284,EVD_000617,1.00,,,{},approved
EDGE_001612,PLACE_000047,HAS_COMPONENT,ARCH_000310,EVD_000617,1.00,,,{},approved
EDGE_001613,PLACE_000047,HAS_COMPONENT,ARCH_000311,EVD_000617,1.00,,,{},approved
EDGE_001614,PLACE_000047,HAS_COMPONENT,PLACE_000048,EVD_000618,1.00,,,{},approved
EDGE_001615,PLACE_000048,HAS_COMPONENT,ARCH_000312,EVD_000619,1.00,,,{},approved
EDGE_001616,PLACE_000048,HAS_COMPONENT,ARCH_000313,EVD_000619,1.00,,,{},approved
EDGE_001617,PLACE_000048,HAS_COMPONENT,ARCH_000314,EVD_000619,1.00,,,{},approved
EDGE_001618,ARCH_000309,HAS_ARCHITECTURAL_STYLE,ASTYLE_000020,EVD_000614,1.00,,,{},approved
EDGE_001619,ARCH_000283,HAS_COMPONENT,HOBJ_000127,EVD_000623,1.00,,,{},approved
EDGE_001620,ARCH_000283,HAS_COMPONENT,HOBJ_000128,EVD_000623,1.00,,,{},approved
EDGE_001621,ARCH_000283,HAS_COMPONENT,HOBJ_000129,EVD_000623,1.00,,,{},approved
EDGE_001622,ARCH_000283,HAS_COMPONENT,HOBJ_000130,EVD_000623,1.00,,,{},approved
EDGE_001623,ARCH_000283,HAS_COMPONENT,HOBJ_000131,EVD_000622,1.00,,,{},approved
EDGE_001624,ARCH_000283,HAS_COMPONENT,HOBJ_000132,EVD_000622,1.00,,,{},approved
EDGE_001625,ARCH_000283,HAS_COMPONENT,HOBJ_000133,EVD_000622,1.00,,,{},approved
EDGE_001626,ARCH_000283,HAS_COMPONENT,HOBJ_000134,EVD_000622,1.00,,,{},approved
EDGE_001627,PLACE_000047,HAS_MEASUREMENT,VALUE_000094,EVD_000616,1.00,,,"{""measurement_kind"":""site_area""}",approved
EDGE_001628,PLACE_000047,HAS_MEASUREMENT,VALUE_000095,EVD_000616,1.00,,,"{""measurement_kind"":""display_area""}",approved
EDGE_001629,PLACE_000047,HAS_MEASUREMENT,VALUE_000096,EVD_000620,0.99,,,"{""measurement_kind"":""collection_count""}",approved
EDGE_001630,ARCH_000283,HAS_MEASUREMENT,VALUE_000097,EVD_000621,0.99,,,"{""measurement_kind"":""displayed_object_count""}",approved
EDGE_001631,PLACE_000047,HAS_MEASUREMENT,VALUE_000098,EVD_000620|EVD_000627,1.00,,,"{""measurement_kind"":""national_treasure_count""}",approved
EDGE_001632,PLACE_000047,HAS_ACTIVITY,ACTIVITY_000005,EVD_000626|EVD_000624,1.00,,,{},approved
EDGE_001633,PLACE_000047,HAS_ACTIVITY,ACTIVITY_000010,EVD_000624,1.00,,,{},approved
EDGE_001634,PLACE_000047,HAS_ACTIVITY,ACTIVITY_000052,EVD_000625,1.00,,,{},approved
EDGE_001635,PLACE_000047,HAS_ACTIVITY,ACTIVITY_000053,EVD_000618,1.00,,,{},approved
EDGE_001636,ARCH_000283,USED_FOR,ACTIVITY_000005,EVD_000626,1.00,,,{},approved
EDGE_001637,ARCH_000284,USED_FOR,ACTIVITY_000005,EVD_000617|EVD_000624,1.00,,,{},approved
EDGE_001638,ARCH_000310,USED_FOR,ACTIVITY_000052,EVD_000617|EVD_000625,1.00,,,{},approved
EDGE_001639,PLACE_000048,USED_FOR,ACTIVITY_000053,EVD_000618,1.00,,,{},approved
