edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_002027,PLACE_000066,HAS_ADDRESS,ADDRESS_000046,EVD_000798|EVD_000799,0.96,,,"{""address_precision"":""street_and_locality""}",approved
EDGE_002028,PLACE_000066,BUILT_IN,TIME_000189,EVD_000800,1.00,,,"{""construction_phase"":""start""}",approved
EDGE_002029,PLACE_000066,HAS_MEASUREMENT,VALUE_000124,EVD_000803,0.98,,,"{""measurement_kind"":""approximate_area""}",approved
EDGE_002030,PLACE_000066,HAS_CATEGORY,CATEGORY_000020,EVD_000803,1.00,,,{},approved
EDGE_002031,PLACE_000066,HAS_CATEGORY,CATEGORY_000021,EVD_000803,0.95,,,{},approved
EDGE_002032,PLACE_000066,HAS_ACTIVITY,ACTIVITY_000073,EVD_000803,1.00,,,{},approved
EDGE_002033,PLACE_000066,HAS_ACTIVITY,ACTIVITY_000081,EVD_000803,1.00,,,{},approved
EDGE_002034,PLACE_000066,HAS_ACTIVITY,ACTIVITY_000082,EVD_000806,1.00,,,{},approved
EDGE_002035,PLACE_000066,USED_FOR,ACTIVITY_000081,EVD_000803,0.96,,,{},approved
EDGE_002036,PLACE_000066,HAS_ARCHITECTURAL_STYLE,ASTYLE_000022,EVD_000805,0.95,,,"{""scope"":""low_rise_buildings""}",approved
EDGE_002037,PLACE_000066,HAS_COMPONENT,ARCH_000356,EVD_000804,1.00,,,{},approved
EDGE_002038,PLACE_000066,HAS_COMPONENT,ARCH_000365,EVD_000804,1.00,,,{},approved
EDGE_002039,PLACE_000066,HAS_COMPONENT,ARCH_000367,EVD_000804,1.00,,,{},approved
EDGE_002040,PLACE_000066,HAS_COMPONENT,ARCH_000374,EVD_000804,1.00,,,{},approved
EDGE_002041,PLACE_000066,HAS_COMPONENT,ARCH_000375,EVD_000804,1.00,,,{},approved
EDGE_002042,PLACE_000066,HAS_COMPONENT,ARCH_000376,EVD_000806,1.00,,,{},approved
EDGE_002043,PLACE_000066,HAS_COMPONENT,ARCH_000377,EVD_000807,1.00,,,{},approved
EDGE_002044,PLACE_000066,HAS_COMPONENT,ARCH_000378,EVD_000808|EVD_000809,1.00,,,{},approved
EDGE_002045,PLACE_000066,HAS_COMPONENT,ARCH_000379,EVD_000810,1.00,,,{},approved
EDGE_002046,ARCH_000356,HAS_MEASUREMENT,VALUE_000125,EVD_000804,1.00,,,"{""measurement_kind"":""area""}",approved
EDGE_002047,ARCH_000365,HAS_MEASUREMENT,VALUE_000126,EVD_000804,0.98,,,"{""measurement_kind"":""area""}",approved
EDGE_002048,ARCH_000367,HAS_MEASUREMENT,VALUE_000127,EVD_000804,0.98,,,"{""measurement_kind"":""approximate_area""}",approved
EDGE_002049,ARCH_000356,USED_FOR,ACTIVITY_000073,EVD_000804|EVD_000803,1.00,,,{},approved
EDGE_002050,ARCH_000376,USED_FOR,ACTIVITY_000082,EVD_000806,1.00,,,{},approved
EDGE_002051,ARCH_000378,HAS_MEASUREMENT,VALUE_000128,EVD_000808,1.00,,,"{""measurement_kind"":""height""}",approved
EDGE_002052,ARCH_000378,HAS_MEASUREMENT,VALUE_000129,EVD_000808,0.98,,,"{""measurement_kind"":""approximate_weight""}",approved
EDGE_002053,ARCH_000378,BUILT_WITH,MATERIAL_000022,EVD_000809,1.00,,,{},approved
EDGE_002054,ARCH_000378,ASSOCIATED_WITH_PERSON,PERSON_000093,EVD_000808,1.00,,,"{""association"":""idea_author""}",approved
EDGE_002055,PERSON_000093,HELD_ROLE,ROLE_000023,EVD_000808,1.00,,,"{""as_of"":""2010-10-08""}",approved
EDGE_002056,ARCH_000379,HAS_MEASUREMENT,VALUE_000130,EVD_000810,1.00,,,"{""measurement_kind"":""height""}",approved
EDGE_002057,ARCH_000379,HAS_MEASUREMENT,VALUE_000131,EVD_000810,1.00,,,"{""measurement_kind"":""weight""}",approved
EDGE_002058,ARCH_000379,BUILT_WITH,MATERIAL_000023,EVD_000810,1.00,,,{},approved
EDGE_002059,ARCH_000379,HONORS,PERSON_000092,EVD_000810|EVD_000811,1.00,,,{},approved
EDGE_002060,PLACE_000066,ASSOCIATED_WITH_PERSON,PERSON_000092,EVD_000810|EVD_000811,1.00,,,"{""association"":""commemorative_monument""}",approved
EDGE_002061,PERSON_000092,HELD_ROLE,ROLE_000022,EVD_000811,1.00,,,{},approved
EDGE_002062,PLACE_000066,HAS_EVENT,EVENT_000119,EVD_000801,1.00,,,{},approved
EDGE_002063,EVENT_000119,OCCURRED_IN,TIME_000190,EVD_000801,1.00,,,{},approved
EDGE_002064,EVENT_000119,INVOLVED_PERSON,PERSON_000090,EVD_000802,1.00,,,"{""participation"":""attendee""}",approved
EDGE_002065,EVENT_000119,INVOLVED_PERSON,PERSON_000091,EVD_000802|EVD_000801,1.00,,,"{""participation"":""attendee_and_certificate_presenter""}",approved
EDGE_002066,PERSON_000090,HELD_ROLE,ROLE_000020,EVD_000802,1.00,,,"{""as_of"":""2010-10-08""}",approved
EDGE_002067,PERSON_000091,HELD_ROLE,ROLE_000021,EVD_000802|EVD_000801,1.00,,,"{""as_of"":""2010-10-08""}",approved
EDGE_002068,PLACE_000066,RECOGNIZED_AS,HSTATUS_000015,EVD_000801,1.00,,,"{""designation_scope"":""commemorative_project_not_heritage_ranking""}",approved
EDGE_002069,PLACE_000066,RECOGNIZED_IN,TIME_000190,EVD_000801,1.00,,,"{""designation"":""Công trình kỷ niệm Đại lễ 1000 năm Thăng Long - Hà Nội""}",approved
EDGE_002070,PLACE_000066,RECOGNIZED_BY,ORG_000004,EVD_000801,0.95,,,"{""designation"":""Công trình kỷ niệm Đại lễ 1000 năm Thăng Long - Hà Nội""}",approved
EDGE_002071,PLACE_000066,HAS_EVENT,EVENT_000120,EVD_000810,1.00,,,{},approved
EDGE_002072,EVENT_000120,OCCURRED_IN,TIME_000191,EVD_000810,1.00,,,{},approved
