evidence_id,source_id,primary_place_id,topic,normalized_text,text_kind,review_status
EVD_000798,SRC_000286,PLACE_000066,address_xuan_dinh,"Công viên Hòa Bình được xây dựng tại khu vực Xuân Đỉnh, thành phố Hà Nội.",normalized_summary,approved
EVD_000799,SRC_000284,PLACE_000066,address_pham_van_dong,"Một cổng chính của Công viên Hòa Bình tiếp giáp đường Phạm Văn Đồng tại khu vực Xuân Đỉnh, thành phố Hà Nội.",normalized_summary,approved
EVD_000800,SRC_000286,PLACE_000066,construction_start,Công viên Hòa Bình được khởi công xây dựng ngày 20 tháng 2 năm 2009.,normalized_summary,approved
EVD_000801,SRC_000286,PLACE_000066,inauguration_and_recognition,"Sự kiện Khánh thành Công viên Hòa Bình diễn ra ngày 8 tháng 10 năm 2010; tại sự kiện, Chủ tịch Ủy ban nhân dân thành phố Hà Nội Nguyễn Thế Thảo trao giấy chứng nhận Công trình kỷ niệm Đại lễ 1000 năm Thăng Long - Hà Nội cho Công viên Hòa Bình.",normalized_summary,approved
EVD_000802,SRC_000286,PLACE_000066,inauguration_participants,Phó Chủ tịch nước Việt Nam Nguyễn Thị Doan và Chủ tịch Ủy ban nhân dân thành phố Hà Nội Nguyễn Thế Thảo tham dự sự kiện Khánh thành Công viên Hòa Bình ngày 8 tháng 10 năm 2010.,normalized_summary,approved
EVD_000803,SRC_000283,PLACE_000066,area_category_and_use,"Công viên Hòa Bình là công viên đô thị và không gian xanh công cộng rộng gần 20 ha, phục vụ vui chơi và giải trí, tham quan và chụp ảnh.",normalized_summary,approved
EVD_000804,SRC_000283,PLACE_000066,functional_components,"Các hạng mục của Công viên Hòa Bình gồm Khu vui chơi và giải trí rộng 6,3 ha, Hồ điều hòa Công viên Hòa Bình rộng khoảng 5,54 ha, Quảng trường trung tâm Công viên Hòa Bình rộng gần 3 ha, Khu điều hành ,dịch vụ và Khu đỗ xe .",normalized_summary,approved
EVD_000805,SRC_000283,PLACE_000066,architectural_style,Các công trình kiến trúc thấp tầng trong Công viên Hòa Bình được thiết kế theo Kiến trúc truyền thống phương Đông.,normalized_summary,approved
EVD_000806,SRC_000286,PLACE_000066,entertainment_component,Nhà trò chơi 4D Công viên Hòa Bình là một hạng mục kiến trúc phục vụ hoạt động Trải nghiệm trò chơi 4D tại Công viên Hòa Bình.,normalized_summary,approved
EVD_000807,SRC_000284,PLACE_000066,main_gates,"Công viên Hòa Bình có Ba cổng chính Công viên Hòa Bình; cổng phía đường Phạm Văn Đồng mang hình chim Lạc, còn hai cổng khác mô phỏng chim bồ câu đang bay.",normalized_summary,approved
EVD_000808,SRC_000286,PLACE_000066,peace_monument,"Tượng đài Hòa Bình là hạng mục của Công viên Hòa Bình, cao 7,2 m, nặng khoảng 20 tấn và là tác phẩm của Nhà điêu khắc Nguyễn Phú Cường.",normalized_summary,approved
EVD_000809,SRC_000283,PLACE_000066,peace_monument_material,"Tượng đài Hòa Bình tại Công viên Hòa Bình được đúc bằng Đồng đỏ, thể hiện hình người mẹ bồng con và đàn chim bồ câu.",normalized_summary,approved
EVD_000810,SRC_000285,PLACE_000066,pushkin_monument_inauguration,"Sự kiện Khánh thành tượng đài Pushkin tại Công viên Hòa Bình diễn ra ngày 17 tháng 3 năm 2021; Tượng đài Aleksandr Sergeyevich Pushkin được làm bằng Đồng nguyên khối, cao 2,1 m, nặng 1,5 tấn và tưởng niệm Aleksandr Sergeyevich Pushkin.",normalized_summary,approved
EVD_000811,SRC_000285,PLACE_000066,pushkin_identity,"Aleksandr Sergeyevich Pushkin là Nhà thơ Nga, sinh năm 1799 và mất năm 1837; tượng đài của ông tại Công viên Hòa Bình góp phần thể hiện tình hữu nghị Việt Nam - Liên bang Nga.",normalized_summary,approved
