evidence_id,source_id,primary_place_id,topic,normalized_text,text_kind,review_status
EVD_000772,SRC_000271,PLACE_000061,main_entrance_address,"Công viên Bách Thảo có cổng chính tại số 3 phố Hoàng Hoa Thám, phường Ba Đình, thành phố Hà Nội.",normalized_summary,approved
EVD_000773,SRC_000272,PLACE_000061,establishment_and_historical_layer,Chính quyền thực dân Pháp tại Hà Nội xây dựng và thành lập Vườn Bách Thảo vào năm 1890; nguồn gốc này gắn Công viên Bách Thảo với thời kỳ Pháp thuộc.,normalized_summary,approved
EVD_000774,SRC_000271,PLACE_000061,current_area,"Sau khi bị thu hẹp để nhường đất xây dựng Khu di tích lịch sử Ba Đình, Công viên Bách Thảo hiện có diện tích hơn 10 hecta.",normalized_summary,approved
EVD_000775,SRC_000271,PLACE_000061,park_categories,"Công viên Bách Thảo là một vườn thực vật, đồng thời là công viên đô thị và không gian xanh công cộng của Hà Nội.",normalized_summary,approved
EVD_000776,SRC_000271,PLACE_000061,landscape_components,Các hạng mục cảnh quan của Công viên Bách Thảo gồm Hồ Vị Danh và hệ thống đường đi bộ; trong hồ Vị Danh có một cây cầu phục vụ việc đi dạo và tham quan.,normalized_summary,approved
EVD_000777,SRC_000272,PLACE_000061,botanical_collections,Khu sưu tập thực vật của Công viên Bách Thảo gồm bộ sưu tập các loài cây bản địa quý hiếm từ nhiều vùng Việt Nam và bộ sưu tập các loài cây nhập nội từ nhiều châu lục.,normalized_summary,approved
EVD_000778,SRC_000271,PLACE_000061,visitor_activities_and_facilities,"Công viên Bách Thảo có khu vui chơi trẻ em và phục vụ các hoạt động đi bộ, chạy bộ, tập thể dục thể thao, vui chơi dành cho trẻ em, tham quan và tìm hiểu các loài thực vật.",normalized_summary,approved
EVD_000779,SRC_000273,PLACE_000061,peacock_enclosure_and_management,Công viên Bách Thảo có khu nuôi chim công và do Xí nghiệp Quản lý công viên cây xanh số 3 thuộc Công ty trách nhiệm hữu hạn một thành viên Công viên cây xanh Hà Nội quản lý.,normalized_summary,approved
EVD_000780,SRC_000274,PLACE_000061,sculpture_garden_round_island_bridge,Vườn tượng nghệ thuật là một hạng mục trong Công viên Bách Thảo; công viên còn có đảo tròn trong hồ và cầu nối từ bờ ra đảo tròn.,normalized_summary,approved
EVD_000781,SRC_000275,PLACE_000061,nui_sua_temple_history_and_worship,"Đền Núi Sưa nằm trên đỉnh Núi Sưa trong khuôn viên Công viên Bách Thảo, thờ Huyền Thiên Hắc Đế; thần tích của đền gắn với vua Lý Thánh Tông và triều Lý, còn hoạt động tín ngưỡng tại đền gồm dâng hương tưởng niệm vị thần.",normalized_summary,approved
EVD_000782,SRC_000275,PLACE_000061,nui_sua_architecture_materials,Đền Núi Sưa mang phong cách kiến trúc truyền thống Bắc Bộ; mái đền lợp ngói mũi hài và bộ khung chịu lực chủ yếu làm bằng bê tông giả gỗ.,normalized_summary,approved
EVD_000783,SRC_000275,PLACE_000061,nui_sua_heritage_recognition,"Đền Núi Sưa được xếp hạng Di tích Lịch sử văn hóa, Kiến trúc - Nghệ thuật cấp Thành phố vào năm 2015.",normalized_summary,approved
EVD_000784,SRC_000276,PLACE_000061,nui_sua_festival_people_time,"Lễ kỷ niệm ngày hóa Đức Thánh Huyền Thiên Hắc Đế năm 2024 diễn ra tại Đền Núi Sưa thuộc Công viên Bách Thảo vào ngày 21 tháng 12 năm 2024; Hoàng Minh Dũng Tiến, Bí thư Quận ủy Ba Đình, tham dự và Tạ Nam Chiến, Chủ tịch Ủy ban nhân dân quận Ba Đình, phát biểu tại sự kiện.",normalized_summary,approved
EVD_000785,SRC_000277,PLACE_000061,open_space_fence_removal,"Ngày 27 tháng 1 năm 2026, hoạt động hạ hàng rào mở không gian Công viên Bách Thảo đang được triển khai; việc tháo rào là một hạng mục chỉnh trang giúp người dân tiếp cận công viên thuận tiện hơn.",normalized_summary,approved
