edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_000838,PLACE_000022,HAS_ADDRESS,ADDRESS_000019,EVD_000358,0.95,,,"{""source_datasets"":[""nha_tho_lon_ha_noi""],""verification"":""web_source_checked"",""address_precision"":""house_number_street_ward_city""}",approved
EDGE_000839,PLACE_000022,LOCATED_IN,LOCATION_000021,EVD_000358,0.95,,,"{""source_datasets"":[""nha_tho_lon_ha_noi""],""verification"":""web_source_checked"",""location_scope"":""address_street""}",approved
EDGE_000840,PLACE_000022,LOCATED_IN,ADMIN_000006,EVD_000358,0.95,,,"{""source_datasets"":[""nha_tho_lon_ha_noi""],""verification"":""web_source_checked""}",approved
EDGE_000841,PLACE_000022,LOCATED_IN,ADMIN_000002,EVD_000358,0.95,,,"{""source_datasets"":[""nha_tho_lon_ha_noi""],""verification"":""web_source_checked""}",approved
EDGE_000842,PLACE_000022,HAS_CATEGORY,CATEGORY_000003,EVD_000359,0.95,,,"{""source_datasets"":[""nha_tho_lon_ha_noi""],""verification"":""web_source_checked"",""category_basis"":""active_Catholic_cathedral""}",approved
EDGE_000843,PLACE_000022,NEAR,PLACE_000009,EVD_000370,0.95,,,"{""source_datasets"":[""nha_tho_lon_ha_noi""],""verification"":""web_source_checked"",""distance_description"":""khoảng 1 km"",""distance_not_geospatially_recomputed"":true}",approved
EDGE_000844,PLACE_000022,HAS_COMPONENT,ARCH_000179,EVD_000364,0.95,,,"{""source_datasets"":[""nha_tho_lon_ha_noi""],""verification"":""web_source_checked""}",approved
EDGE_000845,PLACE_000022,HAS_COMPONENT,ARCH_000180,EVD_000364,0.95,,,"{""source_datasets"":[""nha_tho_lon_ha_noi""],""verification"":""web_source_checked""}",approved
EDGE_000846,PLACE_000022,HAS_COMPONENT,ARCH_000181,EVD_000364,0.95,,,"{""source_datasets"":[""nha_tho_lon_ha_noi""],""verification"":""web_source_checked""}",approved
EDGE_000847,PLACE_000022,HAS_COMPONENT,ARCH_000182,EVD_000364,0.95,,,"{""source_datasets"":[""nha_tho_lon_ha_noi""],""verification"":""web_source_checked""}",approved
EDGE_000848,PLACE_000022,HAS_COMPONENT,ARCH_000183,EVD_000364,0.95,,,"{""source_datasets"":[""nha_tho_lon_ha_noi""],""verification"":""web_source_checked""}",approved
