edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_000438,PLACE_000011,HAS_ADDRESS,ADDRESS_000008,EVD_000233|EVD_000232,0.95,,,"{""source_datasets"":[""lang_chu_tich_ho_chi_minh""],""verification"":""web_source_checked"",""address_precision"":""square_and_street"",""normalization_note"":""Tổng hợp vị trí từ hai nguồn; không phải địa chỉ cổng đón khách.""}",approved
EDGE_000439,PLACE_000011,LOCATED_IN,LOCATION_000006,EVD_000232,0.95,,,"{""source_datasets"":[""lang_chu_tich_ho_chi_minh""],""verification"":""web_source_checked""}",approved
EDGE_000440,PLACE_000011,LOCATED_IN,ADMIN_000002,EVD_000233,0.95,,,"{""source_datasets"":[""lang_chu_tich_ho_chi_minh""],""verification"":""web_source_checked""}",approved
EDGE_000441,PLACE_000011,HONORS,PERSON_000024,EVD_000232,0.95,,,"{""source_datasets"":[""lang_chu_tich_ho_chi_minh""],""verification"":""web_source_checked""}",approved
EDGE_000442,PLACE_000011,HAS_COMPONENT,ARCH_000085,EVD_000234,0.95,,,"{""source_datasets"":[""lang_chu_tich_ho_chi_minh""],""verification"":""web_source_checked""}",approved
EDGE_000443,PLACE_000011,HAS_COMPONENT,ARCH_000086,EVD_000234,0.95,,,"{""source_datasets"":[""lang_chu_tich_ho_chi_minh""],""verification"":""web_source_checked""}",approved
EDGE_000444,PLACE_000011,HAS_COMPONENT,ARCH_000087,EVD_000234,0.95,,,"{""source_datasets"":[""lang_chu_tich_ho_chi_minh""],""verification"":""web_source_checked""}",approved
EDGE_000445,PLACE_000011,HAS_COMPONENT,ARCH_000091,EVD_000234,0.95,,,"{""source_datasets"":[""lang_chu_tich_ho_chi_minh""],""verification"":""web_source_checked""}",approved
EDGE_000446,PLACE_000011,HAS_COMPONENT,ARCH_000092,EVD_000234,0.95,,,"{""source_datasets"":[""lang_chu_tich_ho_chi_minh""],""verification"":""web_source_checked""}",approved
EDGE_000447,PLACE_000011,HAS_COMPONENT,ARCH_000093,EVD_000234,0.95,,,"{""source_datasets"":[""lang_chu_tich_ho_chi_minh""],""verification"":""web_source_checked""}",approved
