edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_001203,PLACE_000036,HAS_ADDRESS,ADDRESS_000029,EVD_000471,1.00,,,{},approved
EDGE_001204,PLACE_000036,LOCATED_IN,ADMIN_000014,EVD_000471,1.00,,,{},approved
EDGE_001205,PLACE_000036,LOCATED_IN,ADMIN_000002,EVD_000471,1.00,,,{},approved
EDGE_001206,PLACE_000036,NEAR,PLACE_000006,EVD_000474|EVD_000476,1.00,,,{},approved
EDGE_001207,PLACE_000036,NEAR,LOCATION_000035,EVD_000476|EVD_000477,1.00,,,{},approved
EDGE_001208,PLACE_000036,HAS_CATEGORY,CATEGORY_000001,EVD_000485|EVD_000487,1.00,,,{},approved
EDGE_001209,PLACE_000036,HAS_CATEGORY,CATEGORY_000006,EVD_000472,1.00,,,{},approved
EDGE_001210,PLACE_000036,HAS_EVENT,EVENT_000010,EVD_000474|EVD_000476,1.00,,,{},approved
EDGE_001211,EVENT_000010,OCCURRED_IN,TIME_000023,EVD_000474,1.00,,,{},approved
EDGE_001212,PLACE_000036,ASSOCIATED_WITH_PERSON,PERSON_000019,EVD_000472|EVD_000481,1.00,,,{},approved
EDGE_001213,PLACE_000036,ASSOCIATED_WITH_DYNASTY,DYNASTY_000007,EVD_000476|EVD_000475,1.00,,,{},approved
EDGE_001214,PLACE_000036,ASSOCIATED_WITH_DYNASTY,DYNASTY_000008,EVD_000472|EVD_000476,1.00,,,{},approved
EDGE_001215,PLACE_000036,ASSOCIATED_WITH_DYNASTY,DYNASTY_000005,EVD_000473,0.95,,,{},approved
EDGE_001216,PLACE_000036,RENOVATED_IN,TIME_000123,EVD_000473,1.00,,,{},approved
EDGE_001217,PLACE_000036,RENOVATED_IN,TIME_000124,EVD_000474|EVD_000475,1.00,,,{},approved
EDGE_001218,PLACE_000036,RENOVATED_BY,PERSON_000068,EVD_000475,1.00,,,{},approved
EDGE_001219,PLACE_000036,RENOVATED_BY,PERSON_000069,EVD_000475,1.00,,,{},approved
EDGE_001220,PLACE_000036,HAS_COMPONENT,ARCH_000242,EVD_000477,1.00,,,{},approved
EDGE_001221,PLACE_000036,HAS_COMPONENT,ARCH_000243,EVD_000477,1.00,,,{},approved
EDGE_001222,PLACE_000036,HAS_COMPONENT,ARCH_000244,EVD_000477|EVD_000478,1.00,,,{},approved
EDGE_001223,PLACE_000036,HAS_COMPONENT,ARCH_000245,EVD_000477|EVD_000478,1.00,,,{},approved
EDGE_001224,PLACE_000036,HAS_COMPONENT,ARCH_000246,EVD_000477|EVD_000479,1.00,,,{},approved
EDGE_001225,PLACE_000036,HAS_COMPONENT,ARCH_000247,EVD_000477|EVD_000478,1.00,,,{},approved
EDGE_001226,ARCH_000247,HAS_COMPONENT,ARCH_000248,EVD_000478,1.00,,,{},approved
