node_id,canonical_name,type,admin_level,aliases,normalized_key,numeric_value,unit,value_kind,review_status
ACTIVITY_000043,Tham quan và chiêm bái Chùa Bộc,Activity,,Dâng hương tại Chùa Bộc,tham_quan_va_chiem_bai_chua_boc,,,,approved
ACTIVITY_000044,Cầu siêu cho người tử trận,Activity,,Cầu siêu vong linh quân Thanh,cau_sieu_cho_nguoi_tu_tran,,,,approved
ADDRESS_000029,"Số 25 phố Chùa Bộc, phường Kim Liên, thành phố Hà Nội",Address,,"25 Chùa Bộc, Kim Liên, Hà Nội",so_25_pho_chua_boc_phuong_kim_lien_thanh_pho_ha_noi,,,,approved
ADMIN_000002,Thành phố Hà Nội,AdministrativeArea,city,Hà Nội,thanh_pho_ha_noi,,,,approved
ADMIN_000014,Phường Kim Liên,AdministrativeArea,,,phuong_kim_lien,,,,approved
ARCH_000242,Tam Quan Ngoại Chùa Bộc,Architecture,,,tam_quan_ngoai_chua_boc,,,,approved
ARCH_000243,Tam Quan Nội Chùa Bộc,Architecture,,,tam_quan_noi_chua_boc,,,,approved
ARCH_000244,Tiền Đường Chùa Bộc,Architecture,,,tien_duong_chua_boc,,,,approved
ARCH_000245,Thượng Điện Chùa Bộc,Architecture,,,thuong_dien_chua_boc,,,,approved
ARCH_000246,Hai dãy Hành Lang Chùa Bộc,Architecture,,Nhà Khách Chùa Bộc,hai_day_hanh_lang_chua_boc,,,,approved
ARCH_000247,Nhà Tổ Chùa Bộc,Architecture,,,nha_to_chua_boc,,,,approved
ARCH_000248,Tiền Tế Nhà Tổ Chùa Bộc,Architecture,,,tien_te_nha_to_chua_boc,,,,approved
ARCH_000249,Hậu Cung Nhà Tổ Chùa Bộc,Architecture,,,hau_cung_nha_to_chua_boc,,,,approved
ARCH_000250,Thanh Miếu Chùa Bộc,Architecture,,Miếu thờ vong hồn quân Thanh,thanh_mieu_chua_boc,,,,approved
ARCH_000251,Vườn Tháp Chùa Bộc,Architecture,,Khu năm tháp mộ Chùa Bộc,vuon_thap_chua_boc,,,,approved
ARCH_000252,Nhà trưng bày Chiến thắng Đống Đa tại Chùa Bộc,Architecture,,,nha_trung_bay_chien_thang_dong_da_tai_chua_boc,,,,approved
ASTYLE_000006,Kiến trúc truyền thống Việt Nam,ArchitecturalStyle,,,kien_truc_truyen_thong_viet_nam,,,,approved
CATEGORY_000001,Di tích lịch sử,TourismCategory,,Di tích lịch sử – văn hóa,di_tich_lich_su,,,,approved
CATEGORY_000006,Cơ sở tôn giáo,TourismCategory,,Chùa Phật giáo,co_so_ton_giao,,,,approved
DYNASTY_000005,Nhà Lê Trung hưng,Dynasty,,Triều Lê Trung hưng,nha_le_trung_hung,,,,approved
DYNASTY_000007,Nhà Tây Sơn,Dynasty,,Triều Tây Sơn|Vương triều Tây Sơn,nha_tay_son,,,,approved
DYNASTY_000008,Nhà Thanh,Dynasty,,Triều Thanh|Đại Thanh,nha_thanh,,,,approved
EVENT_000010,Chiến thắng Ngọc Hồi – Đống Đa,Event,,Trận Ngọc Hồi – Đống Đa|Đại phá quân Thanh,chien_thang_ngoc_hoi_dong_da,,,,approved
EVENT_000011,Lễ hội Gò Đống Đa,Event,,Giỗ trận Đống Đa|Hội Gò Đống Đa,le_hoi_go_dong_da,,,,approved
EVENT_000061,Phát hiện dòng chữ sau bệ tượng Đức Ông năm 1962,Event,,,phat_hien_dong_chu_sau_be_tuong_duc_ong_nam_1962,,,,approved
HOBJ_000097,Tượng Đức Ông - Quang Trung tại Chùa Bộc,HeritageObject,,Tượng Đức Ông Chùa Bộc|Tượng vua Quang Trung Chùa Bộc,tuong_duc_ong_quang_trung_tai_chua_boc,,,,approved
HOBJ_000098,Bộ tượng Tam Thế Phật Chùa Bộc,HeritageObject,,Ba pho tượng Tam Thế Phật bằng gỗ mít,bo_tuong_tam_the_phat_chua_boc,,,,approved
HOBJ_000099,Chuông đồng Chùa Bộc,HeritageObject,,,chuong_dong_chua_boc,,,,approved
HOBJ_000100,Bia Trùng tu Sùng Phúc tự năm 1676,HeritageObject,,Bia Trùng tu Sùng Phúc tự,bia_trung_tu_sung_phuc_tu_nam_1676,,,,approved
HOBJ_000101,"Bia Tái tạo Sùng Phúc tự, Phật tượng các tòa bi ký năm 1792",HeritageObject,,Bia tái tạo Sùng Phúc tự năm Quang Trung thứ tư,bia_tai_tao_sung_phuc_tu_phat_tuong_cac_toa_bi_ky_nam_1792,,,,approved
HSTATUS_000005,Di tích lịch sử quốc gia,HeritageStatus,,Di tích cấp quốc gia|Di tích lịch sử Quốc gia,di_tich_lich_su_quoc_gia,,,,approved
LOCATION_000035,Hồ Tắm Tượng,Location,,Hồ Tắm Voi,ho_tam_tuong,,,,approved
ORG_000015,Bộ Văn hóa năm 1964,Organization,,Bộ Văn hóa,bo_van_hoa_nam_1964,,,,approved
PERSON_000019,Quang Trung – Nguyễn Huệ,Person,,Hoàng đế Quang Trung|Nguyễn Huệ|Nguyễn Quang Bình|Bắc Bình Vương,quang_trung_nguyen_hue,,,,approved
PERSON_000021,Sầm Nghi Đống,Person,,Thái thú Điền Châu Sầm Nghi Đống,sam_nghi_dong,,,,approved
PERSON_000068,Tăng thống Lê Đình Lượng,Person,,Thiền sư Lê Đình Lượng|Đức Trường,tang_thong_le_dinh_luong,,,,approved
PERSON_000069,Vũ Viết Hoa,Person,,Sắc mục Vũ Viết Hoa,vu_viet_hoa,,,,approved
PLACE_000006,Di tích Gò Đống Đa,Place,,Gò Đống Đa|Công viên Văn hóa Đống Đa|Di tích quốc gia đặc biệt Gò Đống Đa,di_tich_go_dong_da,,,,approved
PLACE_000036,Chùa Bộc,Place,,,chua_boc,,,,approved
TIME_000017,Năm 1982,Time,,1982,nam_1982,1982,năm,year,approved
TIME_000023,Mùa xuân năm Kỷ Dậu 1789,Time,,Năm 1789|Xuân Kỷ Dậu,mua_xuan_nam_ky_dau_1789,,,,approved
TIME_000024,Mùng 5 Tết Nguyên Đán,Time,,Ngày mùng 5 tháng Giêng âm lịch,mung_5_tet_nguyen_dan,,,,approved
TIME_000059,Ngày 13 tháng 1 năm 1964,Time,,13/01/1964|1964-01-13,ngay_13_thang_1_nam_1964,,,,approved
TIME_000123,Năm 1676,Time,,Vĩnh Trị nguyên niên|1676,nam_1676,,,,approved
TIME_000124,Năm 1792,Time,,Quang Trung thứ tư|Nhâm Tý 1792,nam_1792,,,,approved
TIME_000125,Ngày 22 tháng 4 năm 1962,Time,,22/4/1962|1962-04-22,ngay_22_thang_4_nam_1962,,,,approved
TIME_000126,Giai đoạn 1997–1998,Time,,1997-1998,giai_doan_1997_1998,,,,approved
