evidence_id,source_id,primary_place_id,topic,normalized_text,text_kind,review_status
EVD_000471,SRC_000173,PLACE_000036,identity_and_current_address,"Chùa có tên chữ Sùng Phúc tự hoặc Thiên Phúc tự và hiện tọa lạc tại số 25 phố Chùa Bộc, phường Kim Liên, thành phố Hà Nội.",normalized_summary,approved
EVD_000472,SRC_000173,PLACE_000036,category_and_worship,"Công trình vốn được dựng để thờ Phật, đồng thời thờ Hoàng đế Quang Trung và tưởng niệm những quân Thanh tử trận tại chiến trường Đống Đa.",normalized_summary,approved
EVD_000473,SRC_000173,PLACE_000036,renovation_1676_and_casting_1686,Chùa được tu sửa khang trang vào năm Vĩnh Trị nguyên niên 1676; đến năm Chính Hòa thứ bảy 1686 tiếp tục đúc tượng Phật và chuông đồng.,normalized_summary,approved
EVD_000474,SRC_000046,PLACE_000036,battle_and_reconstruction,"Chùa bị thiêu trụi trong trận Đống Đa năm 1789, được trùng tu trên nền cũ vào năm 1792, làm nơi quy y cho vong hồn quân Thanh và đổi tên thành Thiên Phúc tự.",normalized_summary,approved
EVD_000475,SRC_000175,PLACE_000036,rebuilders_in_1792,"Bia dựng tháng Giêng năm Nhâm Tý 1792 ghi việc Tăng thống Lê Đình Lượng, tự Đức Trường, cùng sắc mục Vũ Viết Hoa và nhân dân trại Khương Thượng phát tâm xây dựng lại chùa và làm lại tượng Phật.",normalized_summary,approved
EVD_000476,SRC_000046,PLACE_000036,battle_related_landscape,"Hồ phía trước được gọi là Hồ Tắm Tượng, gắn với đội voi nghĩa quân Tây Sơn sau khi hạ đồn Khương Thượng; phía sau có Loa Sơn và trong chùa có Thanh Miếu thờ Sầm Nghi Đống cùng quân Thanh tử trận.",normalized_summary,approved
EVD_000477,SRC_000173,PLACE_000036,architectural_components,"Mặt bằng hiện có Tam Quan Ngoại, Hồ Tắm Tượng, Tam Quan Nội, Tiền Đường, Thượng Điện, hai dãy Hành Lang, Nhà Tổ, Nhà Khách, Vườn Tháp, Thanh Miếu và nhà trưng bày chiến thắng Đống Đa.",normalized_summary,approved
EVD_000478,SRC_000173,PLACE_000036,main_building_layout,Chùa chính có dạng chữ Đinh gồm Tiền Đường chín gian hai dĩ và Thượng Điện ba gian dọc; Nhà Tổ cũng có dạng chữ Đinh gồm Tiền Tế và Hậu Cung.,normalized_summary,approved
EVD_000479,SRC_000173,PLACE_000036,later_restorations,Tam Quan Nội được tôn tạo năm 1982; hai dãy Hành Lang được trùng tu trong giai đoạn 1997–1998 và hiện được sử dụng làm Nhà Khách.,normalized_summary,approved
EVD_000480,SRC_000173,PLACE_000036,statues_bell_and_steles,"Di tích bảo lưu bộ tượng Tam Thế Phật bằng gỗ mít, bộ tượng Thích Ca cùng nhị vị Bồ Tát, tượng Đức Ông và hai thị giả, một chuông đồng, các hoành phi, câu đối và bia đá có niên đại 1676, 1686, 1792.",normalized_summary,approved
EVD_000481,SRC_000174,PLACE_000036,quang_trung_statue,"Tượng Đức Ông có kích thước gần như người thật, mặc hoàng bào, đội mũ xung thiên và ngồi cùng hai tượng thị giả; dòng khắc “Bính Ngọ tạo Quang Trung tượng” xác định tượng được tạc năm 1846 và được nhận định là tượng Hoàng đế Quang Trung.",normalized_summary,approved
EVD_000482,SRC_000175,PLACE_000036,statue_inscription_discovery,"Ngày 22/4/1962, việc nghiên cứu phía sau bệ gỗ phát hiện dòng chữ “Bính Ngọ tạo Quang Trung tượng”, cung cấp căn cứ nhận diện pho tượng Đức Ông với Hoàng đế Quang Trung.",normalized_summary,approved
EVD_000483,SRC_000176,PLACE_000036,annual_festival,"Vào mùng 5 tháng Giêng, hoạt động tế lễ được tổ chức tại Chùa Bộc và Chùa Đồng Quang trước khi đoàn rước đến Gò Đống Đa để tưởng niệm Hoàng đế Quang Trung và chiến thắng mùa xuân năm 1789.",normalized_summary,approved
EVD_000484,SRC_000173,PLACE_000036,memorial_and_prayer_activity,"Hằng năm vào mùng 5 Tết âm lịch, chùa làm lễ tưởng niệm Hoàng đế Quang Trung và cầu siêu cho vong linh quân Thanh tại Thanh Miếu.",normalized_summary,approved
EVD_000485,SRC_000173,PLACE_000036,national_historic_ranking,Chùa Bộc được công nhận là di tích lịch sử cấp quốc gia ngày 13/01/1964.,normalized_summary,approved
EVD_000486,SRC_000177,PLACE_000036,ranking_authority_and_decision,"Quyết định 29-VH-QĐ ngày 13/01/1964 do Bộ trưởng Bộ Văn hóa ban hành liệt hạng Chùa Bộc, khi đó thuộc xã Khương Thượng, khu Đống Đa.",normalized_summary,approved
EVD_000487,SRC_000173,PLACE_000036,visitor_and_education_value,"Di tích là nơi tham quan, điền dã, học tập ngoại khóa, tìm hiểu lịch sử và chiêm bái; các giá trị lịch sử, kiến trúc, cảnh quan, di vật và lễ hội tạo nên sức hấp dẫn của địa điểm.",normalized_summary,approved
