evidence_id,source_id,primary_place_id,topic,normalized_text,text_kind,review_status
EVD_000669,SRC_000245,PLACE_000051,official_address,"Bảo tàng Gốm Bát Tràng có địa chỉ tại số 28 đường Làng cổ Bát Tràng, xã Bát Tràng, thành phố Hà Nội.",normalized_summary,approved
EVD_000670,SRC_000245,PLACE_000051,construction_start,Bảo tàng Gốm Bát Tràng - Trung tâm Tinh hoa Làng nghề Việt được khởi công xây dựng vào năm 2018.,normalized_summary,approved
EVD_000671,SRC_000245,PLACE_000051,architectural_components,Quần thể Bảo tàng Gốm Bát Tràng gồm khối kiến trúc bảo tàng chính ở trung tâm và các công trình phụ trợ được bố trí về ba phía.,normalized_summary,approved
EVD_000672,SRC_000245,PLACE_000051,spiral_architecture,"Khối kiến trúc bảo tàng chính của Bảo tàng Gốm Bát Tràng gồm bảy khối xoáy ốc giao thoa và đan xen, lấy cảm hứng từ bàn xoay gốm thủ công.",normalized_summary,approved
EVD_000673,SRC_000247,PLACE_000051,floor_components,"Khối kiến trúc bảo tàng chính của Bảo tàng Gốm Bát Tràng gồm tầng G, tầng 1, tầng 2, tầng 3, tầng 4 và tầng 5.",normalized_summary,approved
EVD_000674,SRC_000245,PLACE_000051,exhibition_components,"Bảo tàng Gốm Bát Tràng có không gian trưng bày thường xuyên, không gian trưng bày chuyên đề và không gian trưng bày thực tế ảo, mô phỏng 3D.",normalized_summary,approved
EVD_000675,SRC_000247,PLACE_000051,building_materials,"Khối kiến trúc bảo tàng chính của Bảo tàng Gốm Bát Tràng được xây dựng với các vật liệu đặc trưng gồm gạch nung, gạch men và gạch gốm cổ.",normalized_summary,approved
EVD_000676,SRC_000249,PLACE_000051,national_architecture_award,"Công trình Bảo tàng Gốm Bát Tràng được trao Giải Vàng tại Giải thưởng Kiến trúc Quốc gia lần thứ 15, giai đoạn 2022-2023.",normalized_summary,approved
EVD_000677,SRC_000249,PLACE_000051,award_year,Bảo tàng Gốm Bát Tràng được công bố đạt Giải Vàng Giải thưởng Kiến trúc Quốc gia 2022-2023 vào năm 2023.,normalized_summary,approved
EVD_000678,SRC_000249,PLACE_000051,award_organizers,"Giải Vàng Kiến trúc Quốc gia mà Bảo tàng Gốm Bát Tràng đạt được thuộc giải thưởng do Hội Kiến trúc sư Việt Nam, Bộ Xây dựng và Bộ Văn hóa, Thể thao và Du lịch tổ chức.",normalized_summary,approved
EVD_000679,SRC_000245,PLACE_000051,construction_event,Bảo tàng Gốm Bát Tràng gắn với sự kiện khởi công xây dựng Trung tâm Tinh hoa Làng nghề Việt vào năm 2018.,normalized_summary,approved
EVD_000680,SRC_000249,PLACE_000051,award_event,Bảo tàng Gốm Bát Tràng gắn với sự kiện được công bố đạt Giải Vàng Giải thưởng Kiến trúc Quốc gia 2022-2023 vào năm 2023.,normalized_summary,approved
EVD_000681,SRC_000247,PLACE_000051,visitor_activities,"Khách tham quan tại Bảo tàng Gốm Bát Tràng có thể xem trưng bày gốm sứ, tìm hiểu văn hóa làng nghề, trải nghiệm nặn gốm, tô tượng gốm, thưởng trà và mua đồ gốm làm quà lưu niệm.",normalized_summary,approved
EVD_000682,SRC_000247,PLACE_000051,ground_floor_usage,Tầng G của Bảo tàng Gốm Bát Tràng được sử dụng làm khu vực trải nghiệm nặn gốm và tạo hình sản phẩm bằng bàn xoay.,normalized_summary,approved
EVD_000683,SRC_000247,PLACE_000051,second_floor_usage,Tầng 2 của Bảo tàng Gốm Bát Tràng được sử dụng để tham quan trưng bày gốm sứ và tìm hiểu các tác phẩm gốm truyền thống theo dòng thời gian phát triển của làng nghề Bát Tràng.,normalized_summary,approved
EVD_000684,SRC_000247,PLACE_000051,third_floor_usage,Tầng 3 của Bảo tàng Gốm Bát Tràng được sử dụng để tham quan các tác phẩm nghệ thuật gốm đương đại.,normalized_summary,approved
EVD_000685,SRC_000247,PLACE_000051,fifth_floor_usage,"Tầng 5 của Bảo tàng Gốm Bát Tràng được sử dụng cho hoạt động thưởng trà, trải nghiệm trà đạo và chiêm ngưỡng nghệ thuật ánh sáng.",normalized_summary,approved
EVD_000686,SRC_000245,PLACE_000051,virtual_exhibition_usage,"Không gian trưng bày thực tế ảo và mô phỏng 3D của Bảo tàng Gốm Bát Tràng được sử dụng để giúp khách tham quan khám phá di sản, hiện vật và các câu chuyện lịch sử.",normalized_summary,approved
EVD_000687,SRC_000248,PLACE_000051,associated_investor,"Bảo tàng Gốm Bát Tràng gắn với Nghệ nhân Hà Thị Vinh, người đại diện Công ty Gốm sứ Quang Vinh đầu tư và thực hiện dự án Trung tâm Tinh hoa Làng nghề Việt.",normalized_summary,approved
EVD_000688,SRC_000248,PLACE_000051,associated_architect,"Bảo tàng Gốm Bát Tràng gắn với Kiến trúc sư Hoàng Thúc Hào, người thực hiện thiết kế công trình với hình thức kiến trúc lấy cảm hứng từ bàn xoay gốm.",normalized_summary,approved
EVD_000689,SRC_000248,PLACE_000051,construction_participants,Sự kiện xây dựng Bảo tàng Gốm Bát Tràng có sự tham gia của đại diện chủ đầu tư Hà Thị Vinh và kiến trúc sư thiết kế Hoàng Thúc Hào.,normalized_summary,approved
EVD_000690,SRC_000246,PLACE_000051,ha_thi_vinh_roles,Nghệ nhân Hà Thị Vinh giữ vai trò Chủ tịch Trung tâm Tinh hoa Làng nghề Việt và đại diện chủ đầu tư công trình Bảo tàng Gốm Bát Tràng.,normalized_summary,approved
EVD_000691,SRC_000248,PLACE_000051,hoang_thuc_hao_role,Hoàng Thúc Hào giữ vai trò kiến trúc sư thiết kế công trình Bảo tàng Gốm Bát Tràng.,normalized_summary,approved
EVD_000692,SRC_000246,PLACE_000051,museum_categories,"Bảo tàng Gốm Bát Tràng là bảo tàng chuyên đề về gốm sứ, điểm đến du lịch văn hóa làng nghề và được phát triển theo mô hình bảo tàng mở, bảo tàng sống.",normalized_summary,approved
