edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_001727,PLACE_000051,HAS_ADDRESS,ADDRESS_000040,EVD_000669,1.00,,,{},approved
EDGE_001728,PLACE_000051,BUILT_IN,TIME_000092,EVD_000670,1.00,,,{},approved
EDGE_001729,PLACE_000051,HAS_COMPONENT,ARCH_000329,EVD_000671,1.00,,,{},approved
EDGE_001730,PLACE_000051,HAS_COMPONENT,ARCH_000330,EVD_000671,1.00,,,{},approved
EDGE_001731,ARCH_000329,HAS_COMPONENT,ARCH_000331,EVD_000672,1.00,,,{},approved
EDGE_001732,ARCH_000329,HAS_COMPONENT,ARCH_000332,EVD_000673,1.00,,,{},approved
EDGE_001733,ARCH_000329,HAS_COMPONENT,ARCH_000333,EVD_000673,1.00,,,{},approved
EDGE_001734,ARCH_000329,HAS_COMPONENT,ARCH_000334,EVD_000673,1.00,,,{},approved
EDGE_001735,ARCH_000329,HAS_COMPONENT,ARCH_000335,EVD_000673,1.00,,,{},approved
EDGE_001736,ARCH_000329,HAS_COMPONENT,ARCH_000336,EVD_000673,1.00,,,{},approved
EDGE_001737,ARCH_000329,HAS_COMPONENT,ARCH_000337,EVD_000673,1.00,,,{},approved
EDGE_001738,PLACE_000051,HAS_COMPONENT,ARCH_000338,EVD_000674,1.00,,,{},approved
EDGE_001739,PLACE_000051,HAS_COMPONENT,ARCH_000339,EVD_000674,1.00,,,{},approved
EDGE_001740,PLACE_000051,HAS_COMPONENT,ARCH_000340,EVD_000674,1.00,,,{},approved
EDGE_001741,ARCH_000329,BUILT_WITH,MATERIAL_000015,EVD_000675,0.92,,,{},approved
EDGE_001742,ARCH_000329,BUILT_WITH,MATERIAL_000016,EVD_000675,0.92,,,{},approved
EDGE_001743,ARCH_000329,BUILT_WITH,MATERIAL_000017,EVD_000675,0.92,,,{},approved
EDGE_001744,PLACE_000051,RECOGNIZED_AS,HSTATUS_000010,EVD_000676,1.00,,,{},approved
EDGE_001745,PLACE_000051,RECOGNIZED_IN,TIME_000165,EVD_000677,1.00,,,{},approved
EDGE_001746,PLACE_000051,RECOGNIZED_BY,ORG_000025,EVD_000678,1.00,,,{},approved
EDGE_001747,PLACE_000051,RECOGNIZED_BY,ORG_000026,EVD_000678,1.00,,,{},approved
EDGE_001748,PLACE_000051,RECOGNIZED_BY,ORG_000020,EVD_000678,1.00,,,{},approved
EDGE_001749,PLACE_000051,HAS_EVENT,EVENT_000097,EVD_000679,1.00,,,{},approved
EDGE_001750,EVENT_000097,OCCURRED_IN,TIME_000092,EVD_000679,1.00,,,{},approved
EDGE_001751,PLACE_000051,HAS_EVENT,EVENT_000098,EVD_000680,1.00,,,{},approved
EDGE_001752,EVENT_000098,OCCURRED_IN,TIME_000165,EVD_000680,1.00,,,{},approved
EDGE_001753,PLACE_000051,HAS_ACTIVITY,ACTIVITY_000058,EVD_000681,1.00,,,{},approved
EDGE_001754,PLACE_000051,HAS_ACTIVITY,ACTIVITY_000059,EVD_000681,1.00,,,{},approved
EDGE_001755,PLACE_000051,HAS_ACTIVITY,ACTIVITY_000060,EVD_000681,1.00,,,{},approved
EDGE_001756,PLACE_000051,HAS_ACTIVITY,ACTIVITY_000061,EVD_000681,1.00,,,{},approved
EDGE_001757,PLACE_000051,HAS_ACTIVITY,ACTIVITY_000062,EVD_000681,1.00,,,{},approved
EDGE_001758,PLACE_000051,HAS_ACTIVITY,ACTIVITY_000063,EVD_000686,1.00,,,{},approved
EDGE_001759,PLACE_000051,HAS_ACTIVITY,ACTIVITY_000064,EVD_000681,1.00,,,{},approved
EDGE_001760,ARCH_000332,USED_FOR,ACTIVITY_000060,EVD_000682,1.00,,,{},approved
EDGE_001761,ARCH_000334,USED_FOR,ACTIVITY_000058,EVD_000683,1.00,,,{},approved
EDGE_001762,ARCH_000334,USED_FOR,ACTIVITY_000059,EVD_000683,0.95,,,{},approved
EDGE_001763,ARCH_000335,USED_FOR,ACTIVITY_000058,EVD_000684,1.00,,,{},approved
EDGE_001764,ARCH_000337,USED_FOR,ACTIVITY_000062,EVD_000685,1.00,,,{},approved
EDGE_001765,ARCH_000340,USED_FOR,ACTIVITY_000063,EVD_000686,1.00,,,{},approved
EDGE_001766,PLACE_000051,ASSOCIATED_WITH_PERSON,PERSON_000074,EVD_000687,1.00,,,{},approved
EDGE_001767,PLACE_000051,ASSOCIATED_WITH_PERSON,PERSON_000075,EVD_000688,1.00,,,{},approved
EDGE_001768,EVENT_000097,INVOLVED_PERSON,PERSON_000074,EVD_000689,0.95,,,{},approved
EDGE_001769,EVENT_000097,INVOLVED_PERSON,PERSON_000075,EVD_000689,0.95,,,{},approved
EDGE_001770,PERSON_000074,HELD_ROLE,ROLE_000005,EVD_000690,1.00,,,{},approved
EDGE_001771,PERSON_000074,HELD_ROLE,ROLE_000006,EVD_000690,1.00,,,{},approved
EDGE_001772,PERSON_000075,HELD_ROLE,ROLE_000007,EVD_000691,1.00,,,{},approved
EDGE_001773,PLACE_000051,HAS_CATEGORY,CATEGORY_000017,EVD_000692,1.00,,,{},approved
EDGE_001774,PLACE_000051,HAS_CATEGORY,CATEGORY_000018,EVD_000692,0.95,,,{},approved
EDGE_001775,PLACE_000051,HAS_CATEGORY,CATEGORY_000019,EVD_000692,0.95,,,{},approved
