edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_000638,PLACE_000016,HAS_ADDRESS,ADDRESS_000014,EVD_000294,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked"",""address_precision"":""street_and_city""}",approved
EDGE_000639,PLACE_000016,LOCATED_IN,LOCATION_000012,EVD_000295,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000640,PLACE_000016,LOCATED_IN,PLACE_000009,EVD_000295,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked"",""location_scope"":""island_within_lake""}",approved
EDGE_000641,PLACE_000016,HAS_COMPONENT,ARCH_000131,EVD_000296,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000642,PLACE_000016,HAS_COMPONENT,ARCH_000132,EVD_000296,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000643,PLACE_000016,HAS_COMPONENT,ARCH_000133,EVD_000296,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000644,PLACE_000016,HAS_COMPONENT,ARCH_000134,EVD_000296,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000645,PLACE_000016,HAS_COMPONENT,ARCH_000135,EVD_000296,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000646,PLACE_000016,HAS_COMPONENT,ARCH_000136,EVD_000296,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000647,PLACE_000016,HAS_COMPONENT,ARCH_000137,EVD_000296,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000648,PLACE_000016,HAS_COMPONENT,ARCH_000138,EVD_000296,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000649,PLACE_000016,HAS_COMPONENT,ARCH_000139,EVD_000296,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000650,PLACE_000016,HAS_COMPONENT,ARCH_000140,EVD_000296,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000651,PLACE_000016,HAS_COMPONENT,ARCH_000141,EVD_000296,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000652,PLACE_000016,HAS_COMPONENT,ARCH_000142,EVD_000296,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000653,PLACE_000016,HAS_COMPONENT,ARCH_000143,EVD_000296,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000654,PLACE_000016,HAS_COMPONENT,ARCH_000144,EVD_000296,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000655,PLACE_000016,ASSOCIATED_WITH_PERSON,PERSON_000039,EVD_000297,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000656,PLACE_000016,ASSOCIATED_WITH_PERSON,PERSON_000041,EVD_000297,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000657,PLACE_000016,HONORS,PERSON_000040,EVD_000304,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000658,PLACE_000016,RENOVATED_IN,TIME_000064,EVD_000299,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
EDGE_000659,PLACE_000016,RENOVATED_BY,PERSON_000039,EVD_000299,0.95,,,"{""source_datasets"":[""den_ngoc_son""],""verification"":""web_source_checked""}",approved
