evidence_id,source_id,primary_place_id,topic,normalized_text,text_kind,review_status
EVD_000429,SRC_000150,PLACE_000027,current_address,"Chùa Thầy nằm tại thôn Thụy Khuê, xã Quốc Oai, thành phố Hà Nội.",normalized_summary,approved
EVD_000430,SRC_000151,PLACE_000027,names_origin_location,"Chùa Thầy còn được gọi là Chùa Sài, Chùa Cả và Thiên Phúc tự; chùa khởi dựng dưới thời vua Lý Nhân Tông, gắn với Thiền sư Từ Đạo Hạnh và nằm dưới chân núi Sài Sơn ở Quốc Oai, Hà Nội.",normalized_summary,approved
EVD_000431,SRC_000151,PLACE_000027,lake_and_water_pavilion,"Trước cửa chùa là hồ Long Trì; Thủy đình hình vuông nổi trên hồ, có móng đá ong, nền lát gạch Bát Tràng, kiến trúc chồng diêm tám mái và về sau dùng làm nơi diễn rối nước trong lễ hội.",normalized_summary,approved
EVD_000432,SRC_000151,PLACE_000027,bridges,"Nhật Tiên kiều và Nguyệt Tiên kiều nằm hai bên phía trước Tiền Đường; cầu được dựng năm 1602 do Phùng Khắc Khoan tiến cúng, có móng đá ong, ba vòm cuốn và sàn lát gạch Bát Tràng.",normalized_summary,approved
EVD_000433,SRC_000153,PLACE_000027,main_architecture,"Phần chính Chùa Thầy bố cục chữ Tam gồm Chùa Hạ (Tiền tế), Chùa Trung (Điện Phật) và Chùa Thượng (Điện Thánh), kèm hai dãy hành lang, gác chuông và gác trống; tổng thể tiêu biểu cho lối thờ tự tiền Phật hậu Thánh.",normalized_summary,approved
EVD_000434,SRC_000151,PLACE_000027,tam_phu_temple,"Đền Tam Phủ nằm trên gò đất nổi ở phía đông cầu Nhật Tiên, giữa không gian hồ trước Chùa Thầy.",normalized_summary,approved
EVD_000435,SRC_000152,PLACE_000027,mountain_complex,"Quần thể có Chùa Cao, còn gọi Đỉnh Sơn Tự hoặc Hiển Thụy Am, ở lưng chừng núi; phía sau có đường dẫn đến Thần Quang động, thường gọi là hang Cắc Cớ.",normalized_summary,approved
EVD_000436,SRC_000152,PLACE_000027,honored_people,"Điện Thánh thờ tượng ba kiếp của Thiền sư Từ Đạo Hạnh; hệ thống thờ tự còn có tượng vua Lý Thần Tông, phản ánh mối liên hệ đặc biệt của chùa với hai nhân vật này.",normalized_summary,approved
EVD_000437,SRC_000151,PLACE_000027,heritage_objects,"Chùa bảo lưu 36 pho tượng cổ từ thời Lý đến Nguyễn, bảy bia đá, 26 đạo sắc phong và lưng ngai gỗ thời Trần; các nhóm hiện vật này tạo nên bộ sưu tập di sản nhiều thời đại.",normalized_summary,approved
EVD_000438,SRC_000152,PLACE_000027,festival,"Lễ hội Chùa Thầy thường diễn ra từ mùng 3 đến mùng 7 tháng Ba âm lịch, gồm các nghi lễ như tắm tượng, cúng Phật, chạy đàn và hoạt động biểu diễn múa rối nước tại Thủy đình.",normalized_summary,approved
EVD_000439,SRC_000154,PLACE_000027,national_special_ranking,"Quần thể Chùa Thầy và khu vực núi đá Sài Sơn, Hoàng Xá, Phượng Cách được xếp hạng Di tích quốc gia đặc biệt theo Quyết định 2408/QĐ-TTg ngày 31/12/2014 của Thủ tướng Chính phủ và được giao chính quyền Quốc Oai quản lý theo phân cấp.",normalized_summary,approved
EVD_000440,SRC_000155,PLACE_000027,heritage_categories_and_values,"Quy hoạch của Chính phủ xác định Chùa Thầy và vùng núi đá liên quan là di tích lịch sử và danh lam thắng cảnh quốc gia đặc biệt, đồng thời là điểm tham quan du lịch của Hà Nội và đồng bằng sông Hồng.",normalized_summary,approved
EVD_000441,SRC_000152,PLACE_000027,religious_category,Nguồn Bảo tàng Lịch sử Quốc gia giới thiệu Chùa Thầy là di tích kiến trúc Phật giáo và mô tả hệ thống thờ Phật cùng các nghi lễ Phật giáo tại chùa.,normalized_summary,approved
