edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_001067,PLACE_000027,HAS_ADDRESS,ADDRESS_000026,EVD_000429,1.00,,,{},approved
EDGE_001068,PLACE_000027,LOCATED_IN,ADMIN_000011,EVD_000429,1.00,,,{},approved
EDGE_001069,PLACE_000027,LOCATED_IN,ADMIN_000002,EVD_000429|EVD_000430,1.00,,,{},approved
EDGE_001070,PLACE_000027,LOCATED_IN,LOCATION_000030,EVD_000430,1.00,,,{},approved
EDGE_001071,PLACE_000027,HAS_CATEGORY,CATEGORY_000001,EVD_000440,1.00,,,{},approved
EDGE_001072,PLACE_000027,HAS_CATEGORY,CATEGORY_000006,EVD_000441,1.00,,,{},approved
EDGE_001073,PLACE_000027,HAS_CATEGORY,CATEGORY_000007,EVD_000440,1.00,,,{},approved
EDGE_001074,PLACE_000027,BUILT_IN,TIME_000110,EVD_000430,1.00,,,{},approved
EDGE_001075,PLACE_000027,ASSOCIATED_WITH_PERSON,PERSON_000061,EVD_000430,1.00,,,{},approved
EDGE_001076,PLACE_000027,ASSOCIATED_WITH_DYNASTY,DYNASTY_000001,EVD_000430,1.00,,,{},approved
EDGE_001077,PLACE_000027,HAS_COMPONENT,ARCH_000215,EVD_000431,1.00,,,{},approved
EDGE_001078,PLACE_000027,HAS_COMPONENT,ARCH_000216,EVD_000432,1.00,,,{},approved
EDGE_001079,PLACE_000027,HAS_COMPONENT,ARCH_000217,EVD_000432,1.00,,,{},approved
EDGE_001080,PLACE_000027,HAS_COMPONENT,ARCH_000218,EVD_000434,1.00,,,{},approved
EDGE_001081,PLACE_000027,HAS_COMPONENT,ARCH_000219,EVD_000433,1.00,,,{},approved
EDGE_001082,PLACE_000027,HAS_COMPONENT,ARCH_000220,EVD_000433,1.00,,,{},approved
EDGE_001083,PLACE_000027,HAS_COMPONENT,ARCH_000221,EVD_000433,1.00,,,{},approved
EDGE_001084,PLACE_000027,HAS_COMPONENT,ARCH_000222,EVD_000433,1.00,,,{},approved
EDGE_001085,PLACE_000027,HAS_COMPONENT,ARCH_000223,EVD_000433,1.00,,,{},approved
EDGE_001086,PLACE_000027,HAS_COMPONENT,ARCH_000224,EVD_000435,1.00,,,{},approved
EDGE_001087,PLACE_000027,HAS_COMPONENT,PLACE_000028,EVD_000435,0.95,,,{},approved
EDGE_001088,ARCH_000215,LOCATED_IN,LOCATION_000031,EVD_000431,1.00,,,{},approved
EDGE_001089,ARCH_000218,LOCATED_IN,LOCATION_000031,EVD_000434,1.00,,,{},approved
EDGE_001090,ARCH_000216,BUILT_IN,TIME_000111,EVD_000432,1.00,,,{},approved
EDGE_001091,ARCH_000216,BUILT_BY,PERSON_000063,EVD_000432,1.00,,,{},approved
EDGE_001092,ARCH_000217,BUILT_BY,PERSON_000063,EVD_000432,1.00,,,{},approved
EDGE_001093,PLACE_000027,HAS_ARCHITECTURAL_STYLE,ASTYLE_000014,EVD_000433,1.00,,,{},approved
EDGE_001094,ARCH_000215,HAS_ARCHITECTURAL_STYLE,ASTYLE_000006,EVD_000431,0.95,,,{},approved
EDGE_001095,ARCH_000215,USED_FOR,ACTIVITY_000037,EVD_000431|EVD_000438,1.00,,,{},approved
EDGE_001096,PLACE_000027,HAS_ACTIVITY,ACTIVITY_000037,EVD_000438,1.00,,,{},approved
EDGE_001097,PLACE_000027,HAS_ACTIVITY,ACTIVITY_000038,EVD_000438,1.00,,,{},approved
EDGE_001098,PLACE_000027,HAS_EVENT,EVENT_000057,EVD_000438,1.00,,,{},approved
EDGE_001099,EVENT_000057,OCCURRED_IN,TIME_000113,EVD_000438,1.00,,,{},approved
EDGE_001100,PLACE_000027,HONORS,PERSON_000061,EVD_000436,1.00,,,{},approved
EDGE_001101,ARCH_000221,HONORS,PERSON_000061,EVD_000436,1.00,,,{},approved
EDGE_001102,ARCH_000221,HONORS,PERSON_000062,EVD_000436,1.00,,,{},approved
EDGE_001103,PLACE_000027,HAS_COMPONENT,HOBJ_000088,EVD_000437,1.00,,,{},approved
EDGE_001104,PLACE_000027,HAS_COMPONENT,HOBJ_000089,EVD_000437,1.00,,,{},approved
EDGE_001105,PLACE_000027,HAS_COMPONENT,HOBJ_000090,EVD_000437,1.00,,,{},approved
EDGE_001106,PLACE_000027,HAS_COMPONENT,HOBJ_000091,EVD_000437,1.00,,,{},approved
EDGE_001107,HOBJ_000091,ASSOCIATED_WITH_DYNASTY,DYNASTY_000002,EVD_000437,1.00,,,{},approved
EDGE_001108,PLACE_000027,RECOGNIZED_AS,HSTATUS_000003,EVD_000439,1.00,,,{},approved
EDGE_001109,PLACE_000027,RECOGNIZED_IN,TIME_000112,EVD_000439,1.00,,,{},approved
EDGE_001110,PLACE_000027,RECOGNIZED_BY,ORG_000012,EVD_000439,1.00,,,{},approved
EDGE_001111,PLACE_000027,MANAGED_BY,ORG_000013,EVD_000439,0.95,,,{},approved
