edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_001640,PLACE_000049,HAS_ADDRESS,ADDRESS_000038,EVD_000628,1.00,,,{},approved
EDGE_001641,PLACE_000049,LOCATED_IN,ADMIN_000004,EVD_000628,1.00,,,{},approved
EDGE_001642,PLACE_000049,LOCATED_IN,ADMIN_000002,EVD_000628,1.00,,,{},approved
EDGE_001643,PLACE_000049,HAS_CATEGORY,CATEGORY_000015,EVD_000629,1.00,,,{},approved
EDGE_001644,PLACE_000049,MANAGED_BY,ORG_000023,EVD_000630,1.00,,,{},approved
EDGE_001645,PLACE_000049,ASSOCIATED_WITH_PERSON,PERSON_000073,EVD_000632,1.00,,,{},approved
EDGE_001646,PLACE_000049,ESTABLISHED_IN,TIME_000159,EVD_000631,1.00,,,{},approved
EDGE_001647,PLACE_000049,HAS_EVENT,EVENT_000090,EVD_000631,1.00,,,{},approved
EDGE_001648,EVENT_000090,OCCURRED_IN,TIME_000159,EVD_000631,1.00,,,{},approved
EDGE_001649,PLACE_000049,HAS_EVENT,EVENT_000091,EVD_000633,1.00,,,{},approved
EDGE_001650,EVENT_000091,OCCURRED_IN,TIME_000160,EVD_000633,1.00,,,{},approved
EDGE_001651,ARCH_000315,BUILT_IN,TIME_000160,EVD_000633,1.00,,,{},approved
EDGE_001652,PLACE_000049,HAS_EVENT,EVENT_000092,EVD_000634,1.00,,,{},approved
EDGE_001653,EVENT_000092,OCCURRED_IN,TIME_000133,EVD_000634,1.00,,,{},approved
EDGE_001654,PLACE_000049,HAS_EVENT,EVENT_000093,EVD_000635,1.00,,,{},approved
EDGE_001655,EVENT_000093,OCCURRED_IN,TIME_000161,EVD_000635,1.00,,,{},approved
EDGE_001656,PLACE_000049,HAS_EVENT,EVENT_000094,EVD_000645,1.00,,,{},approved
EDGE_001657,EVENT_000094,OCCURRED_IN,TIME_000162,EVD_000645,1.00,,,{},approved
EDGE_001658,ARCH_000283,RENOVATED_IN,TIME_000161,EVD_000635,0.98,,,{},approved
EDGE_001659,PLACE_000049,HAS_COMPONENT,ARCH_000315,EVD_000633,1.00,,,{},approved
EDGE_001660,PLACE_000049,HAS_COMPONENT,ARCH_000283,EVD_000636,1.00,,,{},approved
EDGE_001661,PLACE_000049,HAS_COMPONENT,ARCH_000319,EVD_000640,1.00,,,{},approved
EDGE_001662,PLACE_000049,HAS_COMPONENT,ARCH_000320,EVD_000644,1.00,,,{},approved
EDGE_001663,PLACE_000049,HAS_COMPONENT,HOBJ_000135,EVD_000641|EVD_000642,1.00,,,{},approved
EDGE_001664,ARCH_000283,HAS_COMPONENT,ARCH_000316,EVD_000636|EVD_000637,1.00,,,{},approved
EDGE_001665,ARCH_000283,HAS_COMPONENT,ARCH_000317,EVD_000636|EVD_000638,1.00,,,{},approved
EDGE_001666,ARCH_000283,HAS_COMPONENT,ARCH_000318,EVD_000636|EVD_000639,1.00,,,{},approved
EDGE_001667,ARCH_000283,HAS_COMPONENT,HOBJ_000136,EVD_000641|EVD_000639,1.00,,,{},approved
EDGE_001668,ARCH_000283,HAS_COMPONENT,HOBJ_000137,EVD_000641|EVD_000639,1.00,,,{},approved
EDGE_001669,ARCH_000320,HAS_COMPONENT,ARCH_000321,EVD_000646,1.00,,,{},approved
EDGE_001670,ARCH_000320,HAS_COMPONENT,ARCH_000322,EVD_000646,1.00,,,{},approved
EDGE_001671,ARCH_000320,HAS_COMPONENT,ARCH_000323,EVD_000646,1.00,,,{},approved
EDGE_001672,PLACE_000049,HAS_MEASUREMENT,VALUE_000099,EVD_000642,0.99,,,"{""measurement_kind"":""collection_count""}",approved
EDGE_001673,ARCH_000283,HAS_MEASUREMENT,VALUE_000100,EVD_000636,1.00,,,"{""measurement_kind"":""permanent_exhibition_theme_count""}",approved
EDGE_001674,PLACE_000049,HAS_MEASUREMENT,VALUE_000101,EVD_000643,0.99,,,"{""measurement_kind"":""audio_guide_story_count""}",approved
EDGE_001675,ARCH_000320,HAS_MEASUREMENT,VALUE_000102,EVD_000647,1.00,,,"{""measurement_kind"":""science_model_count""}",approved
EDGE_001676,PLACE_000049,HAS_ACTIVITY,ACTIVITY_000005,EVD_000648|EVD_000636,1.00,,,{},approved
EDGE_001677,PLACE_000049,HAS_ACTIVITY,ACTIVITY_000010,EVD_000629|EVD_000648,1.00,,,{},approved
EDGE_001678,PLACE_000049,HAS_ACTIVITY,ACTIVITY_000054,EVD_000644|EVD_000648,1.00,,,{},approved
EDGE_001679,PLACE_000049,HAS_ACTIVITY,ACTIVITY_000055,EVD_000643,1.00,,,{},approved
EDGE_001680,PLACE_000049,HAS_ACTIVITY,ACTIVITY_000056,EVD_000649,1.00,,,{},approved
EDGE_001681,ARCH_000283,USED_FOR,ACTIVITY_000005,EVD_000636|EVD_000648,1.00,,,{},approved
EDGE_001682,ARCH_000283,USED_FOR,ACTIVITY_000055,EVD_000643,1.00,,,{},approved
EDGE_001683,ARCH_000320,USED_FOR,ACTIVITY_000054,EVD_000644,1.00,,,{},approved
EDGE_001684,PLACE_000049,USED_FOR,ACTIVITY_000056,EVD_000649,1.00,,,{},approved
