edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_000925,PLACE_000024,HAS_ADDRESS,ADDRESS_000023,EVD_000390|EVD_000391,0.98,,,{},approved
EDGE_000926,PLACE_000024,LOCATED_IN,ADMIN_000009,EVD_000391,1.00,,,{},approved
EDGE_000927,PLACE_000024,LOCATED_IN,LOCATION_000024,EVD_000392|EVD_000393,1.00,,,{},approved
EDGE_000928,PLACE_000024,LOCATED_IN,LOCATION_000025,EVD_000394,1.00,,,{},approved
EDGE_000929,PLACE_000024,LOCATED_IN,LOCATION_000026,EVD_000392,1.00,,,{},approved
EDGE_000930,PLACE_000024,HAS_CATEGORY,CATEGORY_000001,EVD_000401,1.00,,,{},approved
EDGE_000931,PLACE_000024,HAS_CATEGORY,CATEGORY_000005,EVD_000394,0.98,,,{},approved
EDGE_000932,PLACE_000024,HAS_COMPONENT,ARCH_000193,EVD_000395,1.00,,,{},approved
EDGE_000933,PLACE_000024,HAS_COMPONENT,ARCH_000194,EVD_000395,1.00,,,{},approved
EDGE_000934,PLACE_000024,HAS_COMPONENT,ARCH_000195,EVD_000396,1.00,,,{},approved
EDGE_000935,PLACE_000024,HAS_COMPONENT,HOBJ_000075,EVD_000396,1.00,,,{},approved
EDGE_000936,PLACE_000024,HAS_COMPONENT,ARCH_000196,EVD_000397,1.00,,,{},approved
EDGE_000937,PLACE_000024,HAS_COMPONENT,HOBJ_000076,EVD_000398,1.00,,,{},approved
EDGE_000938,PLACE_000024,HAS_COMPONENT,HOBJ_000077,EVD_000398,1.00,,,{},approved
EDGE_000939,PLACE_000024,HAS_COMPONENT,HOBJ_000078,EVD_000398,1.00,,,{},approved
EDGE_000940,PLACE_000024,HAS_COMPONENT,HOBJ_000079,EVD_000398,1.00,,,{},approved
EDGE_000941,PLACE_000024,HAS_COMPONENT,HOBJ_000080,EVD_000398,1.00,,,{},approved
EDGE_000942,PLACE_000024,HAS_COMPONENT,HOBJ_000081,EVD_000398,1.00,,,{},approved
EDGE_000943,PLACE_000024,HONORS,PERSON_000052,EVD_000394|EVD_000392,1.00,,,{},approved
EDGE_000944,PLACE_000024,ASSOCIATED_WITH_PERSON,PERSON_000052,EVD_000394,1.00,,,{},approved
EDGE_000945,PLACE_000024,ASSOCIATED_WITH_PERSON,PERSON_000008,EVD_000393,1.00,,,{},approved
EDGE_000946,PLACE_000024,ASSOCIATED_WITH_DYNASTY,DYNASTY_000001,EVD_000393,1.00,,,{},approved
EDGE_000947,PLACE_000024,BUILT_IN,TIME_000098,EVD_000393,1.00,,,{},approved
EDGE_000948,PLACE_000024,BUILT_BY,PERSON_000008,EVD_000393|EVD_000394,0.98,,,{},approved
EDGE_000949,PLACE_000024,HAS_EVENT,EVENT_000046,EVD_000393,1.00,,,{},approved
EDGE_000950,PLACE_000024,HAS_EVENT,EVENT_000047,EVD_000399,1.00,,,{},approved
EDGE_000951,PLACE_000024,RECOGNIZED_AS,HSTATUS_000003,EVD_000401,1.00,,,{},approved
EDGE_000952,PLACE_000024,RECOGNIZED_IN,TIME_000082,EVD_000401,1.00,,,{},approved
EDGE_000953,PLACE_000024,RECOGNIZED_BY,ORG_000012,EVD_000401,1.00,,,{},approved
EDGE_000954,PLACE_000024,HAS_ACTIVITY,ACTIVITY_000026,EVD_000400|EVD_000395,1.00,,,{},approved
EDGE_000955,PLACE_000024,HAS_ACTIVITY,ACTIVITY_000027,EVD_000400,1.00,,,{},approved
EDGE_000956,PLACE_000024,HAS_ACTIVITY,ACTIVITY_000028,EVD_000400,1.00,,,{},approved
EDGE_000957,PLACE_000024,HAS_ACTIVITY,ACTIVITY_000029,EVD_000400,1.00,,,{},approved
EDGE_000958,EVENT_000047,OCCURRED_IN,TIME_000099,EVD_000399,1.00,,,{},approved
EDGE_000959,EVENT_000047,INVOLVED_PERSON,PERSON_000052,EVD_000399,1.00,,,{},approved
EDGE_000960,EVENT_000046,OCCURRED_IN,TIME_000098,EVD_000393,1.00,,,{},approved
EDGE_000961,EVENT_000046,INVOLVED_PERSON,PERSON_000008,EVD_000393,1.00,,,{},approved
EDGE_000962,ARCH_000196,HAS_COMPONENT,ARCH_000197,EVD_000397,1.00,,,{},approved
EDGE_000963,ARCH_000196,HAS_COMPONENT,ARCH_000198,EVD_000397,1.00,,,{},approved
EDGE_000964,ARCH_000196,HAS_COMPONENT,ARCH_000199,EVD_000397,1.00,,,{},approved
EDGE_000965,ARCH_000193,HAS_COMPONENT,HOBJ_000074,EVD_000395,1.00,,,{},approved
EDGE_000966,ARCH_000193,HAS_COMPONENT,HOBJ_000073,EVD_000395,1.00,,,{},approved
EDGE_000967,ARCH_000194,HAS_MEASUREMENT,VALUE_000062,EVD_000395,1.00,,,"{""measurement_kind"":""số bậc đá của lối giữa""}",approved
EDGE_000968,ARCH_000196,HAS_ARCHITECTURAL_STYLE,ASTYLE_000011,EVD_000397,1.00,,,{},approved
EDGE_000969,ARCH_000197,HAS_ARCHITECTURAL_STYLE,ASTYLE_000012,EVD_000397,1.00,,,{},approved
EDGE_000970,ARCH_000194,USED_FOR,ACTIVITY_000026,EVD_000395,1.00,,,{},approved
