evidence_id,source_id,primary_place_id,topic,normalized_text,text_kind,review_status
EVD_000390,SRC_000139,PLACE_000024,address,Nguồn du lịch của Vietnam Airlines ghi Đền Voi Phục tại số 306B phố Kim Mã; đây là địa chỉ đường phố chi tiết duy nhất được dùng cho địa danh trong bộ dữ liệu.,normalized_summary,approved
EVD_000391,SRC_000140,PLACE_000024,current_administrative_area,"Cổng thông tin chính quyền phường Giảng Võ xác nhận Di tích Đền Voi Phục hiện thuộc địa bàn phường Giảng Võ, thành phố Hà Nội.",normalized_summary,approved
EVD_000392,SRC_000138,PLACE_000024,names_and_location,"Bảo tàng Lịch sử Quốc gia giới thiệu Đền Voi Phục còn gọi là Đền Linh Lang, nằm tại khu vực Công viên Thủ Lệ và là ngôi đền trấn giữ phía Tây kinh thành Thăng Long.",normalized_summary,approved
EVD_000393,SRC_000136,PLACE_000024,foundation,"Cổng thông tin thành phố Hà Nội cho biết Đền Voi Phục, còn gọi Đền Thủ Lệ hoặc Đền Linh Lang, được xây dựng năm Chương Thánh Gia Khánh thứ 7 (1065), đời vua Lý Thánh Tông.",normalized_summary,approved
EVD_000394,SRC_000137,PLACE_000024,worship_and_category,"Đền Voi Phục là cơ sở tín ngưỡng thuộc Thăng Long tứ trấn, được vua Lý Thánh Tông cho xây trên gò Long Thủ để thờ Đức Thánh Linh Lang Đại Vương, người được tưởng niệm vì công đánh giặc và bảo vệ đất nước.",normalized_summary,approved
EVD_000395,SRC_000129,PLACE_000024,entrance_architecture,"Nghi môn Đền Voi Phục có dạng tứ trụ; hai bên có bia hạ mã và đôi voi chầu phục. Đường lên sân gồm ba lối, trong đó lối giữa có 12 bậc đá rộng và dành để rước kiệu trong ngày lễ.",normalized_summary,approved
EVD_000396,SRC_000129,PLACE_000024,well_and_stone_carving,Phía trước lối đi giữa có giếng vuông xưa dùng lấy nước cúng; gần đó là đôi rồng mây chạm tròn bằng đá có niên đại khoảng giữa thế kỷ XIX.,normalized_summary,approved
EVD_000397,SRC_000129,PLACE_000024,main_architecture,"Đền chính có dạng chữ Công; tiền tế gồm năm gian, kết cấu vì chồng rường và lợp ngói mũi hài cổ; trung đường là một gian chạy dọc nối vào hậu cung năm gian.",normalized_summary,approved
EVD_000398,SRC_000129,PLACE_000024,interior_objects,"Trong đền có ngai lớn chạm rồng và hoa lá, tượng hai vị tùy tướng quỳ chầu, tượng Đức Linh Lang Đại Vương, hòn đá có vết lõm đặt trong hộp kính, tượng hai vị phụ tá đứng chầu cùng nhóm hoành phi, câu đối, nhang án, long ngai, cửa võng bát bửu và đồ tế khí sơn son thếp vàng.",normalized_summary,approved
EVD_000399,SRC_000137,PLACE_000024,festival_time,"Hằng năm vào ngày 10 tháng Hai âm lịch, người dân tổ chức lễ hội truyền thống kỷ niệm Ngày hóa Đức Thánh Linh Lang Đại Vương tại Đền Voi Phục.",normalized_summary,approved
EVD_000400,SRC_000137,PLACE_000024,festival_activities,"Lễ hội Đền Voi Phục có rước kiệu; phần hội tổ chức trò chơi dân gian, hát quan họ và ca múa nhạc chào mừng.",normalized_summary,approved
EVD_000401,SRC_000115,PLACE_000024,recognition,"Ngày 18 tháng 1 năm 2022, Thủ tướng Chính phủ ký Quyết định số 93/QĐ-TTg xếp hạng Di tích lịch sử và kiến trúc nghệ thuật Thăng Long tứ trấn, gồm Đền Voi Phục, là Di tích quốc gia đặc biệt.",normalized_summary,approved
