edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_001343,PLACE_000041,HAS_ADDRESS,ADDRESS_000032,EVD_000523,1.00,,,{},approved
EDGE_001344,PLACE_000041,LOCATED_IN,ADMIN_000017,EVD_000523,1.00,,,{},approved
EDGE_001345,PLACE_000041,LOCATED_IN,ADMIN_000002,EVD_000523|EVD_000528,1.00,,,{},approved
EDGE_001346,PLACE_000041,HAS_CATEGORY,CATEGORY_000009,EVD_000524,1.00,,,{},approved
EDGE_001347,PLACE_000041,MANAGED_BY,ORG_000018,EVD_000524,1.00,,,{},approved
EDGE_001348,PLACE_000041,ESTABLISHED_IN,TIME_000133,EVD_000525,1.00,,,{},approved
EDGE_001349,PLACE_000041,HAS_COMPONENT,ARCH_000269,EVD_000527|EVD_000530,1.00,,,{},approved
EDGE_001350,PLACE_000041,HAS_COMPONENT,PLACE_000042,EVD_000527|EVD_000531,1.00,,,{},approved
EDGE_001351,PLACE_000041,HAS_COMPONENT,ARCH_000270,EVD_000527|EVD_000534,1.00,,,{},approved
EDGE_001352,PLACE_000042,HAS_COMPONENT,ARCH_000271,EVD_000532,1.00,,,{},approved
EDGE_001353,PLACE_000042,HAS_COMPONENT,ARCH_000272,EVD_000532,1.00,,,{},approved
EDGE_001354,PLACE_000042,HAS_COMPONENT,ARCH_000273,EVD_000532,1.00,,,{},approved
EDGE_001355,PLACE_000042,HAS_COMPONENT,ARCH_000274,EVD_000532,1.00,,,{},approved
EDGE_001356,PLACE_000042,HAS_COMPONENT,ARCH_000275,EVD_000532,1.00,,,{},approved
EDGE_001357,PLACE_000042,HAS_COMPONENT,ARCH_000276,EVD_000532,1.00,,,{},approved
EDGE_001358,PLACE_000042,HAS_COMPONENT,ARCH_000277,EVD_000532,1.00,,,{},approved
EDGE_001359,PLACE_000042,HAS_COMPONENT,ARCH_000278,EVD_000532,1.00,,,{},approved
EDGE_001360,PLACE_000042,HAS_COMPONENT,ARCH_000279,EVD_000532,1.00,,,{},approved
EDGE_001361,PLACE_000042,HAS_COMPONENT,ARCH_000280,EVD_000532,1.00,,,{},approved
EDGE_001362,PLACE_000042,HAS_COMPONENT,ARCH_000281,EVD_000533,1.00,,,{},approved
EDGE_001363,PLACE_000041,HAS_MEASUREMENT,VALUE_000067,EVD_000528,1.00,,,"{""measurement_kind"":""area""}",approved
EDGE_001364,PLACE_000042,HAS_MEASUREMENT,VALUE_000068,EVD_000531,1.00,,,"{""measurement_kind"":""area""}",approved
EDGE_001365,PLACE_000042,HAS_MEASUREMENT,VALUE_000069,EVD_000531|EVD_000537,1.00,,,"{""measurement_kind"":""component_count""}",approved
EDGE_001366,ARCH_000269,HAS_MEASUREMENT,VALUE_000070,EVD_000530,1.00,,,"{""measurement_kind"":""exhibition_subject_count""}",approved
EDGE_001367,ARCH_000269,BUILT_BY,PERSON_000071,EVD_000530|EVD_000529,1.00,,,{},approved
EDGE_001368,PLACE_000041,BUILT_BY,PERSON_000071,EVD_000529,1.00,,,{},approved
EDGE_001369,PLACE_000041,BUILT_BY,PERSON_000072,EVD_000529,1.00,,,{},approved
EDGE_001370,PLACE_000041,HAS_EVENT,EVENT_000063,EVD_000526,1.00,,,{},approved
EDGE_001371,EVENT_000063,OCCURRED_IN,TIME_000134,EVD_000526,1.00,,,{},approved
EDGE_001372,PLACE_000041,HAS_EVENT,EVENT_000064,EVD_000526,1.00,,,{},approved
EDGE_001373,EVENT_000064,OCCURRED_IN,TIME_000135,EVD_000526,1.00,,,{},approved
EDGE_001374,ARCH_000269,HAS_EVENT,EVENT_000064,EVD_000526,1.00,,,{},approved
EDGE_001375,PLACE_000041,HAS_EVENT,EVENT_000065,EVD_000534,1.00,,,{},approved
EDGE_001376,ARCH_000270,HAS_EVENT,EVENT_000065,EVD_000534,1.00,,,{},approved
EDGE_001377,EVENT_000065,OCCURRED_IN,TIME_000136,EVD_000534,1.00,,,{},approved
EDGE_001378,PLACE_000041,HAS_ACTIVITY,ACTIVITY_000005,EVD_000535,1.00,,,{},approved
EDGE_001379,ARCH_000269,HAS_ACTIVITY,ACTIVITY_000005,EVD_000530|EVD_000535,1.00,,,{},approved
EDGE_001380,ARCH_000270,HAS_ACTIVITY,ACTIVITY_000005,EVD_000534|EVD_000535,1.00,,,{},approved
EDGE_001381,PLACE_000042,HAS_ACTIVITY,ACTIVITY_000005,EVD_000532|EVD_000535,1.00,,,{},approved
EDGE_001382,PLACE_000041,HAS_ACTIVITY,ACTIVITY_000048,EVD_000536,1.00,,,{},approved
EDGE_001383,PLACE_000041,HAS_ACTIVITY,ACTIVITY_000049,EVD_000536,1.00,,,{},approved
EDGE_001384,PLACE_000042,HAS_ACTIVITY,ACTIVITY_000037,EVD_000533,1.00,,,{},approved
EDGE_001385,ARCH_000281,USED_FOR,ACTIVITY_000037,EVD_000533,1.00,,,{},approved
EDGE_001386,ARCH_000269,USED_FOR,ACTIVITY_000005,EVD_000530|EVD_000535,1.00,,,{},approved
EDGE_001387,ARCH_000270,USED_FOR,ACTIVITY_000005,EVD_000534|EVD_000535,1.00,,,{},approved
EDGE_001388,PLACE_000042,USED_FOR,ACTIVITY_000005,EVD_000532|EVD_000535,1.00,,,{},approved
