edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_000678,PLACE_000017,HAS_ADDRESS,ADDRESS_000015,EVD_000305,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked"",""address_precision"":""street_ward_city""}",approved
EDGE_000679,ARCH_000145,LOCATED_IN,LOCATION_000015,EVD_000306,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked""}",approved
EDGE_000680,PLACE_000017,LOCATED_IN,LOCATION_000014,EVD_000305,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked"",""location_scope"":""access_street""}",approved
EDGE_000681,PLACE_000017,HAS_COMPONENT,ARCH_000145,EVD_000307,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked"",""place_scope"":""tourist_site_including_associated_Dien_Huu_complex""}",approved
EDGE_000682,PLACE_000017,HAS_COMPONENT,ARCH_000151,EVD_000307,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked"",""place_scope"":""tourist_site_including_associated_Dien_Huu_complex""}",approved
EDGE_000683,PLACE_000017,HAS_COMPONENT,ARCH_000152,EVD_000307,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked"",""place_scope"":""tourist_site_including_associated_Dien_Huu_complex""}",approved
EDGE_000684,PLACE_000017,HAS_COMPONENT,ARCH_000149,EVD_000310,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked"",""place_scope"":""tourist_site_including_associated_Dien_Huu_complex""}",approved
EDGE_000685,PLACE_000017,HAS_COMPONENT,ARCH_000150,EVD_000310,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked"",""place_scope"":""tourist_site_including_associated_Dien_Huu_complex""}",approved
EDGE_000686,ARCH_000145,HAS_COMPONENT,ARCH_000146,EVD_000309,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked""}",approved
EDGE_000687,ARCH_000145,HAS_COMPONENT,ARCH_000147,EVD_000310,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked""}",approved
EDGE_000688,ARCH_000145,HAS_COMPONENT,ARCH_000148,EVD_000309,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked""}",approved
EDGE_000689,ARCH_000145,HAS_COMPONENT,HOBJ_000043,EVD_000311,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked""}",approved
EDGE_000690,ARCH_000145,HAS_COMPONENT,HOBJ_000044,EVD_000311,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked""}",approved
EDGE_000691,ARCH_000145,HAS_COMPONENT,HOBJ_000045,EVD_000312,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked""}",approved
EDGE_000692,PLACE_000017,BUILT_IN,TIME_000066,EVD_000308,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked"",""construction_phase"":""historic_foundation_not_current_fabric""}",approved
EDGE_000693,PLACE_000017,BUILT_BY,PERSON_000042,EVD_000308,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked"",""agency_scope"":""royal_founder""}",approved
EDGE_000694,ARCH_000145,RENOVATED_IN,TIME_000067,EVD_000313,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked"",""restoration_phase"":""reconstruction_completion""}",approved
EDGE_000695,ARCH_000145,RENOVATED_BY,PERSON_000043,EVD_000314,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked""}",approved
EDGE_000696,PLACE_000017,HAS_EVENT,EVENT_000034,EVD_000308,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked"",""event_scope"":""Dien_Huu_complex""}",approved
EDGE_000697,EVENT_000034,OCCURRED_IN,TIME_000066,EVD_000308,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked""}",approved
EDGE_000698,PLACE_000017,HAS_EVENT,EVENT_000035,EVD_000313,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked"",""event_scope"":""Lien_Hoa_Dai""}",approved
EDGE_000699,EVENT_000035,OCCURRED_IN,TIME_000067,EVD_000313,0.95,,,"{""source_datasets"":[""chua_mot_cot""],""verification"":""web_source_checked""}",approved
