evidence_id,source_id,primary_place_id,topic,normalized_text,text_kind,review_status
EVD_000812,SRC_000291,PLACE_000067,official_address,"Công viên Cầu Giấy có cổng chính tại phố Thành Thái, phường Cầu Giấy, thành phố Hà Nội.",normalized_summary,approved
EVD_000813,SRC_000287,PLACE_000067,inauguration_and_operation,Công viên Cầu Giấy được khánh thành và đưa vào hoạt động từ năm 2014.,normalized_summary,approved
EVD_000814,SRC_000287,PLACE_000067,renovation_project_measurements,"Phạm vi dự án cải tạo Công viên Cầu Giấy có diện tích 95.282 mét vuông, trong đó hồ nước Công viên Cầu Giấy có diện tích 14.808 mét vuông.",normalized_summary,approved
EVD_000815,SRC_000290,PLACE_000067,park_categories,"Công viên Cầu Giấy là công viên công cộng và không gian xanh đô thị phục vụ hoạt động vui chơi, thể thao và sinh hoạt cộng đồng của người dân.",normalized_summary,approved
EVD_000816,SRC_000287,PLACE_000067,primary_functional_components,"Các không gian chức năng chính của Công viên Cầu Giấy gồm Khu vui chơi trẻ em Công viên Cầu Giấy, Khu thể dục thể thao Công viên Cầu Giấy, Hồ nước Công viên Cầu Giấy và Quảng trường trung tâm Công viên Cầu Giấy.",normalized_summary,approved
EVD_000817,SRC_000290,PLACE_000067,supporting_components,"Các hạng mục phụ trợ của Công viên Cầu Giấy gồm Hệ thống đường giao thông nội bộ Công viên Cầu Giấy, Nhà chòi nghỉ Công viên Cầu Giấy, Nhà điều hành Công viên Cầu Giấy và Nhà vệ sinh công cộng Công viên Cầu Giấy.",normalized_summary,approved
EVD_000818,SRC_000289,PLACE_000067,main_entrance_components,Khu vực lối vào trên phố Thành Thái của Công viên Cầu Giấy gồm Cổng chính Công viên Cầu Giấy và Đài phun nước nghệ thuật Công viên Cầu Giấy.,normalized_summary,approved
EVD_000819,SRC_000287,PLACE_000067,central_square_material,Quảng trường trung tâm Công viên Cầu Giấy được cải tạo bằng bê tông đá mài và phủ lớp sơn tăng cứng chống rêu mốc.,normalized_summary,approved
EVD_000820,SRC_000287,PLACE_000067,main_gate_material,Cổng chính Công viên Cầu Giấy được xây mới trụ và sử dụng đá ốp cho các trụ cổng.,normalized_summary,approved
EVD_000821,SRC_000289,PLACE_000067,children_playground_use,"Khu vui chơi trẻ em Công viên Cầu Giấy có bể cát, khu vận động và cầu trượt, được sử dụng cho hoạt động vui chơi dành cho trẻ em.",normalized_summary,approved
EVD_000822,SRC_000287,PLACE_000067,sports_area_use,"Khu thể dục thể thao Công viên Cầu Giấy có thiết bị tập luyện ngoài trời và được sử dụng cho hoạt động tập thể dục, rèn luyện sức khỏe.",normalized_summary,approved
EVD_000823,SRC_000289,PLACE_000067,central_square_use,"Quảng trường trung tâm Công viên Cầu Giấy được sử dụng cho hoạt động vui chơi, tập luyện và sinh hoạt cộng đồng.",normalized_summary,approved
EVD_000824,SRC_000289,PLACE_000067,renovation_period,"Sự kiện Cải tạo, sửa chữa Công viên Cầu Giấy năm 2025 bắt đầu vào tháng 2 năm 2025 và hoàn thành vào tháng 10 năm 2025.",normalized_summary,approved
EVD_000825,SRC_000290,PLACE_000067,renovation_project_owner,"Ban Quản lý Dự án Đầu tư – Hạ tầng phường Cầu Giấy là chủ đầu tư thực hiện dự án cải tạo, sửa chữa Công viên Cầu Giấy.",normalized_summary,approved
EVD_000826,SRC_000287,PLACE_000067,renovation_contractors,Công ty Cổ phần Xây dựng và Môi trường Hà Nội cùng Công ty Cổ phần Tư vấn Đầu tư Xây dựng Hà Thành là liên danh nhà thầu thực hiện việc cải tạo Công viên Cầu Giấy.,normalized_summary,approved
EVD_000827,SRC_000291,PLACE_000067,commemorative_recognition,"Ngày 11 tháng 10 năm 2025, Ủy ban nhân dân phường Cầu Giấy tổ chức gắn biển Công viên Cầu Giấy là công trình chào mừng 71 năm Ngày Giải phóng Thủ đô và Đại hội đại biểu Đảng bộ thành phố Hà Nội lần thứ XVIII.",normalized_summary,approved
EVD_000828,SRC_000290,PLACE_000067,signboard_event_people,"Lễ gắn biển công trình Công viên Cầu Giấy năm 2025 diễn ra ngày 11 tháng 10 năm 2025, có Dương Đức Tuấn và Ngô Ngọc Phương tham dự với tư cách lãnh đạo thành phố và phường Cầu Giấy.",normalized_summary,approved
EVD_000829,SRC_000290,PLACE_000067,person_role,"Tại Lễ gắn biển công trình Công viên Cầu Giấy năm 2025, Dương Đức Tuấn giữ vai trò Phó Chủ tịch Ủy ban nhân dân thành phố Hà Nội.",normalized_summary,approved
EVD_000830,SRC_000290,PLACE_000067,person_role,"Tại Lễ gắn biển công trình Công viên Cầu Giấy năm 2025, Ngô Ngọc Phương giữ vai trò Chủ tịch Ủy ban nhân dân phường Cầu Giấy.",normalized_summary,approved
