edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_002073,PLACE_000067,HAS_ADDRESS,ADDRESS_000047,EVD_000812,1.00,,,"{""address_precision"":""street_and_ward"",""entrance"":""main""}",approved
EDGE_002074,PLACE_000067,BUILT_IN,TIME_000192,EVD_000813,0.95,,,"{""construction_phase"":""completion""}",approved
EDGE_002075,PLACE_000067,ESTABLISHED_IN,TIME_000192,EVD_000813,0.90,,,"{""establishment_phase"":""opened_to_public"",""question_generation"":""disabled_to_avoid_duplicate""}",approved
EDGE_002076,PLACE_000067,HAS_MEASUREMENT,VALUE_000132,EVD_000814,1.00,,,"{""measurement_kind"":""area"",""measurement_scope"":""renovation_project""}",approved
EDGE_002077,ARCH_000365,HAS_MEASUREMENT,VALUE_000133,EVD_000814,1.00,,,"{""measurement_kind"":""area""}",approved
EDGE_002078,PLACE_000067,HAS_CATEGORY,CATEGORY_000025,EVD_000815,1.00,,,{},approved
EDGE_002079,PLACE_000067,HAS_CATEGORY,CATEGORY_000021,EVD_000815,1.00,,,{},approved
EDGE_002080,PLACE_000067,HAS_COMPONENT,ARCH_000358,EVD_000816,1.00,,,"{""component_group"":""primary_functional_space""}",approved
EDGE_002081,PLACE_000067,HAS_COMPONENT,ARCH_000356,EVD_000816,1.00,,,"{""component_group"":""primary_functional_space""}",approved
EDGE_002082,PLACE_000067,HAS_COMPONENT,ARCH_000365,EVD_000816,1.00,,,"{""component_group"":""primary_functional_space""}",approved
EDGE_002083,PLACE_000067,HAS_COMPONENT,ARCH_000367,EVD_000816,1.00,,,"{""component_group"":""primary_functional_space""}",approved
EDGE_002084,PLACE_000067,HAS_COMPONENT,ARCH_000380,EVD_000818,1.00,,,"{""component_group"":""main_entrance""}",approved
EDGE_002085,PLACE_000067,HAS_COMPONENT,ARCH_000381,EVD_000818,1.00,,,"{""component_group"":""main_entrance""}",approved
EDGE_002086,PLACE_000067,HAS_COMPONENT,ARCH_000359,EVD_000817,1.00,,,"{""component_group"":""supporting_work""}",approved
EDGE_002087,PLACE_000067,HAS_COMPONENT,ARCH_000382,EVD_000817,1.00,,,"{""component_group"":""supporting_work""}",approved
EDGE_002088,PLACE_000067,HAS_COMPONENT,ARCH_000370,EVD_000817,1.00,,,"{""component_group"":""supporting_work""}",approved
EDGE_002089,PLACE_000067,HAS_COMPONENT,ARCH_000371,EVD_000817,1.00,,,"{""component_group"":""supporting_work""}",approved
EDGE_002090,ARCH_000367,BUILT_WITH,MATERIAL_000024,EVD_000819,1.00,,,{},approved
EDGE_002091,ARCH_000380,BUILT_WITH,MATERIAL_000025,EVD_000820,1.00,,,"{""material_scope"":""gate_columns""}",approved
EDGE_002092,ARCH_000358,USED_FOR,ACTIVITY_000071,EVD_000821,1.00,,,{},approved
EDGE_002093,ARCH_000356,USED_FOR,ACTIVITY_000068,EVD_000822,1.00,,,{},approved
EDGE_002094,ARCH_000367,USED_FOR,ACTIVITY_000080,EVD_000823,1.00,,,{},approved
EDGE_002095,PLACE_000067,HAS_EVENT,EVENT_000121,EVD_000824,1.00,,,{},approved
EDGE_002096,EVENT_000121,OCCURRED_IN,TIME_000193,EVD_000824,1.00,,,"{""event_phase"":""start""}",approved
EDGE_002097,EVENT_000121,OCCURRED_IN,TIME_000194,EVD_000824,1.00,,,"{""event_phase"":""completion""}",approved
EDGE_002098,PLACE_000067,RENOVATED_IN,TIME_000193,EVD_000824,1.00,,,"{""renovation_phase"":""start""}",approved
EDGE_002099,PLACE_000067,RENOVATED_IN,TIME_000194,EVD_000824,1.00,,,"{""renovation_phase"":""completion""}",approved
EDGE_002100,PLACE_000067,RENOVATED_BY,ORG_000039,EVD_000825,0.95,,,"{""role"":""project_owner""}",approved
EDGE_002101,PLACE_000067,RENOVATED_BY,ORG_000040,EVD_000826,1.00,,,"{""role"":""construction_contractor""}",approved
EDGE_002102,PLACE_000067,RENOVATED_BY,ORG_000041,EVD_000826,1.00,,,"{""role"":""construction_contractor""}",approved
EDGE_002103,PLACE_000067,HAS_EVENT,EVENT_000122,EVD_000827|EVD_000828,1.00,,,{},approved
EDGE_002104,EVENT_000122,OCCURRED_IN,TIME_000195,EVD_000828,1.00,,,{},approved
EDGE_002105,PLACE_000067,RECOGNIZED_AS,HSTATUS_000016,EVD_000827,1.00,,,{},approved
EDGE_002106,PLACE_000067,RECOGNIZED_IN,TIME_000195,EVD_000827,1.00,,,"{""designation"":""Công trình chào mừng 71 năm Ngày Giải phóng Thủ đô và Đại hội Đảng bộ thành phố Hà Nội lần thứ XVIII""}",approved
EDGE_002107,PLACE_000067,RECOGNIZED_BY,ORG_000038,EVD_000827,0.95,,,"{""recognition_type"":""commemorative_signboard""}",approved
