node_id,canonical_name,type,admin_level,aliases,normalized_key,numeric_value,unit,value_kind,review_status
ACTIVITY_000068,Tập thể dục,Activity,,Rèn luyện thể chất,tap_the_duc,,,,approved
ACTIVITY_000071,Vui chơi dành cho trẻ em,Activity,,Vui chơi thiếu nhi,vui_choi_danh_cho_tre_em,,,,approved
ACTIVITY_000080,Sinh hoạt cộng đồng ngoài trời,Activity,,Tổ chức hoạt động cộng đồng|Hoạt động ngoài trời,sinh_hoat_cong_dong_ngoai_troi,,,,approved
ADDRESS_000047,"Đường Thành Thái, phường Cầu Giấy, thành phố Hà Nội",Address,,,duong_thanh_thai_phuong_cau_giay_thanh_pho_ha_noi,,,,approved
ARCH_000356,Khu thể dục thể thao,Architecture,,Khu tập thể dục thể thao,khu_the_duc_the_thao,,,,approved
ARCH_000358,Khu vực vui chơi dành cho trẻ em,Architecture,,,khu_vuc_vui_choi_danh_cho_tre_em,,,,approved
ARCH_000359,Hệ thống đường dạo,Architecture,,Đường dạo nội bộ|Đường đi bộ trong công viên,he_thong_duong_dao,,,,approved
ARCH_000365,Hồ điều hòa,Architecture,,Hồ nước|Hồ cảnh quan,ho_dieu_hoa,,,,approved
ARCH_000367,Quảng trường trung tâm,Architecture,,Quảng trường trung tâm|Không gian quảng trường mở,quang_truong_trung_tam,,,,approved
ARCH_000370,Nhà điều hành,Architecture,,,nha_dieu_hanh,,,,approved
ARCH_000371,Khu vệ sinh công cộng,Architecture,,Khu vệ sinh,khu_ve_sinh_cong_cong,,,,approved
ARCH_000380,Lối vào chính,Architecture,,,loi_vao_chinh,,,,approved
ARCH_000381,Đài phun nước nghệ thuật,Architecture,,,dai_phun_nuoc_nghe_thuat,,,,approved
ARCH_000382,Nhà chòi nghỉ,Architecture,,Chòi nghỉ|Nhà nghỉ chân,nha_choi_nghi,,,,approved
CATEGORY_000021,Không gian xanh công cộng,TourismCategory,,Không gian xanh đô thị,khong_gian_xanh_cong_cong,,,,approved
CATEGORY_000025,Công viên công cộng,TourismCategory,,Công viên phục vụ cộng đồng,cong_vien_cong_cong,,,,approved
EVENT_000121,"Cải tạo, sửa chữa Công viên Cầu Giấy",Event,,Đợt chỉnh trang Công viên Cầu Giấy,cai_tao_sua_chua_cong_vien_cau_giay,,,,approved
EVENT_000122,Lễ gắn biển công trình Công viên Cầu Giấy,Event,,Lễ khánh thành và gắn biển Công viên Cầu Giấy,le_gan_bien_cong_trinh_cong_vien_cau_giay,,,,approved
HSTATUS_000016,Công trình chào mừng 71 năm Ngày Giải phóng Thủ đô,HeritageStatus,,Công trình tiêu biểu chào mừng 71 năm Giải phóng Thủ đô,cong_trinh_chao_mung_71_nam_ngay_giai_phong_thu_do,,,,approved
MATERIAL_000024,Bê tông đá mài,Material,,Bê tông phủ đá mài,be_tong_da_mai,,,,approved
MATERIAL_000025,Đá ốp,Material,,,da_op,,,,approved
ORG_000038,Ủy ban nhân dân phường Cầu Giấy,Organization,,UBND phường Cầu Giấy,uy_ban_nhan_dan_phuong_cau_giay,,,,approved
ORG_000039,Ban Quản lý Dự án Đầu tư - Hạ tầng phường Cầu Giấy,Organization,,Ban Quản lý dự án đầu tư - hạ tầng phường Cầu Giấy,ban_quan_ly_du_an_dau_tu_ha_tang_phuong_cau_giay,,,,approved
ORG_000040,Công ty Cổ phần Xây dựng và Môi trường Hà Nội,Organization,,Công ty CP Xây dựng và Môi trường Hà Nội,cong_ty_co_phan_xay_dung_va_moi_truong_ha_noi,,,,approved
ORG_000041,Công ty Cổ phần Tư vấn Đầu tư Xây dựng Hà Thành,Organization,,Công ty CP Tư vấn Đầu tư Xây dựng Hà Thành,cong_ty_co_phan_tu_van_dau_tu_xay_dung_ha_thanh,,,,approved
PERSON_000094,Dương Đức Tuấn,Person,,Ông Dương Đức Tuấn,duong_duc_tuan,,,,approved
PERSON_000095,Ngô Ngọc Phương,Person,,Ông Ngô Ngọc Phương,ngo_ngoc_phuong,,,,approved
PLACE_000067,Công viên Cầu Giấy,Place,,Công viên Yên Hòa,cong_vien_cau_giay,,,,approved
ROLE_000011,Phó Chủ tịch Ủy ban nhân dân thành phố Hà Nội,Role,,Phó Chủ tịch UBND thành phố Hà Nội,pho_chu_tich_uy_ban_nhan_dan_thanh_pho_ha_noi,,,,approved
ROLE_000024,Chủ tịch Ủy ban nhân dân phường Cầu Giấy,Role,,Chủ tịch UBND phường Cầu Giấy,chu_tich_uy_ban_nhan_dan_phuong_cau_giay,,,,approved
TIME_000192,Năm 2014,Time,,2014,nam_2014,,,,approved
TIME_000193,Tháng 2 năm 2025,Time,,02/2025,thang_2_nam_2025,,,,approved
TIME_000194,Tháng 10 năm 2025,Time,,10/2025,thang_10_nam_2025,,,,approved
TIME_000195,Ngày 11 tháng 10 năm 2025,Time,,11/10/2025|11-10-2025,ngay_11_thang_10_nam_2025,,,,approved
VALUE_000132,95.282 mét vuông diện tích,Value,,Hơn 95.000 m² diện tích công trình|95.282 m²,95_282_met_vuong_dien_tich,95282,m²,area,approved
VALUE_000133,14.808 mét vuông diện tích,Value,,14.808 m² diện tích hồ|14.808 m²,14_808_met_vuong_dien_tich,14808,m²,area,approved
