edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_001482,PLACE_000045,HAS_ADDRESS,ADDRESS_000035,EVD_000574,1.00,,,{},approved
EDGE_001483,PLACE_000045,LOCATED_IN,ADMIN_000019,EVD_000574,1.00,,,{},approved
EDGE_001484,PLACE_000045,LOCATED_IN,ADMIN_000002,EVD_000574,1.00,,,{},approved
EDGE_001485,PLACE_000045,HAS_CATEGORY,CATEGORY_000012,EVD_000575,1.00,,,{},approved
EDGE_001486,PLACE_000045,MANAGED_BY,ORG_000022,EVD_000576,1.00,,,{},approved
EDGE_001487,ARCH_000294,BUILT_BY,ORG_000003,EVD_000579,1.00,,,{},approved
EDGE_001488,PLACE_000045,ESTABLISHED_IN,TIME_000147,EVD_000577,1.00,,,{},approved
EDGE_001489,PLACE_000045,HAS_EVENT,EVENT_000077,EVD_000577,1.00,,,{},approved
EDGE_001490,EVENT_000077,OCCURRED_IN,TIME_000147,EVD_000577,1.00,,,{},approved
EDGE_001491,PLACE_000045,HAS_EVENT,EVENT_000078,EVD_000577,1.00,,,{},approved
EDGE_001492,EVENT_000078,OCCURRED_IN,TIME_000148,EVD_000577,1.00,,,{},approved
EDGE_001493,PLACE_000045,HAS_EVENT,EVENT_000079,EVD_000578,1.00,,,{},approved
EDGE_001494,EVENT_000079,OCCURRED_IN,TIME_000009,EVD_000578,1.00,,,{},approved
EDGE_001495,PLACE_000045,HAS_EVENT,EVENT_000080,EVD_000581,1.00,,,{},approved
EDGE_001496,EVENT_000080,OCCURRED_IN,TIME_000150,EVD_000581,1.00,,,{},approved
EDGE_001497,ARCH_000294,HAS_EVENT,EVENT_000080,EVD_000581,1.00,,,{},approved
EDGE_001498,ARCH_000294,BUILT_IN,TIME_000149,EVD_000579,1.00,,,{},approved
EDGE_001499,PLACE_000045,HAS_COMPONENT,ARCH_000294,EVD_000582,1.00,,,{},approved
EDGE_001500,PLACE_000045,HAS_COMPONENT,ARCH_000295,EVD_000582,1.00,,,{},approved
EDGE_001501,PLACE_000045,HAS_COMPONENT,ARCH_000296,EVD_000582,1.00,,,{},approved
EDGE_001502,PLACE_000045,HAS_COMPONENT,ARCH_000297,EVD_000582,1.00,,,{},approved
