edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_000158,PLACE_000002,LOCATED_IN,ADMIN_000002,EVD_000067,1.00,,,"{""source_relations"":[""located_in""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000159,PLACE_000002,HAS_CATEGORY,CATEGORY_000001,EVD_000068,1.00,,,"{""source_relations"":[""has_category""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000160,PLACE_000002,HAS_CATEGORY,CATEGORY_000002,EVD_000069,1.00,,,"{""source_relations"":[""has_category""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000161,PLACE_000002,RECOGNIZED_AS,HSTATUS_000003,EVD_000070,1.00,,,"{""source_relations"":[""recognized_as""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000162,PLACE_000002,HAS_COMPONENT,ARCH_000025,EVD_000071,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000163,ARCH_000025,HAS_COMPONENT,ARCH_000026,EVD_000072,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000164,ARCH_000025,HAS_COMPONENT,ARCH_000027,EVD_000073,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000165,ARCH_000025,HAS_COMPONENT,ARCH_000028,EVD_000074,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000166,ARCH_000025,HAS_COMPONENT,ARCH_000029,EVD_000075,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000167,PLACE_000002,HAS_COMPONENT,ARCH_000030,EVD_000076,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000168,PLACE_000002,HAS_COMPONENT,ARCH_000031,EVD_000077,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000169,PLACE_000002,HAS_COMPONENT,ARCH_000032,EVD_000078,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000170,PLACE_000002,HAS_COMPONENT,ARCH_000033,EVD_000079,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000171,PLACE_000002,HAS_COMPONENT,ARCH_000034,EVD_000080,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000172,PLACE_000002,HAS_COMPONENT,ARCH_000035,EVD_000081,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000173,PLACE_000002,HAS_COMPONENT,ARCH_000036,EVD_000082,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000174,PLACE_000002,HAS_COMPONENT,ARCHSITE_000002,EVD_000083,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000175,PLACE_000002,HAS_COMPONENT,ARCHSITE_000003,EVD_000084,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000176,PLACE_000002,HAS_COMPONENT,ARCHSITE_000004,EVD_000085,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
EDGE_000177,PLACE_000002,ASSOCIATED_WITH_PERSON,PERSON_000013,EVD_000086,1.00,,,"{""source_relations"":[""associated_with_person""],""source_datasets"":[""khu_di_tich_co_loa""]}",approved
