edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_001685,PLACE_000050,HAS_ADDRESS,ADDRESS_000039,EVD_000650|EVD_000651,1.00,,,{},approved
EDGE_001686,PLACE_000050,LOCATED_IN,ADMIN_000020,EVD_000651,1.00,,,{},approved
EDGE_001687,PLACE_000050,LOCATED_IN,ADMIN_000002,EVD_000650|EVD_000651,1.00,,,{},approved
EDGE_001688,PLACE_000050,HAS_CATEGORY,CATEGORY_000016,EVD_000652,1.00,,,{},approved
EDGE_001689,PLACE_000050,MANAGED_BY,ORG_000024,EVD_000653,0.98,,,{},approved
EDGE_001690,PLACE_000050,ESTABLISHED_IN,TIME_000163,EVD_000654,1.00,,,{},approved
EDGE_001691,PLACE_000050,HAS_EVENT,EVENT_000095,EVD_000654,1.00,,,{},approved
EDGE_001692,EVENT_000095,OCCURRED_IN,TIME_000163,EVD_000654,1.00,,,{},approved
EDGE_001693,PLACE_000050,HAS_EVENT,EVENT_000096,EVD_000655,1.00,,,{},approved
EDGE_001694,EVENT_000096,OCCURRED_IN,TIME_000164,EVD_000655,1.00,,,{},approved
EDGE_001695,PLACE_000050,HAS_COMPONENT,ARCH_000324,EVD_000658|EVD_000661,1.00,,,{},approved
EDGE_001696,ARCH_000324,HAS_COMPONENT,ARCH_000325,EVD_000658|EVD_000657,1.00,,,{},approved
EDGE_001697,PLACE_000050,HAS_COMPONENT,ARCH_000326,EVD_000660|EVD_000657,1.00,,,{},approved
EDGE_001698,ARCH_000324,HAS_COMPONENT,ARCH_000327,EVD_000661,1.00,,,{},approved
EDGE_001699,ARCH_000325,HAS_COMPONENT,ARCH_000328,EVD_000662,1.00,,,{},approved
EDGE_001700,ARCH_000325,HAS_COMPONENT,HOBJ_000138,EVD_000663,1.00,,,{},approved
EDGE_001701,ARCH_000325,HAS_COMPONENT,HOBJ_000139,EVD_000663,1.00,,,{},approved
EDGE_001702,ARCH_000326,HAS_COMPONENT,HOBJ_000140,EVD_000664|EVD_000665,1.00,,,{},approved
EDGE_001703,ARCH_000326,HAS_COMPONENT,HOBJ_000141,EVD_000664,1.00,,,{},approved
EDGE_001704,ARCH_000326,HAS_COMPONENT,HOBJ_000142,EVD_000664|EVD_000666,1.00,,,{},approved
EDGE_001705,ARCH_000326,HAS_COMPONENT,HOBJ_000143,EVD_000664|EVD_000666,1.00,,,{},approved
EDGE_001706,ARCH_000326,HAS_COMPONENT,HOBJ_000144,EVD_000664,1.00,,,{},approved
EDGE_001707,ARCH_000326,HAS_COMPONENT,HOBJ_000145,EVD_000664,1.00,,,{},approved
EDGE_001708,ARCH_000326,HAS_COMPONENT,HOBJ_000146,EVD_000664,1.00,,,{},approved
EDGE_001709,ARCH_000326,HAS_COMPONENT,HOBJ_000147,EVD_000664|EVD_000667,1.00,,,{},approved
EDGE_001710,ARCH_000326,HAS_COMPONENT,HOBJ_000148,EVD_000664,1.00,,,{},approved
EDGE_001711,PLACE_000050,HAS_MEASUREMENT,VALUE_000103,EVD_000656,0.99,,,"{""measurement_kind"":""collection_count""}",approved
EDGE_001712,PLACE_000050,HAS_MEASUREMENT,VALUE_000104,EVD_000656,1.00,,,"{""measurement_kind"":""total_display_area""}",approved
EDGE_001713,ARCH_000326,HAS_MEASUREMENT,VALUE_000105,EVD_000657,1.00,,,"{""measurement_kind"":""outdoor_display_area""}",approved
EDGE_001714,ARCH_000325,HAS_MEASUREMENT,VALUE_000106,EVD_000657,1.00,,,"{""measurement_kind"":""indoor_display_area""}",approved
EDGE_001715,ARCH_000326,HAS_MEASUREMENT,VALUE_000107,EVD_000660,1.00,,,"{""measurement_kind"":""outdoor_large_object_count""}",approved
EDGE_001716,ARCH_000325,HAS_MEASUREMENT,VALUE_000108,EVD_000658,0.99,,,"{""measurement_kind"":""displayed_item_count""}",approved
EDGE_001717,ARCH_000325,HAS_MEASUREMENT,VALUE_000109,EVD_000659,1.00,,,"{""measurement_kind"":""indoor_theme_count""}",approved
EDGE_001718,ARCH_000325,HAS_MEASUREMENT,VALUE_000110,EVD_000658,1.00,,,"{""measurement_kind"":""display_floor_count""}",approved
EDGE_001719,PLACE_000050,HAS_ACTIVITY,ACTIVITY_000005,EVD_000668|EVD_000658|EVD_000660,1.00,,,{},approved
EDGE_001720,PLACE_000050,HAS_ACTIVITY,ACTIVITY_000010,EVD_000668,1.00,,,{},approved
EDGE_001721,PLACE_000050,HAS_ACTIVITY,ACTIVITY_000009,EVD_000652|EVD_000668,1.00,,,{},approved
EDGE_001722,PLACE_000050,HAS_ACTIVITY,ACTIVITY_000057,EVD_000668,1.00,,,{},approved
EDGE_001723,ARCH_000325,USED_FOR,ACTIVITY_000005,EVD_000658,1.00,,,{},approved
EDGE_001724,ARCH_000326,USED_FOR,ACTIVITY_000005,EVD_000660|EVD_000664,1.00,,,{},approved
EDGE_001725,ARCH_000328,USED_FOR,ACTIVITY_000010,EVD_000662|EVD_000668,1.00,,,{},approved
EDGE_001726,ARCH_000327,USED_FOR,ACTIVITY_000009,EVD_000661|EVD_000668,0.95,,,{},approved
