evidence_id,source_id,primary_place_id,topic,normalized_text,text_kind,review_status
EVD_000557,SRC_000203,PLACE_000044,current_address,"Bảo tàng có địa chỉ số 19 phố Ngọc Hà, Ba Đình, Hà Nội.",normalized_summary,approved
EVD_000558,SRC_000204,PLACE_000044,current_administrative_area,"Sau sắp xếp đơn vị hành chính năm 2025, Bảo tàng Hồ Chí Minh nằm trong địa bàn phường Ba Đình, thành phố Hà Nội.",normalized_summary,approved
EVD_000559,SRC_000207,PLACE_000044,category_and_mission,"Đây là bảo tàng lưu niệm danh nhân, thực hiện nghiên cứu, lưu giữ, trưng bày và giáo dục về cuộc đời, sự nghiệp, tư tưởng, đạo đức và phong cách Hồ Chí Minh.",normalized_summary,approved
EVD_000560,SRC_000205,PLACE_000044,management,"Từ ngày 10 tháng 5 năm 1990, bảo tàng trực thuộc cơ quan quản lý nhà nước về văn hóa ở trung ương, nay là Bộ Văn hóa, Thể thao và Du lịch.",normalized_summary,approved
EVD_000561,SRC_000205,PLACE_000044,preparation,"Ban Phụ trách xây dựng Bảo tàng Hồ Chí Minh được thành lập ngày 25 tháng 11 năm 1970, mở đầu quá trình chuẩn bị kéo dài gần 20 năm.",normalized_summary,approved
EVD_000562,SRC_000205,PLACE_000044,institution_establishment,"Ngày 12 tháng 9 năm 1977, Bộ Chính trị Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam ban hành nghị quyết số 04-NQ/TW để thành lập Viện Bảo tàng Hồ Chí Minh và xác định mục đích tưởng niệm, học tập di sản của Người.",normalized_summary,approved
EVD_000563,SRC_000205,PLACE_000044,government_decree,"Ngày 15 tháng 10 năm 1979, Nghị định số 375/CP quy định chức năng, nhiệm vụ và tổ chức của Viện Bảo tàng Hồ Chí Minh.",normalized_summary,approved
EVD_000564,SRC_000206,PLACE_000044,construction_timeline,"Công trình được khởi công ngày 31 tháng 8 năm 1985 và khánh thành ngày 19 tháng 5 năm 1990, đúng dịp kỷ niệm 100 năm ngày sinh Chủ tịch Hồ Chí Minh.",normalized_summary,approved
EVD_000565,SRC_000205,PLACE_000044,unesco_resolution,"Tháng 11 năm 1987, Nghị quyết 18.65 khuyến nghị các quốc gia thành viên tham gia kỷ niệm 100 năm ngày sinh Chủ tịch Hồ Chí Minh; quá trình hoàn thiện công trình sau đó hướng tới mốc 19 tháng 5 năm 1990.",normalized_summary,approved
EVD_000566,SRC_000209,PLACE_000044,area_and_nearby_places,"Bảo tàng có tổng diện tích 18.000 m² và nằm trong quần thể kết hợp với Lăng Chủ tịch Hồ Chí Minh, Khu Di tích Phủ Chủ tịch và Chùa Một Cột.",normalized_summary,approved
EVD_000567,SRC_000208,PLACE_000044,building_architecture,"Tòa nhà Bảo tàng Hồ Chí Minh là một hạng mục kiến trúc thuộc Bảo tàng Hồ Chí Minh. Công trình có dạng khối vuông vát góc, cao ba tầng và gần 20 m, mỗi chiều dài 70 m, đồng thời mang biểu tượng bông sen trắng.",normalized_summary,approved
EVD_000568,SRC_000208,PLACE_000044,front_relief,"Mặt trước tòa nhà có phù điêu lớn hình quốc kỳ và búa liềm đan quyện, đặt trên mảng hình vuông mỗi cạnh 8 m.",normalized_summary,approved
EVD_000569,SRC_000208,PLACE_000044,opening_hall_and_statue,"Gian mở đầu cao hơn 9 m, rộng 360 m²; trung tâm đặt tượng đồng toàn thân Chủ tịch Hồ Chí Minh cao 3,5 m.",normalized_summary,approved
EVD_000570,SRC_000206,PLACE_000044,exhibition_structure,"Trưng bày gồm ba phần gắn bó: tiểu sử Chủ tịch Hồ Chí Minh, lịch sử đất nước và nhân dân Việt Nam, cùng các sự kiện chính của lịch sử thế giới ảnh hưởng tới hoạt động của Người và cách mạng Việt Nam.",normalized_summary,approved
EVD_000571,SRC_000206,PLACE_000044,thematic_halls,"Phần lịch sử thế giới gồm tám gian chuyên đề, tương ứng tám giảng đường nhỏ để mở rộng nghiên cứu về các biến cố lịch sử từ giữa thế kỷ XIX đến hiện tại.",normalized_summary,approved
EVD_000572,SRC_000206,PLACE_000044,memorial_hall,"Gian tưởng niệm Chủ tịch Hồ Chí Minh là một tổ hợp không gian thuộc phần trưng bày về đất nước, cuộc sống, chiến đấu và thắng lợi của nhân dân Việt Nam.",normalized_summary,approved
EVD_000573,SRC_000207,PLACE_000044,visitor_and_research_activities,"Các hoạt động gồm tham quan trưng bày hiện vật, nghiên cứu và học tập tư tưởng, đạo đức Hồ Chí Minh.",normalized_summary,approved
