edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_001432,PLACE_000044,HAS_ADDRESS,ADDRESS_000034,EVD_000557|EVD_000558,1.00,,,{},approved
EDGE_001433,PLACE_000044,LOCATED_IN,ADMIN_000001,EVD_000558,1.00,,,{},approved
EDGE_001434,PLACE_000044,LOCATED_IN,ADMIN_000002,EVD_000557|EVD_000558,1.00,,,{},approved
EDGE_001435,PLACE_000044,HAS_CATEGORY,CATEGORY_000011,EVD_000559,1.00,,,{},approved
EDGE_001436,PLACE_000044,MANAGED_BY,ORG_000020,EVD_000560,1.00,,,{},approved
EDGE_001437,PLACE_000044,ESTABLISHED_BY,ORG_000021,EVD_000562,0.95,,,{},approved
EDGE_001438,PLACE_000044,HONORS,PERSON_000024,EVD_000559|EVD_000562,1.00,,,{},approved
EDGE_001439,PLACE_000044,ASSOCIATED_WITH_PERSON,PERSON_000024,EVD_000559|EVD_000570,1.00,,,{},approved
EDGE_001440,PLACE_000044,NEAR,PLACE_000011,EVD_000566,1.00,,,{},approved
EDGE_001441,PLACE_000044,NEAR,PLACE_000010,EVD_000566,1.00,,,{},approved
EDGE_001442,PLACE_000044,NEAR,PLACE_000017,EVD_000566,1.00,,,{},approved
EDGE_001443,PLACE_000044,HAS_COMPONENT,ARCH_000287,EVD_000567,1.00,,,{},approved
EDGE_001444,ARCH_000287,HAS_COMPONENT,ARCH_000288,EVD_000569,1.00,,,{},approved
EDGE_001445,ARCH_000287,HAS_COMPONENT,ARCH_000289,EVD_000570,1.00,,,{},approved
EDGE_001446,ARCH_000287,HAS_COMPONENT,ARCH_000290,EVD_000570,1.00,,,{},approved
EDGE_001447,ARCH_000287,HAS_COMPONENT,ARCH_000291,EVD_000570,1.00,,,{},approved
EDGE_001448,ARCH_000291,HAS_COMPONENT,ARCH_000292,EVD_000571,1.00,,,{},approved
EDGE_001449,ARCH_000290,HAS_COMPONENT,ARCH_000293,EVD_000572,1.00,,,{},approved
EDGE_001450,ARCH_000288,HAS_COMPONENT,HOBJ_000118,EVD_000569,1.00,,,{},approved
EDGE_001451,ARCH_000287,HAS_COMPONENT,HOBJ_000119,EVD_000568,1.00,,,{},approved
EDGE_001452,PLACE_000044,HAS_ARCHITECTURAL_STYLE,ASTYLE_000018,EVD_000567,1.00,,,{},approved
EDGE_001453,ARCH_000287,HAS_ARCHITECTURAL_STYLE,ASTYLE_000018,EVD_000567,1.00,,,{},approved
EDGE_001454,PLACE_000044,HAS_MEASUREMENT,VALUE_000078,EVD_000566,1.00,,,"{""measurement_kind"":""area""}",approved
EDGE_001455,ARCH_000287,HAS_MEASUREMENT,VALUE_000079,EVD_000567,1.00,,,"{""measurement_kind"":""floor_count""}",approved
EDGE_001456,ARCH_000291,HAS_MEASUREMENT,VALUE_000080,EVD_000571,1.00,,,"{""measurement_kind"":""room_count""}",approved
EDGE_001457,HOBJ_000118,HAS_MEASUREMENT,VALUE_000081,EVD_000569,1.00,,,"{""measurement_kind"":""height""}",approved
EDGE_001458,HOBJ_000118,ASSOCIATED_WITH_PERSON,PERSON_000024,EVD_000569,1.00,,,{},approved
EDGE_001459,PLACE_000044,ESTABLISHED_IN,TIME_000141,EVD_000561,1.00,,,{},approved
EDGE_001460,PLACE_000044,HAS_EVENT,EVENT_000071,EVD_000561,1.00,,,{},approved
EDGE_001461,EVENT_000071,OCCURRED_IN,TIME_000141,EVD_000561,1.00,,,{},approved
EDGE_001462,PLACE_000044,HAS_EVENT,EVENT_000072,EVD_000562,1.00,,,{},approved
EDGE_001463,EVENT_000072,OCCURRED_IN,TIME_000142,EVD_000562,1.00,,,{},approved
EDGE_001464,PLACE_000044,HAS_EVENT,EVENT_000073,EVD_000563,1.00,,,{},approved
EDGE_001465,EVENT_000073,OCCURRED_IN,TIME_000143,EVD_000563,1.00,,,{},approved
EDGE_001466,PLACE_000044,HAS_EVENT,EVENT_000074,EVD_000564,1.00,,,{},approved
EDGE_001467,ARCH_000287,HAS_EVENT,EVENT_000074,EVD_000564,1.00,,,{},approved
EDGE_001468,EVENT_000074,OCCURRED_IN,TIME_000144,EVD_000564,1.00,,,{},approved
EDGE_001469,PLACE_000044,HAS_EVENT,EVENT_000075,EVD_000565,0.90,,,{},approved
EDGE_001470,EVENT_000075,OCCURRED_IN,TIME_000145,EVD_000565,1.00,,,{},approved
EDGE_001471,PLACE_000044,HAS_EVENT,EVENT_000076,EVD_000564,1.00,,,{},approved
EDGE_001472,ARCH_000287,HAS_EVENT,EVENT_000076,EVD_000564,1.00,,,{},approved
EDGE_001473,EVENT_000076,OCCURRED_IN,TIME_000146,EVD_000564,1.00,,,{},approved
EDGE_001474,PLACE_000044,HAS_ACTIVITY,ACTIVITY_000005,EVD_000573|EVD_000570,1.00,,,{},approved
EDGE_001475,PLACE_000044,HAS_ACTIVITY,ACTIVITY_000010,EVD_000573,1.00,,,{},approved
EDGE_001476,PLACE_000044,USED_FOR,ACTIVITY_000005,EVD_000573|EVD_000570,1.00,,,{},approved
EDGE_001477,PLACE_000044,USED_FOR,ACTIVITY_000010,EVD_000573,1.00,,,{},approved
EDGE_001478,ARCH_000288,USED_FOR,ACTIVITY_000005,EVD_000569,1.00,,,{},approved
EDGE_001479,ARCH_000289,USED_FOR,ACTIVITY_000005,EVD_000570,1.00,,,{},approved
EDGE_001480,ARCH_000290,USED_FOR,ACTIVITY_000005,EVD_000570,1.00,,,{},approved
EDGE_001481,ARCH_000291,USED_FOR,ACTIVITY_000005,EVD_000571,1.00,,,{},approved
