edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_000598,PLACE_000015,HAS_ADDRESS,ADDRESS_000013,EVD_000280,0.95,,,"{""source_datasets"":[""thanh_co_son_tay""],""verification"":""web_source_checked"",""entrance"":""Cửa Tiền"",""address_precision"":""entrance_street_locality_city"",""normalization_note"":""Địa chỉ theo cửa nhìn ra phố; Sơn Tây là nhãn địa phương, không khẳng định đơn vị hành chính cũ còn hiệu lực.""}",approved
EDGE_000599,PLACE_000015,LOCATED_IN,ADMIN_000002,EVD_000280,0.95,,,"{""source_datasets"":[""thanh_co_son_tay""],""verification"":""web_source_checked""}",approved
EDGE_000600,PLACE_000015,BUILT_IN,TIME_000061,EVD_000281,0.95,,,"{""source_datasets"":[""thanh_co_son_tay""],""verification"":""web_source_checked""}",approved
EDGE_000601,PLACE_000015,ASSOCIATED_WITH_PERSON,PERSON_000005,EVD_000281,0.95,,,"{""source_datasets"":[""thanh_co_son_tay""],""verification"":""web_source_checked"",""association_scope"":""reigning_emperor_at_construction""}",approved
EDGE_000602,PLACE_000015,HAS_ARCHITECTURAL_STYLE,ASTYLE_000008,EVD_000281,0.95,,,"{""source_datasets"":[""thanh_co_son_tay""],""verification"":""web_source_checked""}",approved
EDGE_000603,PLACE_000015,HAS_COMPONENT,ARCH_000118,EVD_000282,0.95,,,"{""source_datasets"":[""thanh_co_son_tay""],""verification"":""web_source_checked""}",approved
EDGE_000604,PLACE_000015,HAS_COMPONENT,ARCH_000119,EVD_000282,0.95,,,"{""source_datasets"":[""thanh_co_son_tay""],""verification"":""web_source_checked""}",approved
EDGE_000605,PLACE_000015,HAS_COMPONENT,ARCH_000120,EVD_000282,0.95,,,"{""source_datasets"":[""thanh_co_son_tay""],""verification"":""web_source_checked""}",approved
EDGE_000606,PLACE_000015,HAS_COMPONENT,ARCH_000121,EVD_000282,0.95,,,"{""source_datasets"":[""thanh_co_son_tay""],""verification"":""web_source_checked""}",approved
EDGE_000607,PLACE_000015,HAS_COMPONENT,ARCH_000122,EVD_000282,0.95,,,"{""source_datasets"":[""thanh_co_son_tay""],""verification"":""web_source_checked""}",approved
EDGE_000608,PLACE_000015,HAS_COMPONENT,ARCH_000123,EVD_000282,0.95,,,"{""source_datasets"":[""thanh_co_son_tay""],""verification"":""web_source_checked""}",approved
EDGE_000609,PLACE_000015,HAS_COMPONENT,ARCH_000124,EVD_000285,0.95,,,"{""source_datasets"":[""thanh_co_son_tay""],""verification"":""web_source_checked""}",approved
EDGE_000610,PLACE_000015,HAS_COMPONENT,ARCH_000125,EVD_000285,0.95,,,"{""source_datasets"":[""thanh_co_son_tay""],""verification"":""web_source_checked""}",approved
EDGE_000611,PLACE_000015,HAS_COMPONENT,ARCH_000126,EVD_000285,0.95,,,"{""source_datasets"":[""thanh_co_son_tay""],""verification"":""web_source_checked""}",approved
EDGE_000612,PLACE_000015,HAS_COMPONENT,ARCH_000127,EVD_000285,0.95,,,"{""source_datasets"":[""thanh_co_son_tay""],""verification"":""web_source_checked""}",approved
EDGE_000613,PLACE_000015,HAS_COMPONENT,ARCH_000128,EVD_000285,0.95,,,"{""source_datasets"":[""thanh_co_son_tay""],""verification"":""web_source_checked""}",approved
