edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_001539,PLACE_000046,HAS_ADDRESS,ADDRESS_000036,EVD_000592|EVD_000593,1.00,,,{},approved
EDGE_001540,PLACE_000046,LOCATED_IN,ADMIN_000004,EVD_000592|EVD_000593,1.00,,,{},approved
EDGE_001541,PLACE_000046,LOCATED_IN,ADMIN_000002,EVD_000592,1.00,,,{},approved
EDGE_001542,PLACE_000046,HAS_CATEGORY,CATEGORY_000013,EVD_000594,1.00,,,{},approved
EDGE_001543,PLACE_000046,MANAGED_BY,ORG_000020,EVD_000594,1.00,,,{},approved
EDGE_001544,PLACE_000046,ESTABLISHED_IN,TIME_000151,EVD_000595,1.00,,,{},approved
EDGE_001545,PLACE_000046,HAS_EVENT,EVENT_000081,EVD_000595,1.00,,,{},approved
EDGE_001546,EVENT_000081,OCCURRED_IN,TIME_000151,EVD_000595,1.00,,,{},approved
EDGE_001547,PLACE_000046,HAS_COMPONENT,ARCH_000304,EVD_000602,1.00,,,{},approved
EDGE_001548,PLACE_000046,HAS_COMPONENT,ARCH_000305,EVD_000602,1.00,,,{},approved
EDGE_001549,PLACE_000046,HAS_COMPONENT,ARCH_000306,EVD_000603,1.00,,,{},approved
EDGE_001550,PLACE_000046,HAS_COMPONENT,ARCH_000307,EVD_000603,1.00,,,{},approved
EDGE_001551,PLACE_000046,HAS_COMPONENT,ARCH_000308,EVD_000607,1.00,,,{},approved
EDGE_001552,ARCH_000304,HAS_COMPONENT,ARCH_000306,EVD_000603,1.00,,,{},approved
EDGE_001553,ARCH_000305,HAS_COMPONENT,ARCH_000307,EVD_000603,1.00,,,{},approved
EDGE_001554,ARCH_000305,HAS_COMPONENT,ARCH_000308,EVD_000607,1.00,,,{},approved
EDGE_001555,ARCH_000304,HAS_ARCHITECTURAL_STYLE,ASTYLE_000019,EVD_000601,1.00,,,{},approved
EDGE_001556,ARCH_000304,BUILT_IN,TIME_000152,EVD_000597,1.00,,,{},approved
