node_id,canonical_name,type,admin_level,aliases,normalized_key,numeric_value,unit,value_kind,review_status
ACTIVITY_000005,Xem trưng bày hiện vật,Activity,,Tham quan nhà trưng bày,xem_trung_bay_hien_vat,,,,approved
ACTIVITY_000010,"Tham quan, nghiên cứu và học tập",Activity,,Tham quan và nghiên cứu di tích,tham_quan_nghien_cuu_va_hoc_tap,,,,approved
ADDRESS_000036,"Số 1 phố Tràng Tiền, phường Cửa Nam, thành phố Hà Nội",Address,,"Số 1 Tràng Tiền, Cửa Nam, Hà Nội|1 Tràng Tiền, Hà Nội",so_1_pho_trang_tien_phuong_cua_nam_thanh_pho_ha_noi,,,,approved
ADMIN_000002,Thành phố Hà Nội,AdministrativeArea,city,Hà Nội,thanh_pho_ha_noi,,,,approved
ADMIN_000004,Phường Cửa Nam,AdministrativeArea,ward,,phuong_cua_nam,,,,approved
ARCH_000304,Tòa nhà Bảo tàng tại số 1 Tràng Tiền,Architecture,,Tòa nhà Bảo tàng Louis Finot|Tòa nhà Bác Cổ,toa_nha_bao_tang_tai_so_1_trang_tien,,,,approved
ARCH_000305,Tòa nhà Bảo tàng tại số 216 Trần Quang Khải,Architecture,,Cơ sở 216 Trần Quang Khải|Tòa nhà Bảo tàng Cách mạng Việt Nam,toa_nha_bao_tang_tai_so_216_tran_quang_khai,,,,approved
ARCH_000306,Hệ thống trưng bày lịch sử Việt Nam từ thời Tiền sử đến năm 1945,Architecture,,Trưng bày từ thời Tiền sử đến hết triều Nguyễn,he_thong_trung_bay_lich_su_viet_nam_tu_thoi_tien_su_den_nam_1945,,,,approved
ARCH_000307,Hệ thống trưng bày lịch sử Việt Nam từ giữa thế kỷ XIX đến nay,Architecture,,Trưng bày lịch sử Việt Nam cận hiện đại,he_thong_trung_bay_lich_su_viet_nam_tu_giua_the_ky_xix_den_nay,,,,approved
ARCH_000308,Khu trưng bày ngoài trời tại 216 Trần Quang Khải,Architecture,,,khu_trung_bay_ngoai_troi_tai_216_tran_quang_khai,,,,approved
ASTYLE_000019,Kiến trúc Đông Dương kết hợp Á - Âu,ArchitecturalStyle,,Phong cách kiến trúc Đông Dương|Kiến trúc Á - Âu,kien_truc_dong_duong_ket_hop_a_au,,,,approved
CATEGORY_000013,Bảo tàng lịch sử quốc gia,TourismCategory,,Bảo tàng lịch sử - xã hội|Bảo tàng quốc gia,bao_tang_lich_su_quoc_gia,,,,approved
EVENT_000081,Thành lập Bảo tàng Lịch sử Quốc gia,Event,,,thanh_lap_bao_tang_lich_su_quoc_gia,,,,approved
EVENT_000082,Xây dựng Bảo tàng Louis Finot,Event,,,xay_dung_bao_tang_louis_finot,,,,approved
EVENT_000083,Khánh thành Bảo tàng Louis Finot,Event,,,khanh_thanh_bao_tang_louis_finot,,,,approved
