edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_000317,PLACE_000007,HAS_ADDRESS,ADDRESS_000005,EVD_000197,0.95,,,"{""source_datasets"":[""o_quan_chuong""],""verification"":""web_source_checked"",""address_as_of_source"":""2025-08-10"",""address_precision"":""street_intersection""}",approved
EDGE_000318,PLACE_000007,LOCATED_IN,ADMIN_000006,EVD_000197,0.95,,,"{""source_datasets"":[""o_quan_chuong""],""verification"":""web_source_checked"",""administrative_context"":""post_2025_reorganization""}",approved
EDGE_000319,PLACE_000007,LOCATED_IN,ADMIN_000002,EVD_000197,0.95,,,"{""source_datasets"":[""o_quan_chuong""],""verification"":""web_source_checked""}",approved
EDGE_000320,PLACE_000007,LOCATED_IN,LOCATION_000003,EVD_000198,0.95,,,"{""source_datasets"":[""o_quan_chuong""],""verification"":""web_source_checked"",""position"":""street_end""}",approved
EDGE_000321,PLACE_000007,LOCATED_IN,LOCATION_000004,EVD_000198,0.95,,,"{""source_datasets"":[""o_quan_chuong""],""verification"":""web_source_checked"",""position"":""street_start""}",approved
EDGE_000322,PLACE_000007,BUILT_IN,TIME_000030,EVD_000199,0.95,,,"{""source_datasets"":[""o_quan_chuong""],""verification"":""web_source_checked"",""construction_phase"":""initial_construction""}",approved
EDGE_000323,PLACE_000007,ASSOCIATED_WITH_DYNASTY,DYNASTY_000005,EVD_000199,0.95,,,"{""source_datasets"":[""o_quan_chuong""],""verification"":""web_source_checked"",""historical_context"":""Lê Trung hưng; niên hiệu Cảnh Hưng""}",approved
EDGE_000324,PLACE_000007,RENOVATED_IN,TIME_000031,EVD_000199,0.95,,,"{""source_datasets"":[""o_quan_chuong""],""verification"":""web_source_checked"",""renovation_kind"":""major_repair""}",approved
EDGE_000325,PLACE_000007,RENOVATED_IN,TIME_000032,EVD_000199,0.95,,,"{""source_datasets"":[""o_quan_chuong""],""verification"":""web_source_checked"",""renovation_kind"":""reconstruction""}",approved
EDGE_000326,PLACE_000007,HAS_ARCHITECTURAL_STYLE,ASTYLE_000004,EVD_000200,0.95,,,"{""source_datasets"":[""o_quan_chuong""],""verification"":""web_source_checked""}",approved
EDGE_000327,PLACE_000007,HAS_COMPONENT,ARCH_000063,EVD_000200,0.95,,,"{""source_datasets"":[""o_quan_chuong""],""verification"":""web_source_checked""}",approved
EDGE_000328,PLACE_000007,HAS_COMPONENT,ARCH_000067,EVD_000200,0.95,,,"{""source_datasets"":[""o_quan_chuong""],""verification"":""web_source_checked""}",approved
EDGE_000329,PLACE_000007,HAS_COMPONENT,ARCH_000068,EVD_000200,0.95,,,"{""source_datasets"":[""o_quan_chuong""],""verification"":""web_source_checked""}",approved
EDGE_000330,ARCH_000063,HAS_COMPONENT,ARCH_000064,EVD_000200,0.95,,,"{""source_datasets"":[""o_quan_chuong""],""verification"":""web_source_checked""}",approved
EDGE_000331,ARCH_000063,HAS_COMPONENT,ARCH_000065,EVD_000200,0.95,,,"{""source_datasets"":[""o_quan_chuong""],""verification"":""web_source_checked"",""orientation_reference"":""Nhìn từ ngoài về mặt trước cổng; trái/phải chỉ định danh hai cửa đối xứng, không suy ra hướng địa lý.""}",approved
