edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_000971,PLACE_000025,HAS_ADDRESS,ADDRESS_000024,EVD_000402,1.00,,,{},approved
EDGE_000972,PLACE_000025,LOCATED_IN,ADMIN_000003,EVD_000402,1.00,,,{},approved
EDGE_000973,PLACE_000025,LOCATED_IN,LOCATION_000027,EVD_000403|EVD_000405,1.00,,,{},approved
EDGE_000974,PLACE_000025,LOCATED_IN,LOCATION_000028,EVD_000404,1.00,,,{},approved
EDGE_000975,PLACE_000025,HAS_CATEGORY,CATEGORY_000001,EVD_000403|EVD_000415,1.00,,,{},approved
EDGE_000976,PLACE_000025,HAS_CATEGORY,CATEGORY_000005,EVD_000403|EVD_000409,1.00,,,{},approved
EDGE_000977,PLACE_000025,HAS_COMPONENT,ARCH_000200,EVD_000406,1.00,,,{},approved
EDGE_000978,PLACE_000025,HAS_COMPONENT,ARCH_000201,EVD_000406,1.00,,,{},approved
EDGE_000979,PLACE_000025,HAS_COMPONENT,ARCH_000202,EVD_000406,1.00,,,{},approved
EDGE_000980,PLACE_000025,HAS_COMPONENT,ARCH_000203,EVD_000406,1.00,,,{},approved
EDGE_000981,PLACE_000025,HAS_COMPONENT,ARCH_000204,EVD_000406,1.00,,,{},approved
EDGE_000982,PLACE_000025,HAS_COMPONENT,ARCH_000205,EVD_000406,1.00,,,{},approved
EDGE_000983,PLACE_000025,HAS_COMPONENT,ARCH_000206,EVD_000406|EVD_000408,1.00,,,{},approved
EDGE_000984,PLACE_000025,HAS_COMPONENT,ARCH_000207,EVD_000406,1.00,,,{},approved
EDGE_000985,PLACE_000025,HAS_COMPONENT,ARCH_000208,EVD_000406,1.00,,,{},approved
EDGE_000986,PLACE_000025,HAS_COMPONENT,ARCH_000209,EVD_000406,1.00,,,{},approved
EDGE_000987,PLACE_000025,HAS_COMPONENT,ARCH_000210,EVD_000407,1.00,,,{},approved
EDGE_000988,PLACE_000025,HAS_COMPONENT,HOBJ_000082,EVD_000410,1.00,,,{},approved
EDGE_000989,PLACE_000025,HAS_COMPONENT,HOBJ_000083,EVD_000411,1.00,,,{},approved
EDGE_000990,PLACE_000025,HAS_ARCHITECTURAL_STYLE,ASTYLE_000002,EVD_000408,1.00,,,{},approved
EDGE_000991,ARCH_000206,HAS_ARCHITECTURAL_STYLE,ASTYLE_000006,EVD_000408,1.00,,,{},approved
EDGE_000992,ARCH_000210,BUILT_WITH,MATERIAL_000004,EVD_000407,1.00,,,{},approved
EDGE_000993,ARCH_000210,HAS_MEASUREMENT,VALUE_000063,EVD_000407,1.00,,,"{""measurement_kind"":""số bậc gạch nối hai khu kiến trúc""}",approved
EDGE_000994,PLACE_000025,HONORS,PERSON_000053,EVD_000403|EVD_000409,1.00,,,{},approved
EDGE_000995,PLACE_000025,HONORS,PERSON_000056,EVD_000409,1.00,,,{},approved
EDGE_000996,PLACE_000025,HONORS,PERSON_000057,EVD_000409,1.00,,,{},approved
EDGE_000997,PLACE_000025,BUILT_IN,TIME_000100,EVD_000405,0.95,,,{},approved
EDGE_000998,PLACE_000025,BUILT_BY,PERSON_000054,EVD_000405,1.00,,,{},approved
EDGE_000999,PLACE_000025,ASSOCIATED_WITH_PERSON,PERSON_000054,EVD_000405,1.00,,,{},approved
EDGE_001000,PLACE_000025,ASSOCIATED_WITH_DYNASTY,DYNASTY_000003,EVD_000405|EVD_000410,1.00,,,{},approved
EDGE_001001,PLACE_000025,HAS_EVENT,EVENT_000048,EVD_000405,1.00,,,{},approved
EDGE_001002,EVENT_000048,OCCURRED_IN,TIME_000100,EVD_000405,1.00,,,{},approved
EDGE_001003,EVENT_000048,INVOLVED_PERSON,PERSON_000054,EVD_000405,1.00,,,{},approved
EDGE_001004,PLACE_000025,HAS_EVENT,EVENT_000050,EVD_000412,1.00,,,{},approved
EDGE_001005,PLACE_000025,RENOVATED_IN,TIME_000102,EVD_000412,1.00,,,{},approved
EDGE_001006,EVENT_000050,OCCURRED_IN,TIME_000102,EVD_000412,1.00,,,{},approved
EDGE_001007,PLACE_000025,HAS_EVENT,EVENT_000051,EVD_000413,1.00,,,{},approved
EDGE_001008,EVENT_000051,OCCURRED_IN,TIME_000103,EVD_000413,1.00,,,{},approved
EDGE_001009,EVENT_000051,INVOLVED_PERSON,PERSON_000053,EVD_000413,1.00,,,{},approved
EDGE_001010,PLACE_000025,HAS_EVENT,EVENT_000052,EVD_000414,1.00,,,{},approved
EDGE_001011,EVENT_000052,OCCURRED_IN,TIME_000104,EVD_000414,1.00,,,{},approved
