edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_001024,PLACE_000026,HAS_ADDRESS,ADDRESS_000025,EVD_000417,1.00,,,{},approved
EDGE_001025,PLACE_000026,LOCATED_IN,ADMIN_000010,EVD_000417,1.00,,,{},approved
EDGE_001026,PLACE_000026,LOCATED_IN,LOCATION_000029,EVD_000417|EVD_000420,1.00,,,{},approved
EDGE_001027,PLACE_000026,HAS_CATEGORY,CATEGORY_000001,EVD_000418|EVD_000427,1.00,,,{},approved
EDGE_001028,PLACE_000026,HAS_CATEGORY,CATEGORY_000005,EVD_000418|EVD_000428,1.00,,,{},approved
EDGE_001029,PLACE_000026,HAS_COMPONENT,ARCH_000211,EVD_000421,1.00,,,{},approved
EDGE_001030,PLACE_000026,HAS_COMPONENT,ARCH_000212,EVD_000421,1.00,,,{},approved
EDGE_001031,PLACE_000026,HAS_COMPONENT,ARCH_000213,EVD_000421,1.00,,,{},approved
EDGE_001032,PLACE_000026,HAS_COMPONENT,ARCH_000214,EVD_000421,1.00,,,{},approved
EDGE_001033,PLACE_000026,HAS_COMPONENT,HOBJ_000084,EVD_000422,1.00,,,{},approved
EDGE_001034,PLACE_000026,HAS_COMPONENT,HOBJ_000085,EVD_000422|EVD_000423,1.00,,,{},approved
EDGE_001035,PLACE_000026,HAS_COMPONENT,HOBJ_000086,EVD_000422,1.00,,,{},approved
EDGE_001036,PLACE_000026,HAS_COMPONENT,HOBJ_000087,EVD_000424|EVD_000423,1.00,,,{},approved
EDGE_001037,PLACE_000026,HAS_ARCHITECTURAL_STYLE,ASTYLE_000013,EVD_000421,1.00,,,{},approved
EDGE_001038,PLACE_000026,HAS_MEASUREMENT,VALUE_000064,EVD_000421,1.00,,,"{""measurement_kind"":""diện tích khuôn viên""}",approved
EDGE_001039,PLACE_000026,HONORS,PERSON_000058,EVD_000418|EVD_000422,1.00,,,{},approved
EDGE_001040,PLACE_000026,HONORS,PERSON_000059,EVD_000418|EVD_000422,1.00,,,{},approved
EDGE_001041,PLACE_000026,BUILT_IN,TIME_000105,EVD_000419,1.00,,,{},approved
EDGE_001042,PLACE_000026,BUILT_BY,PERSON_000060,EVD_000419,0.95,,,{},approved
EDGE_001043,PLACE_000026,ASSOCIATED_WITH_PERSON,PERSON_000060,EVD_000419,1.00,,,{},approved
EDGE_001044,PLACE_000026,ASSOCIATED_WITH_DYNASTY,DYNASTY_000001,EVD_000419,1.00,,,{},approved
EDGE_001045,PLACE_000026,HAS_EVENT,EVENT_000053,EVD_000419,1.00,,,{},approved
EDGE_001046,EVENT_000053,OCCURRED_IN,TIME_000105,EVD_000419,1.00,,,{},approved
EDGE_001047,EVENT_000053,INVOLVED_PERSON,PERSON_000060,EVD_000419,1.00,,,{},approved
EDGE_001048,PLACE_000026,HAS_EVENT,EVENT_000054,EVD_000420,1.00,,,{},approved
EDGE_001049,EVENT_000054,OCCURRED_IN,TIME_000106,EVD_000420,1.00,,,{},approved
EDGE_001050,PLACE_000026,HAS_EVENT,EVENT_000055,EVD_000424,1.00,,,{},approved
EDGE_001051,EVENT_000055,OCCURRED_IN,TIME_000107,EVD_000424,1.00,,,{},approved
EDGE_001052,EVENT_000055,INVOLVED_PERSON,PERSON_000041,EVD_000424,1.00,,,{},approved
EDGE_001053,HOBJ_000087,ASSOCIATED_WITH_PERSON,PERSON_000041,EVD_000424,1.00,,,{},approved
EDGE_001054,PLACE_000026,HAS_EVENT,EVENT_000056,EVD_000425,1.00,,,{},approved
EDGE_001055,EVENT_000056,OCCURRED_IN,TIME_000109,EVD_000425,1.00,,,{},approved
EDGE_001056,EVENT_000056,INVOLVED_PERSON,PERSON_000058,EVD_000425,1.00,,,{},approved
EDGE_001057,EVENT_000056,INVOLVED_PERSON,PERSON_000059,EVD_000425,1.00,,,{},approved
EDGE_001058,PLACE_000026,HAS_ACTIVITY,ACTIVITY_000033,EVD_000425|EVD_000426,1.00,,,{},approved
EDGE_001059,PLACE_000026,HAS_ACTIVITY,ACTIVITY_000034,EVD_000426,1.00,,,{},approved
EDGE_001060,PLACE_000026,HAS_ACTIVITY,ACTIVITY_000035,EVD_000425,1.00,,,{},approved
EDGE_001061,PLACE_000026,HAS_ACTIVITY,ACTIVITY_000036,EVD_000425,1.00,,,{},approved
EDGE_001062,PLACE_000026,RECOGNIZED_AS,HSTATUS_000003,EVD_000427,1.00,,,{},approved
EDGE_001063,PLACE_000026,RECOGNIZED_IN,TIME_000108,EVD_000427,1.00,,,{},approved
EDGE_001064,PLACE_000026,RECOGNIZED_BY,ORG_000012,EVD_000427,1.00,,,{},approved
EDGE_001065,PLACE_000026,USED_FOR,ACTIVITY_000033,EVD_000426,0.95,,,{},approved
EDGE_001066,PLACE_000026,USED_FOR,ACTIVITY_000034,EVD_000426,0.95,,,{},approved
