node_id,canonical_name,type,admin_level,aliases,normalized_key,numeric_value,unit,value_kind,review_status
ACTIVITY_000033,Lễ rước nước Đền Hai Bà Trưng,Activity,,Rước nước từ sông Hồng về Đền Đồng Nhân,le_ruoc_nuoc_den_hai_ba_trung,,,,approved
ACTIVITY_000034,Lễ Mộc dục tượng Hai Bà Trưng,Activity,,Lễ tắm tượng Hai Bà,le_moc_duc_tuong_hai_ba_trung,,,,approved
ACTIVITY_000035,Biểu diễn tái hiện Hai Bà Trưng cưỡi voi đánh giặc,Activity,,,bieu_dien_tai_hien_hai_ba_trung_cuoi_voi_danh_giac,,,,approved
ACTIVITY_000036,Trò chơi dân gian tại lễ hội Đền Hai Bà Trưng,Activity,,"Đấu vật, múa roi và múa sư tử",tro_choi_dan_gian_tai_le_hoi_den_hai_ba_trung,,,,approved
ADDRESS_000025,"Số 12 phố Hương Viên, phường Hai Bà Trưng, thành phố Hà Nội",Address,,"12 Hương Viên, phường Hai Bà Trưng, Hà Nội|12 phố Hương Viên, phường Đồng Nhân, quận Hai Bà Trưng, Hà Nội",so_12_pho_huong_vien_phuong_hai_ba_trung_thanh_pho_ha_noi,,,,approved
ADMIN_000010,Phường Hai Bà Trưng,AdministrativeArea,,,phuong_hai_ba_trung,,,,approved
ARCH_000211,Nghi môn bốn trụ Đền Hai Bà Trưng,Architecture,,,nghi_mon_bon_tru_den_hai_ba_trung,,,,approved
ARCH_000212,Tiền tế bảy gian Đền Hai Bà Trưng,Architecture,,Nhà tiền tế 7 gian Đền Đồng Nhân,tien_te_bay_gian_den_hai_ba_trung,,,,approved
ARCH_000213,Tòa thiêu hương Đền Hai Bà Trưng,Architecture,,,toa_thieu_huong_den_hai_ba_trung,,,,approved
ARCH_000214,Hậu cung Đền Hai Bà Trưng,Architecture,,,hau_cung_den_hai_ba_trung,,,,approved
ASTYLE_000013,Kiến trúc nội Công ngoại Quốc,ArchitecturalStyle,,Nội công ngoại quốc,kien_truc_noi_cong_ngoai_quoc,,,,approved
CATEGORY_000001,Di tích lịch sử,TourismCategory,,Di tích lịch sử – văn hóa,di_tich_lich_su,,,,approved
CATEGORY_000005,Điểm tham quan văn hóa - tín ngưỡng,TourismCategory,,Điểm du lịch văn hóa tâm linh|Công trình tín ngưỡng dân gian,diem_tham_quan_van_hoa_tin_nguong,,,,approved
