edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_001157,PLACE_000030,HAS_ADDRESS,ADDRESS_000028,EVD_000456|EVD_000457,1.00,,,{},approved
EDGE_001158,PLACE_000030,LOCATED_IN,ADMIN_000013,EVD_000456|EVD_000457,1.00,,,{},approved
EDGE_001159,PLACE_000030,LOCATED_IN,ADMIN_000002,EVD_000456|EVD_000466,1.00,,,{},approved
EDGE_001160,PLACE_000030,LOCATED_IN,LOCATION_000033,EVD_000458,1.00,,,{},approved
EDGE_001161,PLACE_000030,NEAR,LOCATION_000034,EVD_000458|EVD_000463,1.00,,,{},approved
EDGE_001162,PLACE_000030,HAS_CATEGORY,CATEGORY_000001,EVD_000459|EVD_000466,1.00,,,{},approved
EDGE_001163,PLACE_000030,HAS_CATEGORY,CATEGORY_000007,EVD_000459|EVD_000466,1.00,,,{},approved
EDGE_001164,PLACE_000030,HAS_CATEGORY,CATEGORY_000006,EVD_000460,1.00,,,{},approved
EDGE_001165,PLACE_000030,BUILT_IN,TIME_000118,EVD_000461,0.95,,,{},approved
EDGE_001166,PLACE_000030,ASSOCIATED_WITH_PERSON,PERSON_000003,EVD_000461,1.00,,,{},approved
EDGE_001167,PLACE_000030,ASSOCIATED_WITH_DYNASTY,DYNASTY_000003,EVD_000461,1.00,,,{},approved
EDGE_001168,PLACE_000030,RENOVATED_IN,TIME_000119,EVD_000462,1.00,,,{},approved
EDGE_001169,PLACE_000030,RENOVATED_BY,PERSON_000067,EVD_000462,1.00,,,{},approved
EDGE_001170,PLACE_000030,ASSOCIATED_WITH_DYNASTY,DYNASTY_000005,EVD_000462,1.00,,,{},approved
EDGE_001171,PLACE_000030,HAS_COMPONENT,ARCH_000234,EVD_000463,1.00,,,{},approved
EDGE_001172,PLACE_000030,HAS_COMPONENT,ARCH_000235,EVD_000463,1.00,,,{},approved
EDGE_001173,PLACE_000030,HAS_COMPONENT,PLACE_000031,EVD_000463,1.00,,,{},approved
EDGE_001174,PLACE_000030,HAS_COMPONENT,ARCH_000236,EVD_000463,1.00,,,{},approved
EDGE_001175,PLACE_000030,HAS_COMPONENT,ARCH_000237,EVD_000463,1.00,,,{},approved
EDGE_001176,PLACE_000030,HAS_COMPONENT,PLACE_000032,EVD_000463,1.00,,,{},approved
EDGE_001177,PLACE_000030,HAS_COMPONENT,PLACE_000033,EVD_000463,1.00,,,{},approved
EDGE_001178,PLACE_000030,HAS_COMPONENT,ARCH_000238,EVD_000464,1.00,,,{},approved
EDGE_001179,PLACE_000030,HAS_COMPONENT,PLACE_000034,EVD_000464,1.00,,,{},approved
EDGE_001180,PLACE_000030,HAS_COMPONENT,ARCH_000239,EVD_000464,1.00,,,{},approved
EDGE_001181,PLACE_000030,HAS_COMPONENT,PLACE_000035,EVD_000464,1.00,,,{},approved
EDGE_001182,PLACE_000030,HAS_COMPONENT,ARCH_000240,EVD_000464,1.00,,,{},approved
EDGE_001183,PLACE_000030,HAS_COMPONENT,ARCH_000241,EVD_000464,1.00,,,{},approved
EDGE_001184,PLACE_000032,LOCATED_IN,LOCATION_000033,EVD_000458,1.00,,,{},approved
EDGE_001185,ARCH_000235,LOCATED_IN,LOCATION_000033,EVD_000461|EVD_000463,1.00,,,{},approved
EDGE_001186,PLACE_000030,HONORS,PERSON_000066,EVD_000465,0.95,,,{},approved
EDGE_001187,PLACE_000032,HONORS,PERSON_000066,EVD_000465,0.95,,,{},approved
EDGE_001188,PLACE_000030,RECOGNIZED_AS,HSTATUS_000003,EVD_000466,1.00,,,{},approved
EDGE_001189,PLACE_000030,RECOGNIZED_IN,TIME_000120,EVD_000466,1.00,,,{},approved
EDGE_001190,PLACE_000030,RECOGNIZED_BY,ORG_000012,EVD_000466,1.00,,,{},approved
EDGE_001191,PLACE_000030,MANAGED_BY,ORG_000004,EVD_000467,0.95,,,{},approved
EDGE_001192,PLACE_000030,MANAGED_BY,ORG_000014,EVD_000467|EVD_000457,0.95,,,{},approved
EDGE_001193,PLACE_000030,HAS_EVENT,EVENT_000059,EVD_000469,1.00,,,{},approved
EDGE_001194,EVENT_000059,OCCURRED_IN,TIME_000122,EVD_000469,1.00,,,{},approved
EDGE_001195,PLACE_000030,HAS_ACTIVITY,ACTIVITY_000040,EVD_000468|EVD_000469,1.00,,,{},approved
EDGE_001196,PLACE_000030,HAS_ACTIVITY,ACTIVITY_000041,EVD_000460|EVD_000468,1.00,,,{},approved
EDGE_001197,PLACE_000030,HAS_ACTIVITY,ACTIVITY_000038,EVD_000468|EVD_000469,1.00,,,{},approved
EDGE_001198,PLACE_000030,HAS_ACTIVITY,ACTIVITY_000042,EVD_000458|EVD_000468,1.00,,,{},approved
EDGE_001199,PLACE_000030,HAS_EVENT,EVENT_000060,EVD_000470,1.00,,,{},approved
EDGE_001200,EVENT_000060,OCCURRED_IN,TIME_000121,EVD_000470,1.00,,,{},approved
EDGE_001201,EVENT_000060,INVOLVED_PERSON,PERSON_000024,EVD_000470,1.00,,,{},approved
EDGE_001202,PLACE_000030,ASSOCIATED_WITH_PERSON,PERSON_000024,EVD_000470,1.00,,,{},approved
