evidence_id,source_id,primary_place_id,topic,normalized_text,text_kind,review_status
EVD_000456,SRC_000163,PLACE_000030,current_administrative_unit,Cổng thông tin chính quyền địa phương xác nhận xã Hương Sơn hiện hành của thành phố Hà Nội được hình thành sau sắp xếp đơn vị hành chính năm 2025 và là địa bàn gắn với khu danh thắng Chùa Hương.,normalized_summary,approved
EVD_000457,SRC_000164,PLACE_000030,complex_distribution_address_and_local_management,"Báo Điện tử Chính phủ xác định quần thể danh thắng Hương Sơn gồm 21 đền, chùa, hang động phân bố tại bốn thôn Yến Vỹ, Đục Khê, Hội Xá và Phú Yên, thuộc xã Hương Sơn; bài viết dẫn thông tin quản lý lễ hội từ Trưởng Ban Quản lý Di tích và thắng cảnh Hương Sơn. Phạm vi bốn thôn được chuẩn hóa thành một địa chỉ duy nhất cho toàn quần thể.",normalized_summary,approved
EVD_000458,SRC_000165,PLACE_000030,natural_setting,"Danh thắng Hương Sơn thuộc xã Hương Sơn, có hệ thống núi đá vôi và hang động được kết nối bởi Suối Yến; động Hương Tích là điểm nổi tiếng nhất của quần thể.",normalized_summary,approved
EVD_000459,SRC_000170,PLACE_000030,heritage_categories_and_values,"Nhiệm vụ quy hoạch của Chính phủ xác định Chùa Hương là di tích lịch sử và danh lam thắng cảnh có giá trị văn hóa, tín ngưỡng, kiến trúc, cảnh quan và đa dạng sinh học.",normalized_summary,approved
EVD_000460,SRC_000165,PLACE_000030,religious_character,"Báo Điện tử Chính phủ mô tả Hương Sơn là quần thể văn hóa - tôn giáo, gồm các chùa thờ Phật và đền thờ thần theo tín ngưỡng nông nghiệp bản địa, gắn chặt với Phật giáo.",normalized_summary,approved
EVD_000461,SRC_000167,PLACE_000030,origin_under_le_thanh_tong,"Bảo tàng Lịch sử Quốc gia cho biết ba vị hòa thượng tìm ra động Hương Tích và dựng thảo am Thiên Trù dưới thời vua Lê Thánh Tông (1442–1497), tạo nền tảng cho quá trình gây dựng Hương Sơn.",normalized_summary,approved
EVD_000462,SRC_000167,PLACE_000030,revival_in_late_17th_century,"Vào nửa cuối thế kỷ XVII, thời Lê Trung Hưng, Hòa thượng Trần Đạo Viên Quang Chân nhân chấn hưng cõi Phật Hương Sơn.",normalized_summary,approved
EVD_000463,SRC_000164,PLACE_000030,main_route_components,"Tuyến trung tâm Hương Tích được nguồn Chính phủ mô tả qua Suối Yến và các điểm đền Trình Ngũ Nhạc, chùa Thiên Trù, động Tiên Sơn, chùa Giải Oan, đền Cửa Võng, động Hương Tích, động Hinh Bồng và động Đại Binh.",normalized_summary,approved
EVD_000464,SRC_000168,PLACE_000030,long_van_and_tuyet_son_components,"Trang thông tin chính thức Chùa Hương liệt kê tuyến Long Vân có chùa Long Vân và động Long Vân; tuyến Tuyết Sơn có chùa Bảo Đài, động Ngọc Long, chùa Ngư Trì và đền Trình Phú Yên.",normalized_summary,approved
EVD_000465,SRC_000165,PLACE_000030,quan_the_am_tradition,"Nguồn Chính phủ ghi nhận quần thể Hương Sơn gắn với Bồ Tát Quán Thế Âm, thường gọi Bà Chúa Ba, và động Hương Tích là trung tâm nổi tiếng của quần thể.",normalized_summary,approved
EVD_000466,SRC_000166,PLACE_000030,national_special_ranking,Cục Di sản văn hóa xác nhận Quyết định 2082/QĐ-TTg ngày 25/12/2017 của Thủ tướng Chính phủ xếp hạng Di tích lịch sử và danh lam thắng cảnh Quần thể Hương Sơn (Chùa Hương) là di tích quốc gia đặc biệt.,normalized_summary,approved
EVD_000467,SRC_000170,PLACE_000030,management_responsibility,"Theo nhiệm vụ quy hoạch được Chính phủ phê duyệt, Ủy ban nhân dân thành phố Hà Nội là cơ quan tổ chức lập quy hoạch tu bổ, phục hồi và phát huy giá trị Di tích Chùa Hương.",normalized_summary,approved
EVD_000468,SRC_000169,PLACE_000030,tourism_and_pilgrimage_activities,"Sở Văn hóa và Thể thao Hà Nội mô tả Suối Yến, động Hương Tích, động Tiên Sơn, suối Giải Oan cùng đền Trình, chùa Thiên Trù và đền Cửa Võng; nơi đây đón đông du khách hành hương, chiêm bái và tham gia hoạt động tín ngưỡng, tôn giáo.",normalized_summary,approved
EVD_000469,SRC_000171,PLACE_000030,festival_2026_schedule_and_program,"Lễ hội Du lịch Chùa Hương năm 2026 diễn ra từ 18/2 đến 11/5/2026, tương ứng mùng 2 tháng Giêng đến 25 tháng Ba năm Bính Ngọ; chương trình có nghi lễ tại Thiên Trù, Hương Tích và các hoạt động văn hóa, nghệ thuật, dân gian.",normalized_summary,approved
EVD_000470,SRC_000172,PLACE_000030,ho_chi_minh_visit_1958,"Bảo tàng Lịch sử Quốc gia ghi nhận sáng 19/5/1958, Chủ tịch Hồ Chí Minh thăm thắng cảnh Hương Sơn, đến Thiên Trù, Chấn Song - Cửa Võng, Giải Oan và Hương Tích, đồng thời căn dặn giữ gìn, tu sửa di tích.",normalized_summary,approved
