edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_000198,PLACE_000005,HAS_ADDRESS,ADDRESS_000003,EVD_000107,1.00,,,"{""source_relations"":[""has_address""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000199,PLACE_000005,LOCATED_IN,ADMIN_000004,EVD_000108,1.00,,,"{""source_relations"":[""located_in""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000200,PLACE_000005,LOCATED_IN,ADMIN_000002,EVD_000109,1.00,,,"{""source_relations"":[""located_in""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000201,PLACE_000005,HAS_CATEGORY,CATEGORY_000001,EVD_000110,1.00,,,"{""source_relations"":[""has_category""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000202,PLACE_000005,BUILT_IN,TIME_000018,EVD_000111,1.00,,,"{""source_relations"":[""built_in""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000203,PLACE_000005,BUILT_BY,ORG_000006,EVD_000112,1.00,,,"{""source_relations"":[""built_by""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000204,PLACE_000005,RECOGNIZED_AS,HSTATUS_000005,EVD_000113,1.00,,,"{""source_relations"":[""recognized_as""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000205,PLACE_000005,RECOGNIZED_IN,TIME_000021,EVD_000114,1.00,,,"{""source_relations"":[""recognized_in""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000206,PLACE_000005,MANAGED_BY,ORG_000005,EVD_000115,1.00,,,"{""source_relations"":[""managed_by""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000207,PLACE_000005,HAS_MEASUREMENT,VALUE_000011,EVD_000116,1.00,,,"{""source_relations"":[""has_measurement""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""],""measurement_kind"":""area""}",approved
EDGE_000208,PLACE_000005,HAS_MEASUREMENT,VALUE_000012,EVD_000117,1.00,,,"{""source_relations"":[""has_measurement""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""],""measurement_kind"":""area""}",approved
EDGE_000209,PLACE_000005,HAS_COMPONENT,ARCH_000037,EVD_000118,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000210,PLACE_000005,HAS_COMPONENT,ARCH_000038,EVD_000119,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000211,PLACE_000005,HAS_COMPONENT,ARCH_000039,EVD_000120,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000212,PLACE_000005,HAS_COMPONENT,ARCH_000040,EVD_000121,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000213,PLACE_000005,HAS_COMPONENT,ARCH_000041,EVD_000122,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000214,PLACE_000005,HAS_COMPONENT,ARCH_000042,EVD_000123,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000215,PLACE_000005,HAS_COMPONENT,ARCH_000043,EVD_000124,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000216,PLACE_000005,HAS_COMPONENT,HOBJ_000009,EVD_000125,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000217,PLACE_000005,HAS_COMPONENT,HOBJ_000010,EVD_000126,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000218,ARCH_000037,LOCATED_IN,PLACE_000005,EVD_000127,1.00,,,"{""source_relations"":[""located_in""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000219,ARCH_000038,LOCATED_IN,PLACE_000005,EVD_000128,1.00,,,"{""source_relations"":[""located_in""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000220,ARCH_000039,LOCATED_IN,PLACE_000005,EVD_000129,1.00,,,"{""source_relations"":[""located_in""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000221,ARCH_000040,LOCATED_IN,PLACE_000005,EVD_000130,1.00,,,"{""source_relations"":[""located_in""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000222,ARCH_000041,LOCATED_IN,PLACE_000005,EVD_000131,1.00,,,"{""source_relations"":[""located_in""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000223,ARCH_000042,LOCATED_IN,PLACE_000005,EVD_000132,1.00,,,"{""source_relations"":[""located_in""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000224,PLACE_000005,HAS_EVENT,EVENT_000006,EVD_000133,1.00,,,"{""source_relations"":[""has_event""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000225,PLACE_000005,HAS_EVENT,EVENT_000007,EVD_000134,1.00,,,"{""source_relations"":[""has_event""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
EDGE_000226,PLACE_000005,HAS_EVENT,EVENT_000008,EVD_000135,1.00,,,"{""source_relations"":[""has_event""],""source_datasets"":[""di_tich_nha_tu_hoa_lo""]}",approved
