edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_002114,PLACE_000068,HAS_ADDRESS,ADDRESS_000048,EVD_000831,0.95,,,"{""address_precision"":""street_ward_district_city"",""entrance"":""main"",""administrative_context"":""source_period""}",approved
EDGE_002115,PLACE_000068,BUILT_IN,TIME_000196,EVD_000832,1.00,,,"{""construction_phase"":""start""}",approved
EDGE_002116,PLACE_000068,ESTABLISHED_IN,TIME_000197,EVD_000832,1.00,,,"{""establishment_phase"":""opened_to_public""}",approved
EDGE_002117,PLACE_000068,HAS_MEASUREMENT,VALUE_000134,EVD_000833,1.00,,,"{""measurement_kind"":""area"",""measurement_scope"":""entire_park""}",approved
EDGE_002118,ARCH_000365,HAS_MEASUREMENT,VALUE_000135,EVD_000834|EVD_000843,1.00,,,"{""measurement_kind"":""area""}",approved
EDGE_002119,ARCH_000383,HAS_MEASUREMENT,VALUE_000136,EVD_000834,1.00,,,"{""measurement_kind"":""area"",""measurement_scope"":""green_park_and_technical_infrastructure""}",approved
EDGE_002120,PLACE_000068,HAS_MEASUREMENT,VALUE_000137,EVD_000839,1.00,,,"{""measurement_kind"":""minimum_count"",""measurement_scope"":""all_trees""}",approved
EDGE_002121,PLACE_000068,HAS_MEASUREMENT,VALUE_000138,EVD_000839,1.00,,,"{""measurement_kind"":""count"",""measurement_scope"":""timber_trees""}",approved
EDGE_002122,PLACE_000068,HAS_CATEGORY,CATEGORY_000025,EVD_000845,1.00,,,{},approved
EDGE_002123,PLACE_000068,HAS_COMPONENT,ARCH_000365,EVD_000834|EVD_000838,1.00,,,"{""component_group"":""primary_functional_space""}",approved
EDGE_002124,PLACE_000068,HAS_COMPONENT,ARCH_000383,EVD_000834|EVD_000838,1.00,,,"{""component_group"":""primary_functional_space""}",approved
EDGE_002125,PLACE_000068,HAS_COMPONENT,ARCH_000359,EVD_000834|EVD_000836,1.00,,,"{""component_group"":""landscape_component""}",approved
EDGE_002126,ARCH_000365,HAS_COMPONENT,ARCH_000381,EVD_000835,1.00,,,"{""component_group"":""lake_feature""}",approved
EDGE_002127,PLACE_000068,HAS_COMPONENT,ARCH_000367,EVD_000836,1.00,,,"{""component_group"":""landscape_component""}",approved
EDGE_002128,PLACE_000068,HAS_COMPONENT,ARCH_000350,EVD_000836,1.00,,,"{""component_group"":""visitor_facility""}",approved
EDGE_002129,PLACE_000068,HAS_COMPONENT,ARCH_000375,EVD_000836,1.00,,,"{""component_group"":""visitor_facility""}",approved
EDGE_002130,PLACE_000068,HAS_COMPONENT,ARCH_000352,EVD_000837,1.00,,,"{""component_group"":""auxiliary_work""}",approved
EDGE_002131,PLACE_000068,HAS_COMPONENT,ARCH_000384,EVD_000837,1.00,,,"{""component_group"":""auxiliary_work""}",approved
EDGE_002132,PLACE_000068,HAS_COMPONENT,ARCH_000382,EVD_000837,1.00,,,"{""component_group"":""auxiliary_work""}",approved
EDGE_002133,PLACE_000068,HAS_COMPONENT,ARCH_000385,EVD_000837,1.00,,,"{""component_group"":""auxiliary_work""}",approved
EDGE_002134,PLACE_000068,HAS_COMPONENT,ARCH_000386,EVD_000838,1.00,,,"{""component_group"":""technical_infrastructure""}",approved
EDGE_002135,PLACE_000068,HAS_COMPONENT,ARCH_000370,EVD_000838,1.00,,,"{""component_group"":""technical_infrastructure""}",approved
EDGE_002136,PLACE_000068,HAS_COMPONENT,ARCH_000387,EVD_000844,0.95,,,"{""component_group"":""external_access_infrastructure""}",approved
EDGE_002137,ARCH_000387,BUILT_WITH,MATERIAL_000025,EVD_000844,1.00,,,{},approved
EDGE_002138,PLACE_000068,HAS_ACTIVITY,ACTIVITY_000069,EVD_000841,1.00,,,"{""activity_scope"":""visitor""}",approved
EDGE_002139,PLACE_000068,HAS_ACTIVITY,ACTIVITY_000070,EVD_000840,1.00,,,"{""activity_scope"":""visitor""}",approved
EDGE_002140,PLACE_000068,HAS_ACTIVITY,ACTIVITY_000073,EVD_000840,1.00,,,"{""activity_scope"":""visitor""}",approved
