edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_000238,PLACE_000006,HAS_ADDRESS,ADDRESS_000004,EVD_000147,1.00,,,"{""source_relations"":[""has_address""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000239,PLACE_000006,LOCATED_IN,ADMIN_000005,EVD_000148,1.00,,,"{""source_relations"":[""located_in""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000240,PLACE_000006,LOCATED_IN,ADMIN_000002,EVD_000149,1.00,,,"{""source_relations"":[""located_in""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000241,PLACE_000006,HAS_CATEGORY,CATEGORY_000001,EVD_000150,1.00,,,"{""source_relations"":[""has_category""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000242,PLACE_000006,MANAGED_BY,ORG_000007,EVD_000151,1.00,,,"{""source_relations"":[""managed_by""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000243,PLACE_000006,RECOGNIZED_AS,HSTATUS_000003,EVD_000152,1.00,,,"{""source_relations"":[""recognized_as""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000244,PLACE_000006,RECOGNIZED_IN,TIME_000025,EVD_000153,1.00,,,"{""source_relations"":[""recognized_in""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000245,PLACE_000006,HAS_MEASUREMENT,VALUE_000013,EVD_000154,1.00,,,"{""source_relations"":[""has_measurement""],""source_datasets"":[""di_tich_go_dong_da""],""measurement_kind"":""area""}",approved
EDGE_000246,PLACE_000006,ASSOCIATED_WITH_PERSON,PERSON_000019,EVD_000155,1.00,,,"{""source_relations"":[""associated_with_person""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000247,PLACE_000006,ASSOCIATED_WITH_PERSON,PERSON_000020,EVD_000156,1.00,,,"{""source_relations"":[""associated_with_person""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000248,PLACE_000006,ASSOCIATED_WITH_PERSON,PERSON_000021,EVD_000157,1.00,,,"{""source_relations"":[""associated_with_person""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000249,PLACE_000006,ASSOCIATED_WITH_DYNASTY,DYNASTY_000007,EVD_000158,1.00,,,"{""source_relations"":[""associated_with_dynasty""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000250,PLACE_000006,ASSOCIATED_WITH_DYNASTY,DYNASTY_000008,EVD_000159,1.00,,,"{""source_relations"":[""associated_with_dynasty""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000251,PLACE_000006,HAS_EVENT,EVENT_000010,EVD_000160,1.00,,,"{""source_relations"":[""has_event""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000252,PLACE_000006,HAS_EVENT,EVENT_000011,EVD_000161,1.00,,,"{""source_relations"":[""has_event""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000253,PLACE_000006,HAS_EVENT,EVENT_000012,EVD_000162,1.00,,,"{""source_relations"":[""has_event""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000254,PLACE_000006,HAS_EVENT,EVENT_000013,EVD_000163,1.00,,,"{""source_relations"":[""has_event""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000255,EVENT_000010,OCCURRED_IN,TIME_000023,EVD_000164,1.00,,,"{""source_relations"":[""occurred_in""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000256,EVENT_000011,OCCURRED_IN,TIME_000024,EVD_000165,1.00,,,"{""source_relations"":[""occurred_in""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000257,EVENT_000012,OCCURRED_IN,TIME_000025,EVD_000166,1.00,,,"{""source_relations"":[""occurred_in""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000258,EVENT_000013,OCCURRED_IN,TIME_000026,EVD_000167,1.00,,,"{""source_relations"":[""occurred_in""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000259,PLACE_000006,HAS_COMPONENT,ARCHSITE_000005,EVD_000168,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000260,PLACE_000006,HAS_COMPONENT,ARCH_000044,EVD_000169,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000261,PLACE_000006,HAS_COMPONENT,ARCH_000045,EVD_000170,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000262,PLACE_000006,HAS_COMPONENT,ARCH_000046,EVD_000171,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000263,PLACE_000006,HAS_COMPONENT,ARCH_000047,EVD_000172,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000264,PLACE_000006,HAS_COMPONENT,ARCH_000048,EVD_000173,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000265,PLACE_000006,HAS_COMPONENT,ARCH_000049,EVD_000174,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000266,PLACE_000006,HAS_COMPONENT,HOBJ_000011,EVD_000175,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000267,ARCH_000047,HAS_MEASUREMENT,VALUE_000014,EVD_000176,1.00,,,"{""source_relations"":[""has_measurement""],""source_datasets"":[""di_tich_go_dong_da""],""measurement_kind"":""area""}",approved
EDGE_000268,ARCH_000047,BUILT_IN,TIME_000027,EVD_000177,1.00,,,"{""source_relations"":[""built_in""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000269,ARCH_000047,HONORS,PERSON_000019,EVD_000178,1.00,,,"{""source_relations"":[""honors""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000270,ARCH_000047,HONORS,PERSON_000020,EVD_000179,1.00,,,"{""source_relations"":[""honors""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000271,EVENT_000010,INVOLVED_PERSON,PERSON_000019,EVD_000180,1.00,,,"{""source_relations"":[""involved_person""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000272,EVENT_000010,INVOLVED_PERSON,PERSON_000021,EVD_000181,1.00,,,"{""source_relations"":[""involved_person""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000273,PERSON_000019,ASSOCIATED_WITH_DYNASTY,DYNASTY_000007,EVD_000182,1.00,,,"{""source_relations"":[""associated_with_dynasty""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000274,PERSON_000021,ASSOCIATED_WITH_DYNASTY,DYNASTY_000008,EVD_000183,1.00,,,"{""source_relations"":[""associated_with_dynasty""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000275,PLACE_000006,HAS_ACTIVITY,ACTIVITY_000011,EVD_000184,1.00,,,"{""source_relations"":[""has_activity""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000276,PLACE_000006,HAS_ACTIVITY,ACTIVITY_000012,EVD_000185,1.00,,,"{""source_relations"":[""has_activity""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
EDGE_000277,ARCH_000048,HAS_COMPONENT,HOBJ_000011,EVD_000186,1.00,,,"{""source_relations"":[""has_component""],""source_datasets"":[""di_tich_go_dong_da""]}",approved
