edge_id,source_id,relation,target_id,evidence_ids,confidence,valid_from,valid_to,qualifiers_json,review_status
EDGE_001301,PLACE_000038,HAS_ADDRESS,ADDRESS_000031,EVD_000507,1.00,,,{},approved
EDGE_001302,PLACE_000038,LOCATED_IN,ADMIN_000016,EVD_000507,1.00,,,{},approved
EDGE_001303,PLACE_000038,LOCATED_IN,ADMIN_000002,EVD_000507,1.00,,,{},approved
EDGE_001304,PLACE_000038,LOCATED_IN,PLACE_000039,EVD_000510,1.00,,,{},approved
EDGE_001305,PLACE_000039,HAS_COMPONENT,PLACE_000038,EVD_000510,1.00,,,{},approved
EDGE_001306,PLACE_000039,HAS_COMPONENT,PLACE_000040,EVD_000510,1.00,,,{},approved
EDGE_001307,PLACE_000038,HAS_CATEGORY,CATEGORY_000006,EVD_000508|EVD_000510,1.00,,,{},approved
EDGE_001308,PLACE_000038,HAS_COMPONENT,ARCH_000263,EVD_000516,1.00,,,{},approved
EDGE_001309,PLACE_000038,HAS_COMPONENT,ARCH_000264,EVD_000520,1.00,,,{},approved
EDGE_001310,PLACE_000038,HAS_COMPONENT,ARCH_000268,EVD_000521,1.00,,,{},approved
EDGE_001311,PLACE_000038,HAS_COMPONENT,HOBJ_000110,EVD_000518,1.00,,,{},approved
EDGE_001312,PLACE_000038,HAS_COMPONENT,HOBJ_000111,EVD_000518|EVD_000519,1.00,,,{},approved
EDGE_001313,ARCH_000263,HAS_COMPONENT,HOBJ_000109,EVD_000516|EVD_000517,1.00,,,{},approved
EDGE_001314,ARCH_000264,HAS_COMPONENT,ARCH_000265,EVD_000520,1.00,,,{},approved
EDGE_001315,ARCH_000264,HAS_COMPONENT,ARCH_000266,EVD_000520,1.00,,,{},approved
EDGE_001316,ARCH_000264,HAS_COMPONENT,ARCH_000267,EVD_000520,1.00,,,{},approved
EDGE_001317,ARCH_000264,HAS_ARCHITECTURAL_STYLE,ASTYLE_000016,EVD_000520,1.00,,,{},approved
EDGE_001318,PLACE_000038,HAS_ARCHITECTURAL_STYLE,ASTYLE_000016,EVD_000520,0.98,,,{},approved
EDGE_001319,ARCH_000263,HAS_ARCHITECTURAL_STYLE,ASTYLE_000017,EVD_000516,1.00,,,{},approved
EDGE_001320,ARCH_000264,BUILT_WITH,MATERIAL_000003,EVD_000515,0.95,,,{},approved
EDGE_001321,ARCH_000264,BUILT_WITH,MATERIAL_000014,EVD_000515,0.95,,,{},approved
EDGE_001322,HOBJ_000109,BUILT_WITH,MATERIAL_000011,EVD_000517,1.00,,,{},approved
EDGE_001323,HOBJ_000109,ASSOCIATED_WITH_DYNASTY,DYNASTY_000007,EVD_000517,1.00,,,{},approved
EDGE_001324,HOBJ_000111,ASSOCIATED_WITH_DYNASTY,DYNASTY_000006,EVD_000518,1.00,,,{},approved
EDGE_001325,HOBJ_000111,HAS_MEASUREMENT,VALUE_000066,EVD_000519,1.00,,,"{""measurement_kind"":""count""}",approved
EDGE_001326,PLACE_000038,RENOVATED_IN,TIME_000131,EVD_000515,1.00,,,{},approved
EDGE_001327,ARCH_000264,RENOVATED_IN,TIME_000131,EVD_000515,0.95,,,{},approved
EDGE_001328,PLACE_000038,ASSOCIATED_WITH_PERSON,PERSON_000070,EVD_000515,0.95,,,{},approved
EDGE_001329,PLACE_000038,ASSOCIATED_WITH_PERSON,PERSON_000008,EVD_000513,0.80,,,"{""basis"":""truyền thuyết""}",approved
EDGE_001330,PLACE_000038,ASSOCIATED_WITH_PERSON,PERSON_000009,EVD_000513,0.80,,,"{""basis"":""truyền thuyết""}",approved
EDGE_001331,PLACE_000038,ASSOCIATED_WITH_PERSON,PERSON_000003,EVD_000514,0.75,,,"{""basis"":""truyền thuyết""}",approved
EDGE_001332,PLACE_000038,RECOGNIZED_AS,HSTATUS_000007,EVD_000508|EVD_000509,1.00,,,{},approved
EDGE_001333,PLACE_000038,RECOGNIZED_AS,HSTATUS_000008,EVD_000508|EVD_000522,1.00,,,{},approved
EDGE_001334,PLACE_000038,RECOGNIZED_IN,TIME_000132,EVD_000509|EVD_000522,1.00,,,{},approved
EDGE_001335,PLACE_000038,RECOGNIZED_BY,ORG_000016,EVD_000509,1.00,,,{},approved
EDGE_001336,PLACE_000038,MANAGED_BY,ORG_000017,EVD_000512,1.00,,,{},approved
EDGE_001337,PLACE_000039,MANAGED_BY,ORG_000017,EVD_000512,1.00,,,{},approved
EDGE_001338,PLACE_000038,HAS_ACTIVITY,ACTIVITY_000046,EVD_000511,1.00,,,{},approved
EDGE_001339,PLACE_000038,HAS_ACTIVITY,ACTIVITY_000047,EVD_000511,1.00,,,{},approved
EDGE_001340,PLACE_000038,USED_FOR,ACTIVITY_000046,EVD_000511,1.00,,,{},approved
EDGE_001341,ARCH_000268,USED_FOR,ACTIVITY_000047,EVD_000521,0.95,,,{},approved
EDGE_001342,PLACE_000038,NEAR,PLACE_000040,EVD_000510,1.00,,,{},approved
